HOG	OG	Gene Tree Parent Clade	Xanthoria_calcicola_GTX0491	Xanthoria_parietina_GTX0501	Xanthoria_parietina_SAMEA111342678	Xanthoria_parietina_SAMEA115359166
N1.HOG0003384	OG0003100	n0			XANPAOZ2100_001405-T1	XANPARI20_007940-T1
N1.HOG0003385	OG0003101	n0			XANPAOZ2100_001408-T1	XANPARI20_007943-T1
N1.HOG0003386	OG0003102	n0			XANPAOZ2100_001409-T1	XANPARI20_007944-T1
N1.HOG0003387	OG0003103	n0			XANPAOZ2100_001411-T1	XANPARI20_007946-T1
N1.HOG0003388	OG0003104	n0			XANPAOZ2100_001413-T1	XANPARI20_007948-T1
N1.HOG0003389	OG0003105	n0			XANPAOZ2100_001414-T1	XANPARI20_007949-T1
N1.HOG0003390	OG0003106	n0			XANPAOZ2100_001415-T1	XANPARI20_007950-T1
N1.HOG0003391	OG0003107	n0			XANPAOZ2100_001416-T1	XANPARI20_007951-T1
N1.HOG0003392	OG0003108	n0			XANPAOZ2100_001417-T1	XANPARI20_007952-T1
N1.HOG0003393	OG0003109	n0			XANPAOZ2100_001419-T1	XANPARI20_007954-T1
N1.HOG0003394	OG0003110	n0			XANPAOZ2100_001420-T1	XANPARI20_007955-T1
N1.HOG0003395	OG0003111	n0			XANPAOZ2100_001421-T1	XANPARI20_007956-T1
N1.HOG0003396	OG0003112	n0			XANPAOZ2100_001422-T1	XANPARI20_007957-T1
N1.HOG0003397	OG0003113	n0			XANPAOZ2100_001426-T1	XANPARI20_007960-T1
N1.HOG0003398	OG0003114	n0			XANPAOZ2100_001427-T1	XANPARI20_007961-T1
N1.HOG0003399	OG0003115	n0			XANPAOZ2100_001428-T1	XANPARI20_007962-T1
N1.HOG0003400	OG0003116	n0			XANPAOZ2100_001429-T1	XANPARI20_007963-T1
N1.HOG0003401	OG0003117	n0			XANPAOZ2100_001430-T1	XANPARI20_007964-T1
N1.HOG0003402	OG0003118	n0			XANPAOZ2100_001431-T1	XANPARI20_007965-T1
N1.HOG0003403	OG0003119	n0			XANPAOZ2100_001432-T1	XANPARI20_007966-T1
N1.HOG0003404	OG0003120	n0			XANPAOZ2100_001433-T1	XANPARI20_007967-T1
N1.HOG0003405	OG0003121	n0			XANPAOZ2100_001439-T1	XANPARI20_007974-T1
N1.HOG0003406	OG0003122	n0			XANPAOZ2100_001443-T1	XANPARI20_007978-T1
N1.HOG0003407	OG0003123	n0			XANPAOZ2100_001444-T1	XANPARI20_007979-T1
N1.HOG0003408	OG0003124	n0			XANPAOZ2100_001445-T1	XANPARI20_007980-T1
N1.HOG0003409	OG0003125	n0			XANPAOZ2100_001446-T1	XANPARI20_007981-T1
N1.HOG0003410	OG0003126	n0			XANPAOZ2100_001448-T1	XANPARI20_007983-T1
N1.HOG0003411	OG0003127	n0			XANPAOZ2100_001449-T1	XANPARI20_007984-T1
N1.HOG0003412	OG0003128	n0			XANPAOZ2100_001451-T1	XANPARI20_007985-T1
N1.HOG0003413	OG0003129	n0			XANPAOZ2100_001452-T1	XANPARI20_007986-T1
N1.HOG0003414	OG0003130	n0			XANPAOZ2100_001453-T1	XANPARI20_007987-T1
N1.HOG0003415	OG0003131	n0			XANPAOZ2100_001454-T1	XANPARI20_007988-T1
N1.HOG0003416	OG0003132	n0			XANPAOZ2100_001455-T1	XANPARI20_007989-T1
N1.HOG0003417	OG0003133	n0			XANPAOZ2100_001456-T1	XANPARI20_007990-T1
N1.HOG0003418	OG0003134	n0			XANPAOZ2100_001457-T1	XANPARI20_007991-T1
N1.HOG0003419	OG0003135	n0			XANPAOZ2100_001458-T1	XANPARI20_007992-T1
N1.HOG0003420	OG0003136	n0			XANPAOZ2100_001459-T1	XANPARI20_007993-T1
N1.HOG0003421	OG0003137	n0			XANPAOZ2100_001460-T1	XANPARI20_007994-T1
N1.HOG0003422	OG0003138	n0			XANPAOZ2100_001461-T1	XANPARI20_007995-T1
N1.HOG0003423	OG0003139	n0			XANPAOZ2100_001463-T1	XANPARI20_007997-T1
N1.HOG0003424	OG0003140	n0			XANPAOZ2100_001465-T1	XANPARI20_007998-T1
N1.HOG0003425	OG0003141	n0			XANPAOZ2100_001468-T1	XANPARI20_008001-T1
N1.HOG0003426	OG0003142	n0			XANPAOZ2100_001470-T1	XANPARI20_008003-T1
N1.HOG0003427	OG0003143	n0			XANPAOZ2100_001471-T1	XANPARI20_008004-T1
N1.HOG0003428	OG0003144	n0			XANPAOZ2100_001473-T1	XANPARI20_008005-T1
N1.HOG0003429	OG0003145	n0			XANPAOZ2100_001474-T1	XANPARI20_008006-T1
N1.HOG0003430	OG0003146	n0			XANPAOZ2100_001476-T1	XANPARI20_008008-T1
N1.HOG0003431	OG0003147	n0			XANPAOZ2100_001477-T1	XANPARI20_008009-T1
N1.HOG0003432	OG0003148	n0			XANPAOZ2100_001478-T1	XANPARI20_008010-T1
N1.HOG0003433	OG0003149	n0			XANPAOZ2100_001479-T1	XANPARI20_008011-T1
N1.HOG0003434	OG0003150	n0			XANPAOZ2100_001480-T1	XANPARI20_008012-T1
N1.HOG0003435	OG0003151	n0			XANPAOZ2100_001481-T1	XANPARI20_008013-T1
N1.HOG0003436	OG0003152	n0			XANPAOZ2100_001482-T1	XANPARI20_008014-T1
N1.HOG0003437	OG0003153	n0			XANPAOZ2100_001484-T1	XANPARI20_008016-T1
N1.HOG0003438	OG0003154	n0			XANPAOZ2100_001485-T1	XANPARI20_008017-T1
N1.HOG0003439	OG0003155	n0			XANPAOZ2100_001487-T1	XANPARI20_008019-T1
N1.HOG0003440	OG0003156	n0			XANPAOZ2100_001488-T1	XANPARI20_008021-T1
N1.HOG0003441	OG0003157	n0			XANPAOZ2100_001494-T1	XANPARI20_008027-T1
N1.HOG0003442	OG0003158	n0			XANPAOZ2100_001496-T1	XANPARI20_008028-T1
N1.HOG0003443	OG0003159	n0			XANPAOZ2100_001499-T1	XANPARI20_008031-T1
N1.HOG0003444	OG0003160	n0			XANPAOZ2100_001500-T1	XANPARI20_008032-T1
N1.HOG0003445	OG0003161	n0			XANPAOZ2100_001502-T1	XANPARI20_008034-T1
N1.HOG0003446	OG0003162	n0			XANPAOZ2100_001503-T1	XANPARI20_008035-T1
N1.HOG0003447	OG0003163	n0			XANPAOZ2100_001504-T1	XANPARI20_008036-T1
N1.HOG0003448	OG0003164	n0			XANPAOZ2100_001505-T1	XANPARI20_008037-T1
N1.HOG0003449	OG0003165	n0			XANPAOZ2100_001506-T1	XANPARI20_008038-T1
N1.HOG0003450	OG0003166	n0			XANPAOZ2100_001507-T1	XANPARI20_008039-T1
N1.HOG0003451	OG0003167	n0			XANPAOZ2100_001508-T1	XANPARI20_008040-T1
N1.HOG0003452	OG0003168	n0			XANPAOZ2100_001509-T1	XANPARI20_008041-T1
N1.HOG0003453	OG0003169	n0			XANPAOZ2100_001510-T1	XANPARI20_008042-T1
N1.HOG0003454	OG0003170	n0			XANPAOZ2100_001511-T1	XANPARI20_008043-T1
N1.HOG0003455	OG0003171	n0			XANPAOZ2100_001512-T1	XANPARI20_008044-T1
N1.HOG0003456	OG0003172	n0			XANPAOZ2100_001513-T1	XANPARI20_008045-T1
N1.HOG0003457	OG0003173	n0			XANPAOZ2100_001514-T1	XANPARI20_008046-T1
N1.HOG0003458	OG0003174	n0			XANPAOZ2100_001515-T1	XANPARI20_008047-T1
N1.HOG0003459	OG0003175	n0			XANPAOZ2100_001516-T1	XANPARI20_008048-T1
N1.HOG0003460	OG0003176	n0			XANPAOZ2100_001517-T1	XANPARI20_008050-T1
N1.HOG0003461	OG0003177	n0			XANPAOZ2100_001518-T1	XANPARI20_008051-T1
N1.HOG0003462	OG0003178	n0			XANPAOZ2100_001519-T1	XANPARI20_008052-T1
N1.HOG0003463	OG0003179	n0			XANPAOZ2100_001521-T1	XANPARI20_008053-T1
N1.HOG0003464	OG0003180	n0			XANPAOZ2100_001523-T1	XANPARI20_008055-T1
N1.HOG0003465	OG0003181	n0			XANPAOZ2100_001524-T1	XANPARI20_008056-T1
N1.HOG0003466	OG0003182	n0			XANPAOZ2100_001527-T1	XANPARI20_008060-T1
N1.HOG0003467	OG0003183	n0			XANPAOZ2100_001528-T1	XANPARI20_008061-T1
N1.HOG0003468	OG0003184	n0			XANPAOZ2100_001530-T1	XANPARI20_008063-T1
N1.HOG0003469	OG0003185	n0			XANPAOZ2100_001531-T1	XANPARI20_008064-T1
N1.HOG0003470	OG0003186	n0			XANPAOZ2100_001532-T1	XANPARI20_008065-T1
N1.HOG0003471	OG0003187	n0			XANPAOZ2100_001533-T1	XANPARI20_008066-T1
N1.HOG0003472	OG0003188	n0			XANPAOZ2100_001535-T1	XANPARI20_008068-T1
N1.HOG0003473	OG0003189	n0			XANPAOZ2100_001536-T1	XANPARI20_008069-T1
N1.HOG0003474	OG0003190	n0			XANPAOZ2100_001537-T1	XANPARI20_008070-T1
N1.HOG0003475	OG0003191	n0			XANPAOZ2100_001538-T1	XANPARI20_008072-T1
N1.HOG0003476	OG0003192	n0			XANPAOZ2100_001539-T1	XANPARI20_008073-T1
N1.HOG0003477	OG0003193	n0			XANPAOZ2100_001541-T1	XANPARI20_008075-T1
N1.HOG0003478	OG0003194	n0			XANPAOZ2100_001542-T1	XANPARI20_008076-T1
N1.HOG0003479	OG0003195	n0			XANPAOZ2100_001543-T1	XANPARI20_008077-T1
N1.HOG0003480	OG0003196	n0			XANPAOZ2100_001544-T1	XANPARI20_008078-T1
N1.HOG0003481	OG0003197	n0			XANPAOZ2100_001545-T1	XANPARI20_008079-T1
N1.HOG0003482	OG0003198	n0			XANPAOZ2100_001546-T1	XANPARI20_008080-T1
N1.HOG0003483	OG0003199	n0			XANPAOZ2100_001550-T1	XANPARI20_008083-T1
N1.HOG0003484	OG0003200	n0			XANPAOZ2100_001552-T1	XANPARI20_008085-T1
N1.HOG0003485	OG0003201	n0			XANPAOZ2100_001554-T1	XANPARI20_008086-T1
N1.HOG0003486	OG0003202	n0			XANPAOZ2100_001555-T1	XANPARI20_008088-T1
N1.HOG0003487	OG0003203	n0			XANPAOZ2100_001558-T1	XANPARI20_008093-T1
N1.HOG0003488	OG0003204	n0			XANPAOZ2100_001559-T1	XANPARI20_008094-T1
N1.HOG0003489	OG0003205	n0			XANPAOZ2100_001562-T1	XANPARI20_008097-T1
N1.HOG0003490	OG0003206	n0			XANPAOZ2100_001563-T1	XANPARI20_008098-T1
N1.HOG0003491	OG0003207	n0			XANPAOZ2100_001564-T1	XANPARI20_008099-T1
N1.HOG0003492	OG0003208	n0			XANPAOZ2100_001565-T1	XANPARI20_008100-T1
N1.HOG0003493	OG0003209	n0			XANPAOZ2100_001568-T1	XANPARI20_008102-T1
N1.HOG0003494	OG0003210	n0			XANPAOZ2100_001569-T1	XANPARI20_008103-T1
N1.HOG0003495	OG0003211	n0			XANPAOZ2100_001570-T1	XANPARI20_008104-T1
N1.HOG0003496	OG0003212	n0			XANPAOZ2100_001572-T1	XANPARI20_008106-T1
N1.HOG0003497	OG0003213	n0			XANPAOZ2100_001573-T1	XANPARI20_008107-T1
N1.HOG0003498	OG0003214	n0			XANPAOZ2100_001575-T1	XANPARI20_008109-T1
N1.HOG0003499	OG0003215	n0			XANPAOZ2100_001576-T1	XANPARI20_008110-T1
N1.HOG0003500	OG0003216	n0			XANPAOZ2100_001577-T1	XANPARI20_008112-T1
N1.HOG0003501	OG0003217	n0			XANPAOZ2100_001578-T1	XANPARI20_008113-T1
N1.HOG0003502	OG0003218	n0			XANPAOZ2100_001579-T1	XANPARI20_008114-T1
N1.HOG0003503	OG0003219	n0			XANPAOZ2100_001580-T1	XANPARI20_008115-T1
N1.HOG0003504	OG0003220	n0			XANPAOZ2100_001581-T1	XANPARI20_008116-T1
N1.HOG0003505	OG0003221	n0			XANPAOZ2100_001582-T1	XANPARI20_008117-T1
N1.HOG0003506	OG0003222	n0			XANPAOZ2100_001583-T1	XANPARI20_008118-T1
N1.HOG0003507	OG0003223	n0			XANPAOZ2100_001584-T1	XANPARI20_008119-T1
N1.HOG0003508	OG0003224	n0			XANPAOZ2100_001585-T1	XANPARI20_008120-T1
N1.HOG0003509	OG0003225	n0			XANPAOZ2100_001586-T1	XANPARI20_008121-T1
N1.HOG0003510	OG0003226	n0			XANPAOZ2100_001589-T1	XANPARI20_008125-T1
N1.HOG0003511	OG0003227	n0			XANPAOZ2100_001590-T1	XANPARI20_008126-T1
N1.HOG0003512	OG0003228	n0			XANPAOZ2100_001591-T1	XANPARI20_008127-T1
N1.HOG0003513	OG0003229	n0			XANPAOZ2100_001592-T1	XANPARI20_008128-T1
N1.HOG0003514	OG0003230	n0			XANPAOZ2100_001593-T1	XANPARI20_008129-T1
N1.HOG0003515	OG0003231	n0			XANPAOZ2100_001594-T1	XANPARI20_008130-T1
N1.HOG0003516	OG0003232	n0			XANPAOZ2100_001595-T1	XANPARI20_008131-T1
N1.HOG0003517	OG0003233	n0			XANPAOZ2100_001596-T1	XANPARI20_008132-T1
N1.HOG0003518	OG0003234	n0			XANPAOZ2100_001597-T1	XANPARI20_008133-T1
N1.HOG0003519	OG0003235	n0			XANPAOZ2100_001598-T1	XANPARI20_008134-T1
N1.HOG0003520	OG0003236	n0			XANPAOZ2100_001600-T1	XANPARI20_008135-T1
N1.HOG0003521	OG0003237	n0			XANPAOZ2100_001601-T1	XANPARI20_008136-T1
N1.HOG0003522	OG0003238	n0			XANPAOZ2100_001602-T1	XANPARI20_008137-T1
N1.HOG0003523	OG0003239	n0			XANPAOZ2100_001603-T1	XANPARI20_008138-T1
N1.HOG0003524	OG0003240	n0			XANPAOZ2100_001604-T1	XANPARI20_008139-T1
N1.HOG0003525	OG0003241	n0			XANPAOZ2100_001605-T1	XANPARI20_008140-T1
N1.HOG0003526	OG0003242	n0			XANPAOZ2100_001607-T1	XANPARI20_008142-T1
N1.HOG0003527	OG0003243	n0			XANPAOZ2100_001608-T1	XANPARI20_008143-T1
N1.HOG0003528	OG0003244	n0			XANPAOZ2100_001609-T1	XANPARI20_008144-T1
N1.HOG0003529	OG0003245	n0			XANPAOZ2100_001612-T1	XANPARI20_008146-T1
N1.HOG0003530	OG0003246	n0			XANPAOZ2100_001613-T1	XANPARI20_008147-T1
N1.HOG0003531	OG0003247	n0			XANPAOZ2100_001614-T1	XANPARI20_008148-T1
N1.HOG0003532	OG0003248	n0			XANPAOZ2100_001615-T1	XANPARI20_008149-T1
N1.HOG0003533	OG0003249	n0			XANPAOZ2100_001617-T1	XANPARI20_008150-T1
N1.HOG0003534	OG0003250	n0			XANPAOZ2100_001618-T1	XANPARI20_008151-T1
N1.HOG0003535	OG0003251	n0			XANPAOZ2100_001619-T1	XANPARI20_008152-T1
N1.HOG0003536	OG0003252	n0			XANPAOZ2100_001620-T1	XANPARI20_008153-T1
N1.HOG0003537	OG0003253	n0			XANPAOZ2100_001621-T1	XANPARI20_008154-T1
N1.HOG0003538	OG0003254	n0			XANPAOZ2100_001622-T1	XANPARI20_008155-T1
N1.HOG0003539	OG0003255	n0			XANPAOZ2100_001624-T1	XANPARI20_008157-T1
N1.HOG0003540	OG0003256	n0			XANPAOZ2100_001625-T1	XANPARI20_008158-T1
N1.HOG0003541	OG0003257	n0			XANPAOZ2100_001626-T1	XANPARI20_008159-T1
N1.HOG0003542	OG0003258	n0			XANPAOZ2100_001628-T1	XANPARI20_008160-T1
N1.HOG0003543	OG0003259	n0			XANPAOZ2100_001630-T1	XANPARI20_008162-T1
N1.HOG0003544	OG0003260	n0			XANPAOZ2100_001632-T1	XANPARI20_008165-T1
N1.HOG0003545	OG0003261	n0			XANPAOZ2100_001664-T1	XANPARI20_006323-T1
N1.HOG0003546	OG0003262	n0			XANPAOZ2100_001683-T1	XANPARI20_006346-T1
N1.HOG0003547	OG0003263	n0			XANPAOZ2100_001685-T1	XANPARI20_006348-T1
N1.HOG0003548	OG0003264	n0			XANPAOZ2100_001686-T1	XANPARI20_006349-T1
N1.HOG0003549	OG0003265	n0			XANPAOZ2100_001692-T1	XANPARI20_006367-T1
N1.HOG0003550	OG0003266	n0			XANPAOZ2100_001693-T1	XANPARI20_006368-T1
N1.HOG0003551	OG0003267	n0			XANPAOZ2100_001694-T1	XANPARI20_006371-T1
N1.HOG0003552	OG0003268	n0			XANPAOZ2100_001695-T1	XANPARI20_006372-T1
N1.HOG0003553	OG0003269	n0			XANPAOZ2100_001696-T1	XANPARI20_006373-T1
N1.HOG0003554	OG0003270	n0			XANPAOZ2100_001697-T1	XANPARI20_006374-T1
N1.HOG0003555	OG0003271	n0			XANPAOZ2100_001698-T1	XANPARI20_006375-T1
N1.HOG0003556	OG0003272	n0			XANPAOZ2100_001699-T1	XANPARI20_006376-T1
N1.HOG0003557	OG0003273	n0			XANPAOZ2100_001700-T1	XANPARI20_006377-T1
N1.HOG0003558	OG0003274	n0			XANPAOZ2100_001701-T1	XANPARI20_006378-T1
N1.HOG0003559	OG0003275	n0			XANPAOZ2100_001703-T1	XANPARI20_006380-T1
N1.HOG0003560	OG0003276	n0			XANPAOZ2100_001705-T1	XANPARI20_006382-T1
N1.HOG0003561	OG0003277	n0			XANPAOZ2100_001706-T1	XANPARI20_006383-T1
N1.HOG0003562	OG0003278	n0			XANPAOZ2100_001707-T1	XANPARI20_006384-T1
N1.HOG0003563	OG0003279	n0			XANPAOZ2100_001708-T1	XANPARI20_006385-T1
N1.HOG0003564	OG0003280	n0			XANPAOZ2100_001709-T1	XANPARI20_006386-T1
N1.HOG0003565	OG0003281	n0			XANPAOZ2100_001710-T1	XANPARI20_006387-T1
N1.HOG0003566	OG0003282	n0			XANPAOZ2100_001711-T1	XANPARI20_006388-T1
N1.HOG0003567	OG0003283	n0			XANPAOZ2100_001712-T1	XANPARI20_006389-T1
N1.HOG0003568	OG0003284	n0			XANPAOZ2100_001713-T1	XANPARI20_006390-T1
N1.HOG0003569	OG0003285	n0			XANPAOZ2100_001714-T1	XANPARI20_006391-T1
N1.HOG0003570	OG0003286	n0			XANPAOZ2100_001715-T1	XANPARI20_006392-T1
N1.HOG0003571	OG0003287	n0			XANPAOZ2100_001716-T1	XANPARI20_006393-T1
N1.HOG0003572	OG0003288	n0			XANPAOZ2100_001718-T1	XANPARI20_006395-T1
N1.HOG0003573	OG0003289	n0			XANPAOZ2100_001719-T1	XANPARI20_006396-T1
N1.HOG0003574	OG0003290	n0			XANPAOZ2100_001721-T1	XANPARI20_006397-T1
N1.HOG0003575	OG0003291	n0			XANPAOZ2100_001722-T1	XANPARI20_006398-T1
N1.HOG0003576	OG0003292	n0			XANPAOZ2100_001723-T1	XANPARI20_006399-T1
N1.HOG0003577	OG0003293	n0			XANPAOZ2100_001724-T1	XANPARI20_006400-T1
N1.HOG0003578	OG0003294	n0			XANPAOZ2100_001726-T1	XANPARI20_006402-T1
N1.HOG0003579	OG0003295	n0			XANPAOZ2100_001727-T1	XANPARI20_006403-T1
N1.HOG0003580	OG0003296	n0			XANPAOZ2100_001729-T1	XANPARI20_006405-T1
N1.HOG0003581	OG0003297	n0			XANPAOZ2100_001730-T1	XANPARI20_006406-T1
N1.HOG0003582	OG0003298	n0			XANPAOZ2100_001731-T1	XANPARI20_006407-T1
N1.HOG0003583	OG0003299	n0			XANPAOZ2100_001732-T1	XANPARI20_006408-T1
N1.HOG0003584	OG0003300	n0			XANPAOZ2100_001733-T1	XANPARI20_006410-T1
N1.HOG0003585	OG0003301	n0			XANPAOZ2100_001736-T1	XANPARI20_006413-T1
N1.HOG0003586	OG0003302	n0			XANPAOZ2100_001738-T1	XANPARI20_006415-T1
N1.HOG0003587	OG0003303	n0			XANPAOZ2100_001740-T1	XANPARI20_006418-T1
N1.HOG0003588	OG0003304	n0			XANPAOZ2100_001741-T1	XANPARI20_006419-T1
N1.HOG0003589	OG0003305	n0			XANPAOZ2100_001742-T1	XANPARI20_006420-T1
N1.HOG0003590	OG0003306	n0			XANPAOZ2100_001743-T1	XANPARI20_006421-T1
N1.HOG0003591	OG0003307	n0			XANPAOZ2100_001744-T1	XANPARI20_006422-T1
N1.HOG0003592	OG0003308	n0			XANPAOZ2100_001745-T1	XANPARI20_006423-T1
N1.HOG0003593	OG0003309	n0			XANPAOZ2100_001746-T1	XANPARI20_006425-T1
N1.HOG0003594	OG0003310	n0			XANPAOZ2100_001748-T1	XANPARI20_006427-T1
N1.HOG0003595	OG0003311	n0			XANPAOZ2100_001749-T1	XANPARI20_006428-T1
N1.HOG0003596	OG0003312	n0			XANPAOZ2100_001750-T1	XANPARI20_006429-T1
N1.HOG0003597	OG0003313	n0			XANPAOZ2100_001751-T1	XANPARI20_006430-T1
N1.HOG0003598	OG0003314	n0			XANPAOZ2100_001752-T1	XANPARI20_006431-T1
N1.HOG0003599	OG0003315	n0			XANPAOZ2100_001753-T1	XANPARI20_006432-T1
N1.HOG0003600	OG0003316	n0				XANPARI20_006433-T1
N1.HOG0003601	OG0003317	n0			XANPAOZ2100_001754-T1	XANPARI20_006435-T1
N1.HOG0003602	OG0003318	n0			XANPAOZ2100_001755-T1	XANPARI20_006436-T1
N1.HOG0003603	OG0003319	n0			XANPAOZ2100_001756-T1	XANPARI20_006437-T1
N1.HOG0003604	OG0003320	n0			XANPAOZ2100_001758-T1	XANPARI20_006439-T1
N1.HOG0003605	OG0003321	n0			XANPAOZ2100_001760-T1	XANPARI20_006441-T1
N1.HOG0003606	OG0003322	n0			XANPAOZ2100_001761-T1	XANPARI20_006442-T1
N1.HOG0003607	OG0003323	n0			XANPAOZ2100_001765-T1	XANPARI20_006444-T1
N1.HOG0003608	OG0003324	n0			XANPAOZ2100_001767-T1	XANPARI20_006447-T1
N1.HOG0003609	OG0003325	n0			XANPAOZ2100_001768-T1	XANPARI20_006448-T1
N1.HOG0003610	OG0003326	n0			XANPAOZ2100_001770-T1	XANPARI20_006450-T1
N1.HOG0003611	OG0003327	n0			XANPAOZ2100_001771-T1	XANPARI20_006451-T1
N1.HOG0003612	OG0003328	n0			XANPAOZ2100_001772-T1	XANPARI20_006452-T1
N1.HOG0003613	OG0003329	n0			XANPAOZ2100_001774-T1	XANPARI20_006454-T1
N1.HOG0003614	OG0003330	n0			XANPAOZ2100_001776-T1	XANPARI20_006455-T1
N1.HOG0003615	OG0003331	n0			XANPAOZ2100_001779-T1	XANPARI20_006457-T1
N1.HOG0003616	OG0003332	n0			XANPAOZ2100_001780-T1	XANPARI20_006458-T1
N1.HOG0003617	OG0003333	n0			XANPAOZ2100_001781-T1	XANPARI20_006459-T1
N1.HOG0003618	OG0003334	n0			XANPAOZ2100_001782-T1	XANPARI20_006460-T1
N1.HOG0003619	OG0003335	n0			XANPAOZ2100_001783-T1	XANPARI20_006462-T1
N1.HOG0003620	OG0003336	n0			XANPAOZ2100_001784-T1	XANPARI20_006463-T1
N1.HOG0003621	OG0003337	n0			XANPAOZ2100_001786-T1	XANPARI20_006465-T1
N1.HOG0003622	OG0003338	n0			XANPAOZ2100_001787-T1	XANPARI20_006466-T1
N1.HOG0003623	OG0003339	n0			XANPAOZ2100_001788-T1	XANPARI20_006468-T1
N1.HOG0003624	OG0003340	n0			XANPAOZ2100_001789-T1	XANPARI20_006469-T1
N1.HOG0003625	OG0003341	n0			XANPAOZ2100_001790-T1	XANPARI20_006470-T1
N1.HOG0003626	OG0003342	n0			XANPAOZ2100_001791-T1	XANPARI20_006471-T1
N1.HOG0003627	OG0003343	n0			XANPAOZ2100_001793-T1	XANPARI20_006473-T1
N1.HOG0003628	OG0003344	n0			XANPAOZ2100_001794-T1	XANPARI20_006474-T1
N1.HOG0003629	OG0003345	n0			XANPAOZ2100_001796-T1	XANPARI20_006476-T1
N1.HOG0003630	OG0003346	n0			XANPAOZ2100_001797-T1	XANPARI20_006477-T1
N1.HOG0003631	OG0003347	n0			XANPAOZ2100_001798-T1	XANPARI20_006478-T1
N1.HOG0003632	OG0003348	n0			XANPAOZ2100_001799-T1	XANPARI20_006479-T1
N1.HOG0003633	OG0003349	n0			XANPAOZ2100_001800-T1	XANPARI20_006480-T1
N1.HOG0003634	OG0003350	n0			XANPAOZ2100_001801-T1	XANPARI20_006481-T1
N1.HOG0003635	OG0003351	n0			XANPAOZ2100_001802-T1	XANPARI20_006482-T1
N1.HOG0003636	OG0003352	n0			XANPAOZ2100_001803-T1	XANPARI20_006483-T1
N1.HOG0003637	OG0003353	n0			XANPAOZ2100_001804-T1	XANPARI20_006484-T1
N1.HOG0003638	OG0003354	n0			XANPAOZ2100_001805-T1	XANPARI20_006485-T1
N1.HOG0003639	OG0003355	n0			XANPAOZ2100_001806-T1	XANPARI20_006486-T1
N1.HOG0003640	OG0003356	n0			XANPAOZ2100_001807-T1	XANPARI20_006487-T1
N1.HOG0003641	OG0003357	n0			XANPAOZ2100_001808-T1	XANPARI20_006488-T1
N1.HOG0003642	OG0003358	n0			XANPAOZ2100_001809-T1	XANPARI20_006489-T1
N1.HOG0003643	OG0003359	n0			XANPAOZ2100_001811-T1	XANPARI20_006491-T1
N1.HOG0003644	OG0003360	n0			XANPAOZ2100_001816-T1	XANPARI20_006500-T1
N1.HOG0003645	OG0003361	n0			XANPAOZ2100_001817-T1	XANPARI20_006501-T1
N1.HOG0003646	OG0003362	n0			XANPAOZ2100_001818-T1	XANPARI20_006502-T1
N1.HOG0003647	OG0003363	n0			XANPAOZ2100_001819-T1	XANPARI20_006503-T1
N1.HOG0003648	OG0003364	n0			XANPAOZ2100_001820-T1	XANPARI20_006504-T1
N1.HOG0003649	OG0003365	n0			XANPAOZ2100_001822-T1	XANPARI20_006505-T1
N1.HOG0003650	OG0003366	n0			XANPAOZ2100_001823-T1	XANPARI20_006506-T1
N1.HOG0003651	OG0003367	n0			XANPAOZ2100_001825-T1	XANPARI20_006508-T1
N1.HOG0003652	OG0003368	n0			XANPAOZ2100_001826-T1	XANPARI20_006509-T1
N1.HOG0003653	OG0003369	n0			XANPAOZ2100_001827-T1	XANPARI20_006510-T1
N1.HOG0003654	OG0003370	n0			XANPAOZ2100_001828-T1	XANPARI20_006511-T1
N1.HOG0003655	OG0003371	n0			XANPAOZ2100_001830-T1	XANPARI20_006513-T1
N1.HOG0003656	OG0003372	n0			XANPAOZ2100_001831-T1	XANPARI20_006514-T1
N1.HOG0003657	OG0003373	n0			XANPAOZ2100_001832-T1	XANPARI20_006515-T1
N1.HOG0003658	OG0003374	n0			XANPAOZ2100_001834-T1	XANPARI20_006516-T1
N1.HOG0003659	OG0003375	n0			XANPAOZ2100_001835-T1	XANPARI20_006517-T1
N1.HOG0003660	OG0003376	n0			XANPAOZ2100_001837-T1	XANPARI20_006519-T1
N1.HOG0003661	OG0003377	n0			XANPAOZ2100_001838-T1	XANPARI20_006520-T1
N1.HOG0003662	OG0003378	n0			XANPAOZ2100_001839-T1	XANPARI20_006521-T1
N1.HOG0003663	OG0003379	n0			XANPAOZ2100_001840-T1	XANPARI20_006522-T1
N1.HOG0003664	OG0003380	n0			XANPAOZ2100_001841-T1	XANPARI20_006523-T1
N1.HOG0003665	OG0003381	n0			XANPAOZ2100_001842-T1	XANPARI20_006524-T1
N1.HOG0003666	OG0003382	n0			XANPAOZ2100_001843-T1	XANPARI20_006525-T1
N1.HOG0003667	OG0003383	n0			XANPAOZ2100_001845-T1	XANPARI20_006527-T1
N1.HOG0003668	OG0003384	n0			XANPAOZ2100_001846-T1	XANPARI20_006528-T1
N1.HOG0003669	OG0003385	n0			XANPAOZ2100_001847-T1	XANPARI20_006529-T1
N1.HOG0003670	OG0003386	n0			XANPAOZ2100_001848-T1	XANPARI20_006530-T1
N1.HOG0003671	OG0003387	n0			XANPAOZ2100_001849-T1	XANPARI20_006531-T1
N1.HOG0003672	OG0003388	n0			XANPAOZ2100_001850-T1	XANPARI20_006532-T1
N1.HOG0003673	OG0003389	n0			XANPAOZ2100_001852-T1	XANPARI20_006534-T1
