HOG	OG	Gene Tree Parent Clade	Xanthoria_calcicola_GTX0491	Xanthoria_parietina_GTX0501	Xanthoria_parietina_SAMEA111342678	Xanthoria_parietina_SAMEA115359166
N2.HOG0003907	OG0003539	n0	XANCAGTX0491_003454-T1	XANPAGTX0501_002384-T1		
N2.HOG0003908	OG0003540	n0	XANCAGTX0491_003455-T1	XANPAGTX0501_002383-T1		
N2.HOG0003909	OG0003541	n0	XANCAGTX0491_003456-T1	XANPAGTX0501_002382-T1		
N2.HOG0003910	OG0003542	n0	XANCAGTX0491_003457-T1	XANPAGTX0501_002381-T1		
N2.HOG0003911	OG0003543	n0	XANCAGTX0491_003458-T1	XANPAGTX0501_002380-T1		
N2.HOG0003912	OG0003544	n0	XANCAGTX0491_003459-T1	XANPAGTX0501_002379-T1		
N2.HOG0003913	OG0003545	n0	XANCAGTX0491_003460-T1	XANPAGTX0501_002378-T1		
N2.HOG0003914	OG0003546	n0	XANCAGTX0491_003463-T1	XANPAGTX0501_002376-T1		
N2.HOG0003915	OG0003547	n0	XANCAGTX0491_003464-T1	XANPAGTX0501_002375-T1		
N2.HOG0003916	OG0003548	n0	XANCAGTX0491_003465-T1	XANPAGTX0501_002374-T1		
N2.HOG0003917	OG0003549	n0	XANCAGTX0491_003466-T1	XANPAGTX0501_002373-T1		
N2.HOG0003918	OG0003550	n0	XANCAGTX0491_003467-T1	XANPAGTX0501_002372-T1		
N2.HOG0003919	OG0003551	n0	XANCAGTX0491_003468-T1	XANPAGTX0501_002371-T1		
N2.HOG0003920	OG0003552	n0	XANCAGTX0491_003471-T1	XANPAGTX0501_002369-T1		
N2.HOG0003921	OG0003553	n0	XANCAGTX0491_003472-T1	XANPAGTX0501_002368-T1		
N2.HOG0003922	OG0003554	n0	XANCAGTX0491_003473-T1	XANPAGTX0501_002367-T1		
N2.HOG0003923	OG0003555	n0	XANCAGTX0491_003474-T1	XANPAGTX0501_002366-T1		
N2.HOG0003924	OG0003556	n0	XANCAGTX0491_003475-T1	XANPAGTX0501_002365-T1		
N2.HOG0003925	OG0003557	n0	XANCAGTX0491_003476-T1	XANPAGTX0501_002364-T1		
N2.HOG0003926	OG0003558	n0	XANCAGTX0491_003478-T1	XANPAGTX0501_002363-T2, XANPAGTX0501_002363-T1		
N2.HOG0003927	OG0003559	n0	XANCAGTX0491_003479-T1	XANPAGTX0501_002362-T1		
N2.HOG0003928	OG0003560	n0	XANCAGTX0491_003480-T1	XANPAGTX0501_002361-T1		
N2.HOG0003929	OG0003561	n0	XANCAGTX0491_003481-T1	XANPAGTX0501_002360-T1		
N2.HOG0003930	OG0003562	n0	XANCAGTX0491_003484-T1	XANPAGTX0501_002356-T1		
N2.HOG0003931	OG0003563	n0	XANCAGTX0491_003485-T1	XANPAGTX0501_002354-T1		
N2.HOG0003932	OG0003564	n0	XANCAGTX0491_003486-T1	XANPAGTX0501_002353-T1		
N2.HOG0003933	OG0003565	n0	XANCAGTX0491_003487-T1	XANPAGTX0501_002352-T1		
N2.HOG0003934	OG0003566	n0	XANCAGTX0491_003488-T1	XANPAGTX0501_002351-T1		
N2.HOG0003935	OG0003567	n0	XANCAGTX0491_003489-T1	XANPAGTX0501_002350-T1		
N2.HOG0003936	OG0003568	n0	XANCAGTX0491_003490-T1	XANPAGTX0501_002348-T1		
N2.HOG0003937	OG0003569	n0	XANCAGTX0491_003491-T1	XANPAGTX0501_002347-T1		
N2.HOG0003938	OG0003570	n0	XANCAGTX0491_003493-T1	XANPAGTX0501_002345-T1		
N2.HOG0003939	OG0003571	n0	XANCAGTX0491_003494-T1	XANPAGTX0501_002344-T1		
N2.HOG0003940	OG0003572	n0	XANCAGTX0491_003496-T1	XANPAGTX0501_002342-T1		
N2.HOG0003941	OG0003573	n0	XANCAGTX0491_003497-T1	XANPAGTX0501_002341-T1		
N2.HOG0003942	OG0003574	n0	XANCAGTX0491_003498-T1	XANPAGTX0501_002340-T1		
N2.HOG0003943	OG0003575	n0	XANCAGTX0491_003499-T1	XANPAGTX0501_002339-T1		
N2.HOG0003944	OG0003576	n0	XANCAGTX0491_003500-T1	XANPAGTX0501_002338-T1		
N2.HOG0003945	OG0003577	n0	XANCAGTX0491_003501-T1	XANPAGTX0501_002336-T1		
N2.HOG0003946	OG0003578	n0	XANCAGTX0491_003502-T1	XANPAGTX0501_002334-T1		
N2.HOG0003947	OG0003579	n0	XANCAGTX0491_003504-T1	XANPAGTX0501_002332-T1		
N2.HOG0003948	OG0003580	n0	XANCAGTX0491_003505-T1	XANPAGTX0501_002331-T1		
N2.HOG0003949	OG0003581	n0	XANCAGTX0491_003508-T1	XANPAGTX0501_002328-T1		
N2.HOG0003950	OG0003582	n0	XANCAGTX0491_003509-T1	XANPAGTX0501_002327-T1		
N2.HOG0003951	OG0003583	n0	XANCAGTX0491_003510-T1	XANPAGTX0501_002326-T1		
N2.HOG0003952	OG0003584	n0	XANCAGTX0491_003512-T1	XANPAGTX0501_002324-T1		
N2.HOG0003953	OG0003585	n0	XANCAGTX0491_003513-T1	XANPAGTX0501_002323-T1		
N2.HOG0003954	OG0003586	n0	XANCAGTX0491_003514-T1	XANPAGTX0501_002322-T1		
N2.HOG0003955	OG0003587	n0	XANCAGTX0491_003515-T1	XANPAGTX0501_002321-T1		
N2.HOG0003956	OG0003588	n0	XANCAGTX0491_003517-T1	XANPAGTX0501_002319-T1		
N2.HOG0003957	OG0003589	n0	XANCAGTX0491_003518-T1	XANPAGTX0501_002318-T1		
N2.HOG0003958	OG0003590	n0	XANCAGTX0491_003519-T1	XANPAGTX0501_002317-T1		
N2.HOG0003959	OG0003591	n0	XANCAGTX0491_003520-T1	XANPAGTX0501_002316-T1		
N2.HOG0003960	OG0003592	n0	XANCAGTX0491_003522-T1	XANPAGTX0501_002314-T1		
N2.HOG0003961	OG0003593	n0	XANCAGTX0491_003524-T1	XANPAGTX0501_002312-T1		
N2.HOG0003962	OG0003594	n0	XANCAGTX0491_003525-T1	XANPAGTX0501_002311-T1		
N2.HOG0003963	OG0003595	n0	XANCAGTX0491_003527-T1	XANPAGTX0501_002309-T1		
N2.HOG0003964	OG0003596	n0	XANCAGTX0491_003528-T1	XANPAGTX0501_002308-T1		
N2.HOG0003965	OG0003597	n0	XANCAGTX0491_003530-T1	XANPAGTX0501_002307-T1		
N2.HOG0003966	OG0003598	n0	XANCAGTX0491_003531-T1	XANPAGTX0501_002306-T1		
N2.HOG0003967	OG0003599	n0	XANCAGTX0491_003534-T1	XANPAGTX0501_002304-T1		
N2.HOG0003968	OG0003600	n0	XANCAGTX0491_003535-T1	XANPAGTX0501_002303-T1		
N2.HOG0003969	OG0003601	n0	XANCAGTX0491_003538-T1	XANPAGTX0501_002301-T1		
N2.HOG0003970	OG0003602	n0	XANCAGTX0491_003539-T1	XANPAGTX0501_002300-T1		
N2.HOG0003971	OG0003603	n0	XANCAGTX0491_003540-T1	XANPAGTX0501_002299-T1		
N2.HOG0003972	OG0003604	n0	XANCAGTX0491_003541-T1	XANPAGTX0501_002298-T1		
N2.HOG0003973	OG0003605	n0	XANCAGTX0491_003542-T1	XANPAGTX0501_002297-T1		
N2.HOG0003974	OG0003606	n0	XANCAGTX0491_003543-T1	XANPAGTX0501_002296-T1		
N2.HOG0003975	OG0003607	n0	XANCAGTX0491_003544-T1	XANPAGTX0501_002295-T1		
N2.HOG0003976	OG0003608	n0	XANCAGTX0491_003546-T1	XANPAGTX0501_002293-T1		
N2.HOG0003977	OG0003609	n0	XANCAGTX0491_003547-T1	XANPAGTX0501_002292-T1		
N2.HOG0003978	OG0003610	n0	XANCAGTX0491_003549-T1	XANPAGTX0501_002289-T1		
N2.HOG0003979	OG0003611	n0	XANCAGTX0491_003550-T1	XANPAGTX0501_002288-T1		
N2.HOG0003980	OG0003612	n0	XANCAGTX0491_003551-T1	XANPAGTX0501_002287-T1		
N2.HOG0003981	OG0003613	n0	XANCAGTX0491_003552-T1	XANPAGTX0501_002286-T1		
N2.HOG0003982	OG0003614	n0	XANCAGTX0491_003553-T1	XANPAGTX0501_002285-T1		
N2.HOG0003983	OG0003615	n0	XANCAGTX0491_003554-T1	XANPAGTX0501_002284-T1		
N2.HOG0003984	OG0003616	n0	XANCAGTX0491_003555-T1	XANPAGTX0501_002283-T1		
N2.HOG0003985	OG0003617	n0	XANCAGTX0491_003558-T1	XANPAGTX0501_002278-T1		
N2.HOG0003986	OG0003618	n0	XANCAGTX0491_003559-T1	XANPAGTX0501_002277-T1		
N2.HOG0003987	OG0003619	n0	XANCAGTX0491_003561-T1	XANPAGTX0501_002275-T1		
N2.HOG0003988	OG0003620	n0	XANCAGTX0491_003562-T1	XANPAGTX0501_002274-T1		
N2.HOG0003989	OG0003621	n0	XANCAGTX0491_003565-T1	XANPAGTX0501_002271-T1		
N2.HOG0003990	OG0003622	n0	XANCAGTX0491_003567-T1	XANPAGTX0501_002270-T1		
N2.HOG0003991	OG0003623	n0	XANCAGTX0491_003569-T1	XANPAGTX0501_002269-T1		
N2.HOG0003992	OG0003624	n0	XANCAGTX0491_003570-T1	XANPAGTX0501_002268-T1		
N2.HOG0003993	OG0003625	n0	XANCAGTX0491_003571-T1	XANPAGTX0501_002267-T1		
N2.HOG0003994	OG0003626	n0	XANCAGTX0491_003572-T1	XANPAGTX0501_002266-T1		
N2.HOG0003995	OG0003627	n0	XANCAGTX0491_003573-T1	XANPAGTX0501_002265-T1		
N2.HOG0003996	OG0003628	n0	XANCAGTX0491_003575-T1	XANPAGTX0501_002263-T1		
N2.HOG0003997	OG0003629	n0	XANCAGTX0491_003576-T1	XANPAGTX0501_002262-T1		
N2.HOG0003998	OG0003630	n0	XANCAGTX0491_003578-T1	XANPAGTX0501_002260-T1		
N2.HOG0003999	OG0003631	n0	XANCAGTX0491_003579-T1	XANPAGTX0501_002259-T1		
N2.HOG0004000	OG0003632	n0	XANCAGTX0491_003580-T1	XANPAGTX0501_002257-T1		
N2.HOG0004001	OG0003633	n0	XANCAGTX0491_003581-T1	XANPAGTX0501_002256-T1		
N2.HOG0004002	OG0003634	n0	XANCAGTX0491_003584-T1	XANPAGTX0501_002253-T1		
N2.HOG0004003	OG0003635	n0	XANCAGTX0491_003585-T1	XANPAGTX0501_002252-T1		
N2.HOG0004004	OG0003636	n0	XANCAGTX0491_003586-T1	XANPAGTX0501_002251-T1		
N2.HOG0004005	OG0003637	n0	XANCAGTX0491_003587-T1	XANPAGTX0501_002250-T1		
N2.HOG0004006	OG0003638	n0	XANCAGTX0491_003590-T1	XANPAGTX0501_002247-T1		
N2.HOG0004007	OG0003639	n0	XANCAGTX0491_003592-T1	XANPAGTX0501_002246-T1		
N2.HOG0004008	OG0003640	n0	XANCAGTX0491_003595-T1	XANPAGTX0501_002243-T1		
N2.HOG0004009	OG0003641	n0	XANCAGTX0491_003596-T1	XANPAGTX0501_002242-T1		
N2.HOG0004010	OG0003642	n0	XANCAGTX0491_003597-T1	XANPAGTX0501_002241-T1		
N2.HOG0004011	OG0003643	n0	XANCAGTX0491_003598-T1	XANPAGTX0501_002240-T1		
N2.HOG0004012	OG0003644	n0	XANCAGTX0491_003599-T1	XANPAGTX0501_002239-T1		
N2.HOG0004013	OG0003645	n0	XANCAGTX0491_003600-T1	XANPAGTX0501_002237-T1		
N2.HOG0004014	OG0003646	n0	XANCAGTX0491_003602-T1	XANPAGTX0501_002235-T1		
N2.HOG0004015	OG0003647	n0	XANCAGTX0491_003603-T1	XANPAGTX0501_002234-T1		
N2.HOG0004016	OG0003648	n0	XANCAGTX0491_003605-T1	XANPAGTX0501_002232-T1		
N2.HOG0004017	OG0003649	n0	XANCAGTX0491_003606-T1	XANPAGTX0501_002231-T1		
N2.HOG0004018	OG0003650	n0	XANCAGTX0491_003607-T1	XANPAGTX0501_002230-T1		
N2.HOG0004019	OG0003651	n0	XANCAGTX0491_003608-T1	XANPAGTX0501_002229-T1		
N2.HOG0004020	OG0003652	n0	XANCAGTX0491_003609-T1	XANPAGTX0501_002228-T1		
N2.HOG0004021	OG0003653	n0	XANCAGTX0491_003610-T1	XANPAGTX0501_002227-T1		
N2.HOG0004022	OG0003654	n0	XANCAGTX0491_003611-T1	XANPAGTX0501_002226-T1		
N2.HOG0004023	OG0003655	n0	XANCAGTX0491_003612-T1	XANPAGTX0501_002225-T1		
N2.HOG0004024	OG0003656	n0	XANCAGTX0491_003613-T1	XANPAGTX0501_002224-T1		
N2.HOG0004025	OG0003657	n0	XANCAGTX0491_003614-T1	XANPAGTX0501_002223-T1		
N2.HOG0004026	OG0003658	n0	XANCAGTX0491_003616-T1	XANPAGTX0501_002221-T1		
N2.HOG0004027	OG0003659	n0	XANCAGTX0491_003618-T1	XANPAGTX0501_002218-T1		
N2.HOG0004028	OG0003660	n0	XANCAGTX0491_003619-T1	XANPAGTX0501_002216-T1		
N2.HOG0004029	OG0003661	n0	XANCAGTX0491_003620-T1	XANPAGTX0501_002215-T1		
N2.HOG0004030	OG0003662	n0	XANCAGTX0491_003621-T1	XANPAGTX0501_002214-T1		
N2.HOG0004031	OG0003663	n0	XANCAGTX0491_003622-T1	XANPAGTX0501_002213-T1		
N2.HOG0004032	OG0003664	n0	XANCAGTX0491_003624-T1	XANPAGTX0501_002211-T1		
N2.HOG0004033	OG0003665	n0	XANCAGTX0491_003625-T1	XANPAGTX0501_002210-T1		
N2.HOG0004034	OG0003666	n0	XANCAGTX0491_003626-T1	XANPAGTX0501_002207-T1		
N2.HOG0004035	OG0003667	n0	XANCAGTX0491_003629-T1	XANPAGTX0501_002205-T1		
N2.HOG0004036	OG0003668	n0	XANCAGTX0491_003631-T1	XANPAGTX0501_002204-T1		
N2.HOG0004037	OG0003669	n0	XANCAGTX0491_003632-T1	XANPAGTX0501_002203-T1		
N2.HOG0004038	OG0003670	n0	XANCAGTX0491_003634-T1	XANPAGTX0501_002201-T1		
N2.HOG0004039	OG0003671	n0	XANCAGTX0491_003637-T1	XANPAGTX0501_002197-T1		
N2.HOG0004040	OG0003672	n0	XANCAGTX0491_003638-T1	XANPAGTX0501_002196-T1		
N2.HOG0004041	OG0003673	n0	XANCAGTX0491_003640-T1	XANPAGTX0501_002194-T1		
N2.HOG0004042	OG0003674	n0	XANCAGTX0491_003642-T1	XANPAGTX0501_002193-T1		
N2.HOG0004043	OG0003675	n0	XANCAGTX0491_003643-T1	XANPAGTX0501_002192-T1		
N2.HOG0004044	OG0003676	n0	XANCAGTX0491_003645-T1	XANPAGTX0501_002191-T1		
N2.HOG0004045	OG0003677	n0	XANCAGTX0491_003646-T1	XANPAGTX0501_002190-T1		
N2.HOG0004046	OG0003678	n0	XANCAGTX0491_003647-T1	XANPAGTX0501_002189-T1		
N2.HOG0004047	OG0003679	n0	XANCAGTX0491_003648-T1	XANPAGTX0501_002188-T1		
N2.HOG0004048	OG0003680	n0	XANCAGTX0491_003649-T1	XANPAGTX0501_002187-T1		
N2.HOG0004049	OG0003681	n0	XANCAGTX0491_003650-T1	XANPAGTX0501_002186-T1		
N2.HOG0004050	OG0003682	n0	XANCAGTX0491_003651-T1	XANPAGTX0501_002184-T1		
N2.HOG0004051	OG0003683	n0	XANCAGTX0491_003652-T1	XANPAGTX0501_002183-T1		
N2.HOG0004052	OG0003684	n0	XANCAGTX0491_003653-T1	XANPAGTX0501_002182-T1		
N2.HOG0004053	OG0003685	n0	XANCAGTX0491_003654-T1	XANPAGTX0501_002181-T1		
N2.HOG0004054	OG0003686	n0	XANCAGTX0491_003655-T1	XANPAGTX0501_002179-T1		
N2.HOG0004055	OG0003687	n0	XANCAGTX0491_003657-T1	XANPAGTX0501_002178-T1		
N2.HOG0004056	OG0003688	n0	XANCAGTX0491_003658-T1	XANPAGTX0501_002176-T1		
N2.HOG0004057	OG0003689	n0	XANCAGTX0491_003659-T1	XANPAGTX0501_002175-T1		
N2.HOG0004058	OG0003690	n0	XANCAGTX0491_003662-T1	XANPAGTX0501_002173-T1		
N2.HOG0004059	OG0003691	n0	XANCAGTX0491_003663-T1	XANPAGTX0501_002172-T1		
N2.HOG0004060	OG0003692	n0	XANCAGTX0491_003664-T1	XANPAGTX0501_002170-T1		
N2.HOG0004061	OG0003693	n0	XANCAGTX0491_003665-T1	XANPAGTX0501_002169-T1		
N2.HOG0004062	OG0003694	n0	XANCAGTX0491_003666-T1	XANPAGTX0501_002168-T1		
N2.HOG0004063	OG0003695	n0	XANCAGTX0491_003667-T1	XANPAGTX0501_002167-T1		
N2.HOG0004064	OG0003696	n0	XANCAGTX0491_003668-T1	XANPAGTX0501_002166-T1		
N2.HOG0004065	OG0003697	n0	XANCAGTX0491_003669-T1	XANPAGTX0501_002163-T1		
N2.HOG0004066	OG0003698	n0	XANCAGTX0491_003673-T1	XANPAGTX0501_002157-T1		
N2.HOG0004067	OG0003699	n0	XANCAGTX0491_003674-T1	XANPAGTX0501_002156-T1		
N2.HOG0004068	OG0003700	n0	XANCAGTX0491_003675-T1	XANPAGTX0501_002155-T1		
N2.HOG0004069	OG0003701	n0	XANCAGTX0491_003676-T1	XANPAGTX0501_002154-T1		
N2.HOG0004070	OG0003702	n0	XANCAGTX0491_003677-T1	XANPAGTX0501_002153-T1		
N2.HOG0004071	OG0003703	n0	XANCAGTX0491_003678-T1	XANPAGTX0501_002152-T1		
N2.HOG0004072	OG0003704	n0	XANCAGTX0491_003680-T1	XANPAGTX0501_002150-T1		
N2.HOG0004073	OG0003705	n0	XANCAGTX0491_003681-T1	XANPAGTX0501_002149-T1		
N2.HOG0004074	OG0003706	n0	XANCAGTX0491_003682-T1	XANPAGTX0501_002148-T1		
N2.HOG0004075	OG0003707	n0	XANCAGTX0491_003683-T1	XANPAGTX0501_002147-T1		
N2.HOG0004076	OG0003708	n0	XANCAGTX0491_003684-T1	XANPAGTX0501_002145-T1		
N2.HOG0004077	OG0003709	n0	XANCAGTX0491_003685-T1	XANPAGTX0501_002144-T1		
N2.HOG0004078	OG0003710	n0	XANCAGTX0491_003686-T1	XANPAGTX0501_002143-T1		
N2.HOG0004079	OG0003711	n0	XANCAGTX0491_003687-T1	XANPAGTX0501_002141-T1		
N2.HOG0004080	OG0003712	n0	XANCAGTX0491_003688-T1	XANPAGTX0501_002140-T1		
N2.HOG0004081	OG0003713	n0	XANCAGTX0491_003689-T1	XANPAGTX0501_002139-T1		
N2.HOG0004082	OG0003714	n0	XANCAGTX0491_003691-T1	XANPAGTX0501_002137-T1		
N2.HOG0004083	OG0003715	n0	XANCAGTX0491_003693-T1	XANPAGTX0501_002135-T1		
N2.HOG0004084	OG0003716	n0	XANCAGTX0491_003694-T1	XANPAGTX0501_002134-T1		
N2.HOG0004085	OG0003717	n0	XANCAGTX0491_003695-T1	XANPAGTX0501_002133-T1		
N2.HOG0004086	OG0003718	n0	XANCAGTX0491_003696-T1	XANPAGTX0501_002132-T1		
N2.HOG0004087	OG0003719	n0	XANCAGTX0491_003697-T1	XANPAGTX0501_002131-T1		
N2.HOG0004088	OG0003720	n0	XANCAGTX0491_003702-T1	XANPAGTX0501_002129-T1		
N2.HOG0004089	OG0003721	n0	XANCAGTX0491_003703-T1	XANPAGTX0501_002128-T1		
N2.HOG0004090	OG0003722	n0	XANCAGTX0491_003705-T1	XANPAGTX0501_002125-T1		
N2.HOG0004091	OG0003723	n0	XANCAGTX0491_003708-T1	XANPAGTX0501_002123-T1		
N2.HOG0004092	OG0003724	n0	XANCAGTX0491_003709-T1	XANPAGTX0501_002122-T1		
N2.HOG0004093	OG0003725	n0	XANCAGTX0491_003710-T1	XANPAGTX0501_002121-T1		
N2.HOG0004094	OG0003726	n0	XANCAGTX0491_003711-T1	XANPAGTX0501_002120-T1		
N2.HOG0004095	OG0003727	n0	XANCAGTX0491_003712-T1	XANPAGTX0501_002119-T1		
N2.HOG0004096	OG0003728	n0	XANCAGTX0491_003713-T1	XANPAGTX0501_002118-T1		
N2.HOG0004097	OG0003729	n0	XANCAGTX0491_003714-T1	XANPAGTX0501_002117-T1		
N2.HOG0004098	OG0003730	n0	XANCAGTX0491_003716-T1	XANPAGTX0501_002115-T1		
N2.HOG0004099	OG0003731	n0	XANCAGTX0491_003717-T1	XANPAGTX0501_002114-T1		
N2.HOG0004100	OG0003732	n0	XANCAGTX0491_003718-T1	XANPAGTX0501_002113-T1		
N2.HOG0004101	OG0003733	n0	XANCAGTX0491_003720-T1	XANPAGTX0501_002112-T1		
N2.HOG0004102	OG0003734	n0	XANCAGTX0491_003721-T1	XANPAGTX0501_002111-T1		
N2.HOG0004103	OG0003735	n0	XANCAGTX0491_003722-T1	XANPAGTX0501_002110-T1		
N2.HOG0004104	OG0003736	n0	XANCAGTX0491_003723-T1	XANPAGTX0501_002109-T1		
N2.HOG0004105	OG0003737	n0	XANCAGTX0491_003724-T1	XANPAGTX0501_002108-T1		
N2.HOG0004106	OG0003738	n0	XANCAGTX0491_003725-T1	XANPAGTX0501_002107-T1		
N2.HOG0004107	OG0003739	n0	XANCAGTX0491_003727-T1	XANPAGTX0501_002105-T1		
N2.HOG0004108	OG0003740	n0	XANCAGTX0491_003730-T1	XANPAGTX0501_002102-T1		
N2.HOG0004109	OG0003741	n0	XANCAGTX0491_003731-T1	XANPAGTX0501_002101-T1		
N2.HOG0004110	OG0003742	n0	XANCAGTX0491_003733-T1	XANPAGTX0501_002099-T1, XANPAGTX0501_002099-T2		
N2.HOG0004111	OG0003743	n0	XANCAGTX0491_003734-T1	XANPAGTX0501_002098-T1		
N2.HOG0004112	OG0003744	n0	XANCAGTX0491_003736-T1	XANPAGTX0501_002096-T1		
N2.HOG0004113	OG0003745	n0	XANCAGTX0491_003737-T1	XANPAGTX0501_002095-T1		
N2.HOG0004114	OG0003746	n0	XANCAGTX0491_003739-T1	XANPAGTX0501_002093-T1		
N2.HOG0004115	OG0003747	n0	XANCAGTX0491_003740-T1	XANPAGTX0501_002091-T1		
N2.HOG0004116	OG0003748	n0	XANCAGTX0491_003741-T1	XANPAGTX0501_002090-T1		
N2.HOG0004117	OG0003749	n0	XANCAGTX0491_003744-T1	XANPAGTX0501_002087-T1		
N2.HOG0004118	OG0003750	n0	XANCAGTX0491_003746-T1	XANPAGTX0501_002083-T1		
N2.HOG0004119	OG0003751	n0	XANCAGTX0491_003747-T1	XANPAGTX0501_002082-T1		
N2.HOG0004120	OG0003752	n0	XANCAGTX0491_003748-T1	XANPAGTX0501_002081-T1		
N2.HOG0004121	OG0003753	n0	XANCAGTX0491_003749-T1	XANPAGTX0501_002080-T1		
N2.HOG0004122	OG0003754	n0	XANCAGTX0491_003750-T1	XANPAGTX0501_002079-T1		
N2.HOG0004123	OG0003755	n0	XANCAGTX0491_003751-T1	XANPAGTX0501_002078-T1		
N2.HOG0004124	OG0003756	n0	XANCAGTX0491_003752-T1	XANPAGTX0501_002077-T1		
N2.HOG0004125	OG0003757	n0	XANCAGTX0491_003753-T1	XANPAGTX0501_002076-T1		
N2.HOG0004126	OG0003758	n0	XANCAGTX0491_003754-T1	XANPAGTX0501_002073-T1		
N2.HOG0004127	OG0003759	n0	XANCAGTX0491_003756-T1	XANPAGTX0501_002071-T1		
N2.HOG0004128	OG0003760	n0	XANCAGTX0491_003757-T1	XANPAGTX0501_002070-T1		
N2.HOG0004129	OG0003761	n0	XANCAGTX0491_003759-T1	XANPAGTX0501_002068-T1		
N2.HOG0004130	OG0003762	n0	XANCAGTX0491_003762-T1	XANPAGTX0501_002065-T1		
N2.HOG0004131	OG0003763	n0	XANCAGTX0491_003763-T1	XANPAGTX0501_002064-T1		
N2.HOG0004132	OG0003764	n0	XANCAGTX0491_003764-T1	XANPAGTX0501_002062-T1		
N2.HOG0004133	OG0003765	n0	XANCAGTX0491_003765-T1	XANPAGTX0501_002061-T1		
N2.HOG0004134	OG0003766	n0	XANCAGTX0491_003766-T1	XANPAGTX0501_002060-T1		
N2.HOG0004135	OG0003767	n0	XANCAGTX0491_003768-T1	XANPAGTX0501_002058-T1		
N2.HOG0004136	OG0003768	n0	XANCAGTX0491_003769-T1	XANPAGTX0501_002057-T1		
N2.HOG0004137	OG0003769	n0	XANCAGTX0491_003770-T1	XANPAGTX0501_002056-T1		
N2.HOG0004138	OG0003770	n0	XANCAGTX0491_003771-T1	XANPAGTX0501_002055-T1		
N2.HOG0004139	OG0003771	n0	XANCAGTX0491_003772-T1	XANPAGTX0501_002054-T1		
N2.HOG0004140	OG0003772	n0	XANCAGTX0491_003773-T1	XANPAGTX0501_002053-T1		
N2.HOG0004141	OG0003773	n0	XANCAGTX0491_003775-T1	XANPAGTX0501_002051-T1		
N2.HOG0004142	OG0003774	n0	XANCAGTX0491_003777-T1	XANPAGTX0501_002049-T1		
N2.HOG0004143	OG0003775	n0	XANCAGTX0491_003778-T1	XANPAGTX0501_002048-T1		
N2.HOG0004144	OG0003776	n0	XANCAGTX0491_003781-T1	XANPAGTX0501_002045-T1		
N2.HOG0004145	OG0003777	n0	XANCAGTX0491_003782-T1	XANPAGTX0501_002044-T1		
N2.HOG0004146	OG0003778	n0	XANCAGTX0491_003783-T1	XANPAGTX0501_002042-T1		
N2.HOG0004147	OG0003779	n0	XANCAGTX0491_003784-T1	XANPAGTX0501_002041-T1		
N2.HOG0004148	OG0003780	n0	XANCAGTX0491_003786-T1	XANPAGTX0501_002039-T1		
N2.HOG0004149	OG0003781	n0	XANCAGTX0491_003787-T1	XANPAGTX0501_002038-T1		
N2.HOG0004150	OG0003782	n0	XANCAGTX0491_003788-T1	XANPAGTX0501_002036-T1		
N2.HOG0004151	OG0003783	n0	XANCAGTX0491_003789-T2, XANCAGTX0491_003789-T1	XANPAGTX0501_002035-T1		
N2.HOG0004152	OG0003784	n0	XANCAGTX0491_003791-T1	XANPAGTX0501_002033-T1		
N2.HOG0004153	OG0003785	n0	XANCAGTX0491_003792-T1	XANPAGTX0501_002032-T1		
N2.HOG0004154	OG0003786	n0	XANCAGTX0491_003793-T1	XANPAGTX0501_002031-T1		
N2.HOG0004155	OG0003787	n0	XANCAGTX0491_003794-T1	XANPAGTX0501_002030-T1		
N2.HOG0004156	OG0003788	n0	XANCAGTX0491_003795-T1	XANPAGTX0501_002029-T1		
N2.HOG0004157	OG0003789	n0	XANCAGTX0491_003796-T1	XANPAGTX0501_002028-T1		
N2.HOG0004158	OG0003790	n0	XANCAGTX0491_003798-T1	XANPAGTX0501_002024-T1		
N2.HOG0004159	OG0003791	n0	XANCAGTX0491_003799-T1	XANPAGTX0501_002023-T1		
N2.HOG0004160	OG0003792	n0	XANCAGTX0491_003800-T1	XANPAGTX0501_002022-T1		
N2.HOG0004161	OG0003793	n0	XANCAGTX0491_003801-T1	XANPAGTX0501_002020-T1		
N2.HOG0004162	OG0003794	n0	XANCAGTX0491_003803-T1	XANPAGTX0501_002018-T1		
N2.HOG0004163	OG0003795	n0	XANCAGTX0491_003804-T1	XANPAGTX0501_002017-T1		
N2.HOG0004164	OG0003796	n0	XANCAGTX0491_003805-T1	XANPAGTX0501_002016-T1		
N2.HOG0004165	OG0003797	n0	XANCAGTX0491_003806-T1	XANPAGTX0501_002015-T1		
N2.HOG0004166	OG0003798	n0	XANCAGTX0491_003807-T1	XANPAGTX0501_002014-T1		
N2.HOG0004167	OG0003799	n0	XANCAGTX0491_003809-T1	XANPAGTX0501_002012-T1		
N2.HOG0004168	OG0003800	n0	XANCAGTX0491_003810-T1	XANPAGTX0501_002011-T1		
N2.HOG0004169	OG0003801	n0	XANCAGTX0491_003811-T1	XANPAGTX0501_002010-T1		
N2.HOG0004170	OG0003802	n0	XANCAGTX0491_003812-T1	XANPAGTX0501_002009-T1		
N2.HOG0004171	OG0003803	n0	XANCAGTX0491_003813-T1	XANPAGTX0501_002008-T1		
N2.HOG0004172	OG0003804	n0	XANCAGTX0491_003814-T1	XANPAGTX0501_002007-T1		
