Orthogroup	Xanthoria_parietina_SAMEA111342678	Xanthoria_calcicola_GTX0491
OG0004559	XANPAOZ2100_005783-T1	XANCAGTX0491_004982-T1
OG0004560	XANPAOZ2100_005785-T1	XANCAGTX0491_004984-T1
OG0004561	XANPAOZ2100_005786-T1	XANCAGTX0491_004985-T1
OG0004562	XANPAOZ2100_005787-T1	XANCAGTX0491_004986-T1
OG0004563	XANPAOZ2100_005790-T1	XANCAGTX0491_004990-T1
OG0004564	XANPAOZ2100_005791-T1	XANCAGTX0491_004991-T1
OG0004565	XANPAOZ2100_005793-T1	XANCAGTX0491_004993-T1
OG0004566	XANPAOZ2100_005797-T1	XANCAGTX0491_004997-T1
OG0004567	XANPAOZ2100_005798-T1	XANCAGTX0491_004998-T1
OG0004568	XANPAOZ2100_005800-T1	XANCAGTX0491_005000-T1
OG0004569	XANPAOZ2100_005802-T1	XANCAGTX0491_005001-T1
OG0004570	XANPAOZ2100_005804-T1	XANCAGTX0491_005002-T1
OG0004571	XANPAOZ2100_005806-T1	XANCAGTX0491_005004-T1
OG0004572	XANPAOZ2100_005807-T1	XANCAGTX0491_005005-T1
OG0004573	XANPAOZ2100_005808-T1	XANCAGTX0491_005006-T1
OG0004574	XANPAOZ2100_005810-T1	XANCAGTX0491_005008-T1
OG0004575	XANPAOZ2100_005811-T1	XANCAGTX0491_005009-T1
OG0004576	XANPAOZ2100_005812-T1	XANCAGTX0491_005010-T1
OG0004577	XANPAOZ2100_005813-T1	XANCAGTX0491_005011-T1
OG0004578	XANPAOZ2100_005814-T1	XANCAGTX0491_005012-T1
OG0004579	XANPAOZ2100_005815-T1	XANCAGTX0491_005013-T1
OG0004580	XANPAOZ2100_005816-T1	XANCAGTX0491_005014-T1
OG0004581	XANPAOZ2100_005817-T1	XANCAGTX0491_005015-T1
OG0004582	XANPAOZ2100_005818-T1	XANCAGTX0491_005016-T1
OG0004583	XANPAOZ2100_005819-T1	XANCAGTX0491_005017-T1
OG0004584	XANPAOZ2100_005820-T1	XANCAGTX0491_005018-T1
OG0004585	XANPAOZ2100_005821-T1	XANCAGTX0491_005019-T1
OG0004586	XANPAOZ2100_005822-T1	XANCAGTX0491_005022-T1
OG0004587	XANPAOZ2100_005823-T1	XANCAGTX0491_005023-T1
OG0004588	XANPAOZ2100_005824-T1	XANCAGTX0491_005024-T1
OG0004589	XANPAOZ2100_005825-T1	XANCAGTX0491_005025-T1
OG0004590	XANPAOZ2100_005826-T1	XANCAGTX0491_005026-T1
OG0004591	XANPAOZ2100_005827-T1	XANCAGTX0491_005027-T1
OG0004592	XANPAOZ2100_005828-T1	XANCAGTX0491_005028-T1
OG0004593	XANPAOZ2100_005829-T1	XANCAGTX0491_005029-T1
OG0004594	XANPAOZ2100_005830-T1	XANCAGTX0491_005030-T1
OG0004595	XANPAOZ2100_005832-T1	XANCAGTX0491_005032-T1
OG0004596	XANPAOZ2100_005834-T1	XANCAGTX0491_005034-T1
OG0004597	XANPAOZ2100_005835-T1	XANCAGTX0491_005035-T1
OG0004598	XANPAOZ2100_005836-T1	XANCAGTX0491_005036-T1
OG0004599	XANPAOZ2100_005837-T1	XANCAGTX0491_005037-T1
OG0004600	XANPAOZ2100_005838-T1	XANCAGTX0491_005038-T1
OG0004601	XANPAOZ2100_005840-T1	XANCAGTX0491_005040-T1
OG0004602	XANPAOZ2100_005841-T1	XANCAGTX0491_005041-T1
OG0004603	XANPAOZ2100_005842-T1	XANCAGTX0491_005042-T1
OG0004604	XANPAOZ2100_005843-T1	XANCAGTX0491_005043-T1
OG0004605	XANPAOZ2100_005844-T1	XANCAGTX0491_005044-T1
OG0004606	XANPAOZ2100_005845-T1	XANCAGTX0491_005045-T1
OG0004607	XANPAOZ2100_005847-T1	XANCAGTX0491_005047-T1
OG0004608	XANPAOZ2100_005848-T1	XANCAGTX0491_005048-T1
OG0004609	XANPAOZ2100_005849-T1	XANCAGTX0491_005049-T1
OG0004610	XANPAOZ2100_005850-T1	XANCAGTX0491_005051-T1
OG0004611	XANPAOZ2100_005851-T1	XANCAGTX0491_005053-T1
OG0004612	XANPAOZ2100_005852-T1	XANCAGTX0491_005054-T1
OG0004613	XANPAOZ2100_005854-T1	XANCAGTX0491_005056-T1
OG0004614	XANPAOZ2100_005855-T1	XANCAGTX0491_005058-T1
OG0004615	XANPAOZ2100_005856-T1	XANCAGTX0491_005059-T1
OG0004616	XANPAOZ2100_005857-T1	XANCAGTX0491_005060-T1
OG0004617	XANPAOZ2100_005859-T1	XANCAGTX0491_005063-T1
OG0004618	XANPAOZ2100_005860-T1	XANCAGTX0491_005065-T1
OG0004619	XANPAOZ2100_005861-T1	XANCAGTX0491_005066-T1
OG0004620	XANPAOZ2100_005864-T1	XANCAGTX0491_005070-T1
OG0004621	XANPAOZ2100_005865-T1	XANCAGTX0491_005071-T1
OG0004622	XANPAOZ2100_005866-T1	XANCAGTX0491_005072-T1
OG0004623	XANPAOZ2100_005867-T1	XANCAGTX0491_005073-T1
OG0004624	XANPAOZ2100_005868-T1	XANCAGTX0491_005074-T1
OG0004625	XANPAOZ2100_005869-T1	XANCAGTX0491_005076-T1
OG0004626	XANPAOZ2100_005870-T1	XANCAGTX0491_005077-T1
OG0004627	XANPAOZ2100_005871-T1	XANCAGTX0491_005078-T1
OG0004628	XANPAOZ2100_005872-T1	XANCAGTX0491_005080-T1
OG0004629	XANPAOZ2100_005873-T1	XANCAGTX0491_005081-T1
OG0004630	XANPAOZ2100_005874-T1	XANCAGTX0491_005083-T1
OG0004631	XANPAOZ2100_005875-T1	XANCAGTX0491_005084-T1
OG0004632	XANPAOZ2100_005876-T1	XANCAGTX0491_005085-T1
OG0004633	XANPAOZ2100_005877-T1	XANCAGTX0491_005086-T1
OG0004634	XANPAOZ2100_005878-T1	XANCAGTX0491_005087-T1
OG0004635	XANPAOZ2100_005882-T1	XANCAGTX0491_005091-T1
OG0004636	XANPAOZ2100_005884-T1	XANCAGTX0491_005092-T1
OG0004637	XANPAOZ2100_005885-T1	XANCAGTX0491_005093-T1
OG0004638	XANPAOZ2100_005887-T1	XANCAGTX0491_005095-T1
OG0004639	XANPAOZ2100_005888-T1	XANCAGTX0491_005096-T1
OG0004640	XANPAOZ2100_005889-T1	XANCAGTX0491_005097-T1
OG0004641	XANPAOZ2100_005890-T1	XANCAGTX0491_005098-T1
OG0004642	XANPAOZ2100_005891-T1	XANCAGTX0491_005100-T1
OG0004643	XANPAOZ2100_005892-T1	XANCAGTX0491_005101-T1
OG0004644	XANPAOZ2100_005893-T1	XANCAGTX0491_005102-T1
OG0004645	XANPAOZ2100_005895-T1	XANCAGTX0491_005104-T1
OG0004646	XANPAOZ2100_005896-T1	XANCAGTX0491_005105-T1
OG0004647	XANPAOZ2100_005897-T1	XANCAGTX0491_005106-T1
OG0004648	XANPAOZ2100_005898-T1	XANCAGTX0491_005107-T1
OG0004649	XANPAOZ2100_005899-T1	XANCAGTX0491_005108-T1
OG0004650	XANPAOZ2100_005900-T1	XANCAGTX0491_005110-T1
OG0004651	XANPAOZ2100_005901-T1	XANCAGTX0491_005111-T1
OG0004652	XANPAOZ2100_005902-T1	XANCAGTX0491_005112-T1
OG0004653	XANPAOZ2100_005903-T1	XANCAGTX0491_005113-T1
OG0004654	XANPAOZ2100_005904-T1	XANCAGTX0491_005114-T1
OG0004655	XANPAOZ2100_005906-T1	XANCAGTX0491_005118-T1
OG0004656	XANPAOZ2100_005907-T1	XANCAGTX0491_005119-T1
OG0004657	XANPAOZ2100_005908-T1	XANCAGTX0491_005120-T1
OG0004658	XANPAOZ2100_005909-T1	XANCAGTX0491_005121-T1
OG0004659	XANPAOZ2100_005910-T1	XANCAGTX0491_005122-T1
OG0004660	XANPAOZ2100_005911-T1	XANCAGTX0491_005123-T1
OG0004661	XANPAOZ2100_005912-T1	XANCAGTX0491_005124-T1
OG0004662	XANPAOZ2100_005913-T1	XANCAGTX0491_005125-T1
OG0004663	XANPAOZ2100_005914-T1	XANCAGTX0491_005126-T1
OG0004664	XANPAOZ2100_005915-T1	XANCAGTX0491_005127-T1
OG0004665	XANPAOZ2100_005916-T1	XANCAGTX0491_005129-T1
OG0004666	XANPAOZ2100_005917-T1	XANCAGTX0491_005130-T1
OG0004667	XANPAOZ2100_005918-T1	XANCAGTX0491_005131-T1
OG0004668	XANPAOZ2100_005920-T1	XANCAGTX0491_005133-T1
OG0004669	XANPAOZ2100_005921-T1	XANCAGTX0491_005134-T1
OG0004670	XANPAOZ2100_005922-T1	XANCAGTX0491_005135-T1
OG0004671	XANPAOZ2100_005927-T1	XANCAGTX0491_005141-T1
OG0004672	XANPAOZ2100_005928-T1	XANCAGTX0491_005143-T1
OG0004673	XANPAOZ2100_005929-T1	XANCAGTX0491_005144-T1
OG0004674	XANPAOZ2100_005931-T1	XANCAGTX0491_005145-T1
OG0004675	XANPAOZ2100_005933-T1	XANCAGTX0491_005147-T1
OG0004676	XANPAOZ2100_005934-T1	XANCAGTX0491_005148-T1
OG0004677	XANPAOZ2100_005935-T1	XANCAGTX0491_005149-T1
OG0004678	XANPAOZ2100_005936-T1	XANCAGTX0491_005150-T1
OG0004679	XANPAOZ2100_005937-T1	XANCAGTX0491_005151-T1
OG0004680	XANPAOZ2100_005938-T1	XANCAGTX0491_005152-T1
OG0004681	XANPAOZ2100_005940-T1	XANCAGTX0491_005154-T1
OG0004682	XANPAOZ2100_005942-T1	XANCAGTX0491_005156-T1
OG0004683	XANPAOZ2100_005943-T1	XANCAGTX0491_005157-T1
OG0004684	XANPAOZ2100_005944-T1	XANCAGTX0491_005158-T1
OG0004685	XANPAOZ2100_005946-T1	XANCAGTX0491_005160-T1
OG0004686	XANPAOZ2100_005947-T1	XANCAGTX0491_005161-T1
OG0004687	XANPAOZ2100_005948-T1	XANCAGTX0491_005162-T1
OG0004688	XANPAOZ2100_005949-T1	XANCAGTX0491_005163-T1
OG0004689	XANPAOZ2100_005950-T1	XANCAGTX0491_005165-T1
OG0004690	XANPAOZ2100_005952-T1	XANCAGTX0491_005167-T1
OG0004691	XANPAOZ2100_005953-T1	XANCAGTX0491_005168-T1
OG0004692	XANPAOZ2100_005955-T1	XANCAGTX0491_005171-T1
OG0004693	XANPAOZ2100_005957-T1	XANCAGTX0491_005174-T1
OG0004694	XANPAOZ2100_005958-T1	XANCAGTX0491_005175-T1
OG0004695	XANPAOZ2100_005959-T1	XANCAGTX0491_005176-T1
OG0004696	XANPAOZ2100_005960-T1	XANCAGTX0491_005177-T1
OG0004697	XANPAOZ2100_005961-T1	XANCAGTX0491_005178-T1
OG0004698	XANPAOZ2100_005962-T1	XANCAGTX0491_005179-T1
OG0004699	XANPAOZ2100_005963-T1	XANCAGTX0491_005180-T1
OG0004700	XANPAOZ2100_005964-T1	XANCAGTX0491_005181-T1
OG0004701	XANPAOZ2100_005965-T1	XANCAGTX0491_005182-T1
OG0004702	XANPAOZ2100_005966-T1	XANCAGTX0491_005183-T1
OG0004703	XANPAOZ2100_005967-T1	XANCAGTX0491_005184-T1
OG0004704	XANPAOZ2100_005969-T1	XANCAGTX0491_005186-T1
OG0004705	XANPAOZ2100_005970-T1	XANCAGTX0491_005188-T1
OG0004706	XANPAOZ2100_005971-T1	XANCAGTX0491_005189-T1
OG0004707	XANPAOZ2100_005972-T1	XANCAGTX0491_005191-T1
OG0004708	XANPAOZ2100_005973-T1	XANCAGTX0491_005192-T1
OG0004709	XANPAOZ2100_005974-T1	XANCAGTX0491_005193-T1
OG0004710	XANPAOZ2100_005975-T1	XANCAGTX0491_005194-T1
OG0004711	XANPAOZ2100_005976-T1	XANCAGTX0491_005195-T1
OG0004712	XANPAOZ2100_005977-T1	XANCAGTX0491_005196-T1
OG0004713	XANPAOZ2100_005978-T1	XANCAGTX0491_005197-T1
OG0004714	XANPAOZ2100_005979-T1	XANCAGTX0491_005198-T1
OG0004715	XANPAOZ2100_005980-T1	XANCAGTX0491_005199-T1
OG0004716	XANPAOZ2100_005981-T1	XANCAGTX0491_005201-T1
OG0004717	XANPAOZ2100_005982-T1	XANCAGTX0491_005203-T1
OG0004718	XANPAOZ2100_005984-T1	XANCAGTX0491_005204-T1
OG0004719	XANPAOZ2100_005985-T1	XANCAGTX0491_005205-T1
OG0004720	XANPAOZ2100_005986-T1	XANCAGTX0491_005206-T1
OG0004721	XANPAOZ2100_005987-T1	XANCAGTX0491_005207-T1
OG0004722	XANPAOZ2100_005988-T1	XANCAGTX0491_005208-T1
OG0004723	XANPAOZ2100_005990-T1	XANCAGTX0491_005210-T1
OG0004724	XANPAOZ2100_005992-T1	XANCAGTX0491_005213-T1
OG0004725	XANPAOZ2100_005994-T1	XANCAGTX0491_005216-T1
OG0004726	XANPAOZ2100_005996-T1	XANCAGTX0491_005219-T1
OG0004727	XANPAOZ2100_005997-T1	XANCAGTX0491_005220-T1
OG0004728	XANPAOZ2100_005998-T1	XANCAGTX0491_005221-T1
OG0004729	XANPAOZ2100_005999-T1	XANCAGTX0491_005222-T1
OG0004730	XANPAOZ2100_006000-T1	XANCAGTX0491_005223-T1
OG0004731	XANPAOZ2100_006001-T1	XANCAGTX0491_005224-T1
OG0004732	XANPAOZ2100_006002-T1	XANCAGTX0491_005225-T1
OG0004733	XANPAOZ2100_006003-T1	XANCAGTX0491_005226-T1
OG0004734	XANPAOZ2100_006004-T1	XANCAGTX0491_005227-T1
OG0004735	XANPAOZ2100_006005-T1	XANCAGTX0491_005228-T1
OG0004736	XANPAOZ2100_006006-T1	XANCAGTX0491_005229-T1
OG0004737	XANPAOZ2100_006007-T1	XANCAGTX0491_005230-T1
OG0004738	XANPAOZ2100_006008-T1	XANCAGTX0491_005231-T1
OG0004739	XANPAOZ2100_006010-T1	XANCAGTX0491_005233-T1
OG0004740	XANPAOZ2100_006011-T1	XANCAGTX0491_005234-T1
OG0004741	XANPAOZ2100_006012-T1	XANCAGTX0491_005235-T1
OG0004742	XANPAOZ2100_006013-T1	XANCAGTX0491_005238-T1
OG0004743	XANPAOZ2100_006014-T1	XANCAGTX0491_005239-T1
OG0004744	XANPAOZ2100_006015-T1	XANCAGTX0491_005240-T1
OG0004745	XANPAOZ2100_006016-T1	XANCAGTX0491_005241-T1
OG0004746	XANPAOZ2100_006017-T1	XANCAGTX0491_005242-T1
OG0004747	XANPAOZ2100_006018-T1	XANCAGTX0491_005244-T1
OG0004748	XANPAOZ2100_006022-T1	XANCAGTX0491_005249-T1
OG0004749	XANPAOZ2100_006023-T1	XANCAGTX0491_005250-T1
OG0004750	XANPAOZ2100_006024-T1	XANCAGTX0491_005251-T1
OG0004751	XANPAOZ2100_006025-T1	XANCAGTX0491_005252-T1
OG0004752	XANPAOZ2100_006026-T1	XANCAGTX0491_005253-T1
OG0004753	XANPAOZ2100_006027-T1	XANCAGTX0491_005255-T1
OG0004754	XANPAOZ2100_006028-T1	XANCAGTX0491_005256-T1
OG0004755	XANPAOZ2100_006029-T1	XANCAGTX0491_005257-T1
OG0004756	XANPAOZ2100_006030-T1	XANCAGTX0491_005258-T1
OG0004757	XANPAOZ2100_006031-T1	XANCAGTX0491_005259-T1
OG0004758	XANPAOZ2100_006032-T1	XANCAGTX0491_005260-T1
OG0004759	XANPAOZ2100_006033-T1	XANCAGTX0491_005261-T1
OG0004760	XANPAOZ2100_006035-T1	XANCAGTX0491_005263-T1
OG0004761	XANPAOZ2100_006036-T1	XANCAGTX0491_005264-T1
OG0004762	XANPAOZ2100_006037-T1	XANCAGTX0491_005265-T1
OG0004763	XANPAOZ2100_006039-T1	XANCAGTX0491_005267-T1
OG0004764	XANPAOZ2100_006043-T1	XANCAGTX0491_005269-T1
OG0004765	XANPAOZ2100_006044-T1	XANCAGTX0491_005270-T1
OG0004766	XANPAOZ2100_006045-T1	XANCAGTX0491_005272-T1
OG0004767	XANPAOZ2100_006047-T1	XANCAGTX0491_005274-T1
OG0004768	XANPAOZ2100_006048-T1	XANCAGTX0491_005275-T1
OG0004770	XANPAOZ2100_006049-T1	XANCAGTX0491_005277-T1
OG0004771	XANPAOZ2100_006050-T1	XANCAGTX0491_005278-T1
OG0004772	XANPAOZ2100_006051-T1	XANCAGTX0491_005279-T1
OG0004773	XANPAOZ2100_006052-T1	XANCAGTX0491_005280-T1
OG0004774	XANPAOZ2100_006054-T1	XANCAGTX0491_005282-T1
OG0004775	XANPAOZ2100_006055-T1	XANCAGTX0491_005283-T1
OG0004776	XANPAOZ2100_006056-T1	XANCAGTX0491_005284-T1
OG0004777	XANPAOZ2100_006058-T1	XANCAGTX0491_005286-T1
OG0004778	XANPAOZ2100_006059-T1	XANCAGTX0491_005287-T1
OG0004779	XANPAOZ2100_006060-T1	XANCAGTX0491_005289-T1
OG0004780	XANPAOZ2100_006061-T1	XANCAGTX0491_005290-T1
OG0004781	XANPAOZ2100_006062-T1	XANCAGTX0491_005291-T1
OG0004782	XANPAOZ2100_006064-T1	XANCAGTX0491_005293-T1
OG0004783	XANPAOZ2100_006067-T1	XANCAGTX0491_005296-T1
OG0004784	XANPAOZ2100_006068-T1	XANCAGTX0491_005297-T1
OG0004785	XANPAOZ2100_006071-T1	XANCAGTX0491_005299-T1
OG0004786	XANPAOZ2100_006072-T1	XANCAGTX0491_005300-T1
OG0004787	XANPAOZ2100_006073-T1	XANCAGTX0491_005301-T1
OG0004788	XANPAOZ2100_006074-T1	XANCAGTX0491_005302-T1
OG0004789	XANPAOZ2100_006075-T1	XANCAGTX0491_005303-T1
OG0004790	XANPAOZ2100_006077-T1	XANCAGTX0491_005305-T1
OG0004791	XANPAOZ2100_006078-T1	XANCAGTX0491_005306-T1
OG0004792	XANPAOZ2100_006079-T1	XANCAGTX0491_005307-T1
OG0004793	XANPAOZ2100_006080-T1	XANCAGTX0491_005308-T1
OG0004794	XANPAOZ2100_006081-T1	XANCAGTX0491_005309-T1
OG0004795	XANPAOZ2100_006083-T1	XANCAGTX0491_005312-T1
OG0004796	XANPAOZ2100_006085-T1	XANCAGTX0491_005315-T1
OG0004797	XANPAOZ2100_006086-T1	XANCAGTX0491_005316-T1
OG0004798	XANPAOZ2100_006087-T1	XANCAGTX0491_005317-T1
OG0004799	XANPAOZ2100_006088-T1	XANCAGTX0491_005318-T1
OG0004800	XANPAOZ2100_006089-T1	XANCAGTX0491_005319-T1
OG0004801	XANPAOZ2100_006090-T1	XANCAGTX0491_005320-T1
OG0004802	XANPAOZ2100_006091-T1	XANCAGTX0491_005321-T1
OG0004803	XANPAOZ2100_006092-T1	XANCAGTX0491_005322-T1
OG0004804	XANPAOZ2100_006093-T1	XANCAGTX0491_005323-T1
OG0004805	XANPAOZ2100_006094-T1	XANCAGTX0491_005324-T1
OG0004806	XANPAOZ2100_006096-T1	XANCAGTX0491_005325-T1
OG0004807	XANPAOZ2100_006098-T1	XANCAGTX0491_005327-T1
OG0004808	XANPAOZ2100_006099-T1	XANCAGTX0491_005328-T1
OG0004809	XANPAOZ2100_006100-T1	XANCAGTX0491_005329-T1
OG0004810	XANPAOZ2100_006101-T1	XANCAGTX0491_005330-T1
OG0004811	XANPAOZ2100_006103-T1	XANCAGTX0491_005332-T1
OG0004812	XANPAOZ2100_006104-T1	XANCAGTX0491_005333-T1
OG0004813	XANPAOZ2100_006105-T1	XANCAGTX0491_005335-T1
OG0004814	XANPAOZ2100_006106-T1	XANCAGTX0491_005336-T1
OG0004815	XANPAOZ2100_006107-T1	XANCAGTX0491_005337-T1
OG0004816	XANPAOZ2100_006108-T1	XANCAGTX0491_005339-T1
OG0004817	XANPAOZ2100_006109-T1	XANCAGTX0491_005341-T1
OG0004818	XANPAOZ2100_006110-T1	XANCAGTX0491_005342-T1
OG0004819	XANPAOZ2100_006111-T1	XANCAGTX0491_005343-T1
OG0004820	XANPAOZ2100_006112-T1	XANCAGTX0491_005344-T1
OG0004821	XANPAOZ2100_006113-T1	XANCAGTX0491_005345-T1
OG0004822	XANPAOZ2100_006114-T1	XANCAGTX0491_005347-T1
OG0004823	XANPAOZ2100_006115-T1	XANCAGTX0491_005348-T1
OG0004824	XANPAOZ2100_006116-T1	XANCAGTX0491_005349-T1
OG0004825	XANPAOZ2100_006117-T1	XANCAGTX0491_005350-T1
OG0004826	XANPAOZ2100_006118-T1	XANCAGTX0491_005351-T1
OG0004827	XANPAOZ2100_006119-T1	XANCAGTX0491_005352-T1
OG0004828	XANPAOZ2100_006120-T1	XANCAGTX0491_005353-T1
OG0004829	XANPAOZ2100_006121-T1	XANCAGTX0491_005354-T1
OG0004830	XANPAOZ2100_006122-T1	XANCAGTX0491_005355-T1
OG0004831	XANPAOZ2100_006123-T1	XANCAGTX0491_005357-T1
OG0004832	XANPAOZ2100_006125-T1	XANCAGTX0491_005360-T1
OG0004833	XANPAOZ2100_006126-T1	XANCAGTX0491_005362-T1
OG0004834	XANPAOZ2100_006127-T1	XANCAGTX0491_005363-T1
OG0004835	XANPAOZ2100_006128-T1	XANCAGTX0491_005364-T1
OG0004836	XANPAOZ2100_006129-T1	XANCAGTX0491_005365-T1
OG0004837	XANPAOZ2100_006138-T1	XANCAGTX0491_005378-T1, XANCAGTX0491_005378-T2
OG0004838	XANPAOZ2100_006139-T1	XANCAGTX0491_005379-T1
OG0004839	XANPAOZ2100_006142-T1	XANCAGTX0491_005381-T2, XANCAGTX0491_005381-T1
OG0004840	XANPAOZ2100_006147-T1	XANCAGTX0491_005388-T1, XANCAGTX0491_005388-T2
OG0004841	XANPAOZ2100_006164-T1	XANCAGTX0491_005406-T2, XANCAGTX0491_005406-T1
OG0004842	XANPAOZ2100_006179-T1, XANPAOZ2100_006180-T1	XANCAGTX0491_005423-T1
OG0004843	XANPAOZ2100_005213-T1	XANCAGTX0491_005463-T2, XANCAGTX0491_005463-T1
OG0004844	XANPAOZ2100_005211-T1	XANCAGTX0491_005472-T1
OG0004845	XANPAOZ2100_005209-T1	XANCAGTX0491_005474-T1
OG0004846	XANPAOZ2100_005206-T1	XANCAGTX0491_005478-T1
OG0004847	XANPAOZ2100_005203-T1	XANCAGTX0491_005481-T1
OG0004848	XANPAOZ2100_005200-T1	XANCAGTX0491_005484-T1
OG0004849	XANPAOZ2100_005182-T1	XANCAGTX0491_005506-T2, XANCAGTX0491_005506-T1
OG0004850	XANPAOZ2100_005171-T1	XANCAGTX0491_008415-T1, XANCAGTX0491_005517-T1
OG0004851	XANPAOZ2100_008640-T1	XANCAGTX0491_005549-T1, XANCAGTX0491_009909-T1
OG0004852	XANPAOZ2100_008638-T1	XANCAGTX0491_009907-T1, XANCAGTX0491_005550-T1
OG0004853	XANPAOZ2100_005145-T1	XANCAGTX0491_005558-T1
OG0004854	XANPAOZ2100_005144-T1	XANCAGTX0491_005560-T1
OG0004855	XANPAOZ2100_005142-T1	XANCAGTX0491_005562-T1
OG0004856	XANPAOZ2100_005136-T1	XANCAGTX0491_005564-T1
OG0004857	XANPAOZ2100_005133-T1	XANCAGTX0491_005567-T1
OG0004858	XANPAOZ2100_005130-T1	XANCAGTX0491_005570-T1
OG0004859	XANPAOZ2100_005129-T1	XANCAGTX0491_005571-T1
OG0004860	XANPAOZ2100_005128-T1	XANCAGTX0491_005572-T1
OG0004861	XANPAOZ2100_005126-T1	XANCAGTX0491_005574-T1
OG0004862	XANPAOZ2100_005125-T1	XANCAGTX0491_005575-T1
OG0004863	XANPAOZ2100_005124-T1	XANCAGTX0491_005576-T1
OG0004864	XANPAOZ2100_005122-T1	XANCAGTX0491_005581-T1
OG0004865	XANPAOZ2100_005118-T1	XANCAGTX0491_005587-T1
OG0004866	XANPAOZ2100_005117-T1	XANCAGTX0491_005589-T1
OG0004867	XANPAOZ2100_005116-T1	XANCAGTX0491_005590-T1
OG0004868	XANPAOZ2100_005115-T1	XANCAGTX0491_005591-T1
OG0004869	XANPAOZ2100_005114-T1	XANCAGTX0491_005592-T1
OG0004870	XANPAOZ2100_005113-T1	XANCAGTX0491_005594-T1
OG0004871	XANPAOZ2100_005112-T1	XANCAGTX0491_005595-T1
OG0004872	XANPAOZ2100_005109-T1	XANCAGTX0491_005597-T1
OG0004873	XANPAOZ2100_005106-T1	XANCAGTX0491_005600-T1
OG0004874	XANPAOZ2100_005105-T1	XANCAGTX0491_005601-T1
OG0004875	XANPAOZ2100_005104-T1	XANCAGTX0491_005602-T1
OG0004876	XANPAOZ2100_005102-T1	XANCAGTX0491_005604-T1
OG0004877	XANPAOZ2100_005101-T1	XANCAGTX0491_005605-T1
OG0004878	XANPAOZ2100_005100-T1	XANCAGTX0491_005606-T1
OG0004879	XANPAOZ2100_005099-T1	XANCAGTX0491_005608-T1
OG0004880	XANPAOZ2100_005098-T1	XANCAGTX0491_005609-T1
OG0004881	XANPAOZ2100_005097-T1	XANCAGTX0491_005610-T1
OG0004882	XANPAOZ2100_005096-T1	XANCAGTX0491_005611-T1
OG0004883	XANPAOZ2100_005095-T1	XANCAGTX0491_005612-T1
OG0004884	XANPAOZ2100_005094-T1	XANCAGTX0491_005613-T1
OG0004885	XANPAOZ2100_005093-T1	XANCAGTX0491_005614-T1
OG0004886	XANPAOZ2100_005092-T1	XANCAGTX0491_005615-T1
OG0004887	XANPAOZ2100_005090-T1	XANCAGTX0491_005617-T1
OG0004888	XANPAOZ2100_005089-T1	XANCAGTX0491_005618-T1
OG0004889	XANPAOZ2100_005088-T1	XANCAGTX0491_005619-T1
OG0004890	XANPAOZ2100_005087-T1	XANCAGTX0491_005621-T1
OG0004891	XANPAOZ2100_005086-T1	XANCAGTX0491_005622-T1
OG0004892	XANPAOZ2100_005085-T1	XANCAGTX0491_005623-T1
OG0004893	XANPAOZ2100_005084-T1	XANCAGTX0491_005624-T1
OG0004894	XANPAOZ2100_005083-T1	XANCAGTX0491_005625-T1
OG0004895	XANPAOZ2100_005082-T1	XANCAGTX0491_005626-T1
OG0004896	XANPAOZ2100_005080-T1	XANCAGTX0491_005628-T1
OG0004897	XANPAOZ2100_005079-T1	XANCAGTX0491_005629-T1
OG0004898	XANPAOZ2100_005076-T1	XANCAGTX0491_005632-T1
OG0004899	XANPAOZ2100_005075-T1	XANCAGTX0491_005633-T1
OG0004900	XANPAOZ2100_005074-T1	XANCAGTX0491_005634-T1
OG0004901	XANPAOZ2100_005073-T1	XANCAGTX0491_005635-T1
OG0004902	XANPAOZ2100_005072-T1	XANCAGTX0491_005636-T1
OG0004903	XANPAOZ2100_005070-T1	XANCAGTX0491_005638-T1
OG0004904	XANPAOZ2100_005069-T1	XANCAGTX0491_005639-T1
OG0004905	XANPAOZ2100_005068-T1	XANCAGTX0491_005640-T1
OG0004906	XANPAOZ2100_005067-T1	XANCAGTX0491_005641-T1
OG0004907	XANPAOZ2100_005065-T1	XANCAGTX0491_005642-T1
OG0004908	XANPAOZ2100_005064-T1	XANCAGTX0491_005643-T1
OG0004909	XANPAOZ2100_005063-T1	XANCAGTX0491_005644-T1
OG0004910	XANPAOZ2100_005062-T1	XANCAGTX0491_005645-T1
OG0004911	XANPAOZ2100_005061-T1	XANCAGTX0491_005646-T1
OG0004912	XANPAOZ2100_005060-T1	XANCAGTX0491_005647-T1
OG0004913	XANPAOZ2100_005059-T1	XANCAGTX0491_005648-T1
OG0004914	XANPAOZ2100_005058-T1	XANCAGTX0491_005649-T1
OG0004915	XANPAOZ2100_005057-T1	XANCAGTX0491_005650-T1
OG0004916	XANPAOZ2100_005055-T1	XANCAGTX0491_005651-T1
OG0004917	XANPAOZ2100_005054-T1	XANCAGTX0491_005652-T1
OG0004918	XANPAOZ2100_005053-T1	XANCAGTX0491_005654-T1
OG0004919	XANPAOZ2100_005052-T1	XANCAGTX0491_005655-T1
OG0004920	XANPAOZ2100_005051-T1	XANCAGTX0491_005656-T1
OG0004921	XANPAOZ2100_005050-T1	XANCAGTX0491_005657-T1
OG0004922	XANPAOZ2100_005049-T1	XANCAGTX0491_005658-T1
