Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000602	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_001645-T2	XANCAGTX0491_001645-T1
OG0000603	Xanthoria_parietina_SAMEA111342678	n3	1.0	Terminal	XANPAOZ2100_004407-T1	XANPAOZ2100_004406-T1
OG0000604	N2	n2	0.5	Non-Terminal	XANCAGTX0491_001663-T1, XANPAGTX0501_001437-T1	XANPAGTX0501_001437-T2
OG0000605	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_001694-T2	XANCAGTX0491_001694-T1
OG0000606	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_001696-T1	XANCAGTX0491_001696-T2
OG0000607	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_001720-T2	XANCAGTX0491_001720-T1
OG0000608	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_001724-T2	XANCAGTX0491_001724-T1
OG0000609	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_001738-T1	XANCAGTX0491_001738-T2
OG0000610	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_001748-T2	XANCAGTX0491_001748-T1
OG0000611	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_001340-T2	XANPAGTX0501_001340-T1
OG0000612	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_001781-T1	XANCAGTX0491_001781-T2
OG0000613	N1	n2	0.5	Non-Terminal	XANPAOZ2100_004268-T1, XANPARI20_002955-T1	XANPARI20_002956-T1
OG0000614	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_001807-T1	XANCAGTX0491_001807-T2
OG0000615	N2	n2	0.5	Non-Terminal	XANPAGTX0501_001261-T1	XANPAGTX0501_001261-T2, XANCAGTX0491_001826-T1
OG0000616	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_001844-T1	XANCAGTX0491_001844-T2
OG0000617	N0	n2	0.25	Non-Terminal	XANPAGTX0501_005008-T1, XANPAOZ2100_004201-T1	XANPAGTX0501_001209-T1
OG0000618	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002462-T1	XANCAGTX0491_001901-T1
OG0000619	N2	n2	0.5	Non-Terminal	XANPAGTX0501_001159-T2	XANCAGTX0491_001925-T1, XANPAGTX0501_001159-T1
OG0000620	N2	n2	0.5	Non-Terminal	XANPAGTX0501_000979-T1, XANCAGTX0491_001931-T1	XANPAGTX0501_001153-T1
OG0000621	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_001152-T2	XANPAGTX0501_001152-T1
OG0000622	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_001129-T1	XANPAGTX0501_001129-T2
OG0000623	N2	n2	0.5	Non-Terminal	XANCAGTX0491_002009-T1, XANPAGTX0501_001074-T2	XANPAGTX0501_001074-T1
OG0000624	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_001056-T1	XANPAGTX0501_001057-T1
OG0000625	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_002519-T1	XANPARI20_009193-T1
OG0000626	N0	n2	0.25	Non-Terminal	XANPARI20_002520-T1, XANPAGTX0501_001048-T1	XANPARI20_009194-T1
OG0000627	N1	n2	0.5	Non-Terminal	XANPAOZ2100_004053-T1, XANPARI20_002521-T1	XANPARI20_009195-T1
OG0000628	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_002522-T1	XANPARI20_009196-T1
OG0000629	N1	n2	0.5	Non-Terminal	XANPARI20_002523-T1, XANPAOZ2100_004051-T1	XANPARI20_009197-T1
OG0000630	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_009198-T1	XANPARI20_002524-T1
OG0000631	N1	n2	0.5	Non-Terminal	XANPARI20_002525-T1	XANPARI20_009199-T1, XANPAOZ2100_004049-T1
OG0000632	N1	n2	0.5	Non-Terminal	XANPARI20_002526-T1	XANPARI20_009200-T1, XANPAOZ2100_004048-T1
OG0000633	N1	n2	0.5	Non-Terminal	XANPARI20_009201-T1, XANPAOZ2100_004047-T1	XANPARI20_002527-T1
OG0000634	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_009202-T1	XANPARI20_002528-T1
OG0000635	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_002529-T1	XANPARI20_009203-T1
OG0000636	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_002530-T1	XANPARI20_009204-T1
OG0000637	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_002531-T1	XANPARI20_009205-T1
OG0000638	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_001026-T2	XANPAGTX0501_001026-T1
OG0000639	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_003159-T1	XANCAGTX0491_002071-T1
OG0000640	N2	n1	1.0	Non-Terminal	XANCAGTX0491_005780-T1, XANPAGTX0501_005364-T1	XANCAGTX0491_002080-T1, XANPAGTX0501_006846-T1
OG0000641	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_006847-T1	XANPAGTX0501_006848-T1
OG0000642	N1	n2	0.5	Non-Terminal	XANPARI20_005041-T1, XANPAOZ2100_008389-T1	XANPARI20_007733-T1
OG0000643	N0	n2	0.25	Non-Terminal	XANPAGTX0501_006881-T1, XANPARI20_007732-T1	XANPAGTX0501_006881-T2
OG0000644	N2	n2	0.5	Non-Terminal	XANPAGTX0501_006884-T1, XANCAGTX0491_002108-T1	XANPAGTX0501_006884-T2
OG0000645	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002109-T1	XANCAGTX0491_005554-T1
OG0000646	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002133-T2	XANCAGTX0491_002133-T1
OG0000647	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008090-T1	XANCAGTX0491_002146-T1
OG0000648	N2	n2	0.5	Non-Terminal	XANPAGTX0501_000984-T1, XANCAGTX0491_002156-T1	XANPAGTX0501_006940-T1
OG0000649	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_004892-T1	XANCAGTX0491_002157-T1
OG0000650	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_006942-T1	XANPAGTX0501_006943-T1
OG0000651	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002159-T2	XANCAGTX0491_002159-T1
OG0000652	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_006955-T1	XANPAGTX0501_006956-T1
OG0000653	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002177-T1	XANCAGTX0491_008378-T1
OG0000654	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_010276-T1	XANPAGTX0501_010523-T1
OG0000655	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002193-T2	XANCAGTX0491_002193-T1
OG0000656	Xanthoria_parietina_SAMEA111342678	n3	1.0	Terminal	XANPAOZ2100_008707-T1	XANPAOZ2100_008307-T1
OG0000657	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002203-T2	XANCAGTX0491_002203-T1
OG0000658	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_007633-T1	XANPARI20_006770-T1
OG0000659	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_006999-T2	XANPAGTX0501_006999-T1
OG0000660	N0	n2	0.25	Non-Terminal	XANPAGTX0501_007011-T1, XANPARI20_007623-T1	XANPAGTX0501_007010-T1
OG0000661	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002254-T2	XANCAGTX0491_002254-T1
OG0000662	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002255-T1	XANCAGTX0491_002255-T2
OG0000663	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002283-T2	XANCAGTX0491_002283-T1
OG0000664	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007082-T2	XANPAGTX0501_007082-T1
OG0000665	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_007083-T1	XANPAGTX0501_007083-T2
OG0000666	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007085-T2	XANPAGTX0501_007085-T1
OG0000667	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_007093-T2	XANPAGTX0501_007093-T1
OG0000668	N2	n2	0.5	Non-Terminal	XANPAGTX0501_007101-T2	XANCAGTX0491_002303-T1, XANPAGTX0501_007101-T1
OG0000669	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007103-T2	XANPAGTX0501_007103-T1
OG0000670	N2	n2	0.5	Non-Terminal	XANPAGTX0501_007123-T1, XANCAGTX0491_002325-T1	XANPAGTX0501_007123-T2
OG0000671	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002361-T2	XANCAGTX0491_002361-T1
OG0000672	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002379-T2	XANCAGTX0491_002379-T1
OG0000673	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002380-T2	XANCAGTX0491_002380-T1
OG0000674	N2	n2	0.5	Non-Terminal	XANPAGTX0501_007187-T2	XANPAGTX0501_007187-T1, XANCAGTX0491_002386-T1
OG0000675	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002396-T1	XANCAGTX0491_002396-T2
OG0000676	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002403-T1	XANCAGTX0491_002403-T2
OG0000677	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002412-T1	XANCAGTX0491_009641-T1
OG0000678	N0	n2	0.25	Non-Terminal	XANPAGTX0501_007218-T2, XANPARI20_007446-T1	XANPAGTX0501_007218-T1
OG0000679	N1	n2	0.5	Non-Terminal	XANPAOZ2100_008113-T1	XANPARI20_007445-T1, XANPAOZ2100_008114-T1
OG0000680	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007223-T2	XANPAGTX0501_007223-T1
OG0000681	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_007244-T1	XANPAGTX0501_010222-T1
OG0000682	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_007245-T1	XANPAGTX0501_010221-T1
OG0000683	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007247-T1	XANPAGTX0501_010219-T1
OG0000684	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010218-T1	XANPAGTX0501_007248-T1
OG0000685	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010215-T1	XANPAGTX0501_007250-T1
OG0000686	N0	n2	0.25	Non-Terminal	XANPAGTX0501_007251-T1, XANPARI20_007429-T1	XANPAGTX0501_010214-T1
OG0000687	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_010213-T1	XANPAGTX0501_007252-T1
OG0000688	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_007253-T1	XANPAGTX0501_010212-T1
OG0000689	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007254-T1	XANPAGTX0501_010211-T1
OG0000690	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007255-T1	XANPAGTX0501_010210-T1
OG0000691	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010209-T1	XANPAGTX0501_007256-T1
OG0000692	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_007258-T1	XANPAGTX0501_010207-T1
OG0000693	N2	n2	0.5	Non-Terminal	XANPAGTX0501_010205-T1	XANPAGTX0501_007260-T1, XANCAGTX0491_002444-T1
OG0000694	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007261-T1	XANPAGTX0501_010204-T1
OG0000695	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_007262-T1	XANPAGTX0501_010203-T1
OG0000696	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010197-T1	XANPAGTX0501_010198-T1
OG0000697	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_010174-T1	XANPAGTX0501_002471-T1
OG0000698	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000945-T2	XANPAGTX0501_000945-T1
OG0000699	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000927-T1	XANPAGTX0501_003842-T1
OG0000700	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000920-T1	XANPAGTX0501_000994-T1
OG0000701	N1	n2	0.5	Non-Terminal	XANPAOZ2100_008705-T1	XANPAOZ2100_001268-T1, XANPARI20_007800-T1
OG0000702	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002534-T1	XANCAGTX0491_004827-T1
OG0000703	N0	n2	0.25	Non-Terminal	XANPARI20_007823-T1, XANPAGTX0501_000882-T1	XANPARI20_007822-T1
OG0000704	N2	n2	0.5	Non-Terminal	XANPAGTX0501_000840-T1	XANCAGTX0491_002575-T1, XANPAGTX0501_000840-T2
OG0000705	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000828-T2	XANPAGTX0501_000828-T1
OG0000706	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002587-T1	XANCAGTX0491_002587-T2
OG0000707	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002593-T2	XANCAGTX0491_002593-T1
OG0000708	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002599-T2	XANCAGTX0491_002599-T1
OG0000709	Xanthoria_parietina_SAMEA111342678	n3	1.0	Terminal	XANPAOZ2100_007172-T1	XANPAOZ2100_001350-T1
OG0000710	N0	n2	0.25	Non-Terminal	XANPAGTX0501_000789-T1, XANPARI20_007901-T1	XANPAGTX0501_000789-T2
OG0000711	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002620-T2	XANCAGTX0491_002620-T1
OG0000712	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002656-T1	XANCAGTX0491_002656-T2
OG0000713	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002660-T2	XANCAGTX0491_002660-T1
OG0000714	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002663-T1	XANCAGTX0491_002663-T2
OG0000715	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000745-T1	XANPAGTX0501_000997-T1
OG0000716	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_000741-T1	XANPAGTX0501_000741-T2
OG0000717	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002671-T1	XANCAGTX0491_002671-T2
OG0000718	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000731-T1	XANPAGTX0501_000731-T2
OG0000719	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002684-T2	XANCAGTX0491_002684-T1
OG0000720	N2	n2	0.5	Non-Terminal	XANCAGTX0491_002699-T1	XANPAGTX0501_010656-T1, XANCAGTX0491_008845-T1
OG0000721	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000705-T2	XANPAGTX0501_000705-T1
OG0000722	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002721-T1	XANCAGTX0491_008416-T1
OG0000723	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000676-T2	XANPAGTX0501_000676-T1
OG0000724	N2	n2	0.5	Non-Terminal	XANCAGTX0491_002727-T2	XANCAGTX0491_002727-T1, XANPAGTX0501_000674-T1
OG0000725	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008577-T1	XANCAGTX0491_002739-T1
OG0000726	N2	n2	0.5	Non-Terminal	XANPAGTX0501_000658-T1, XANCAGTX0491_002743-T1	XANPAGTX0501_000657-T1
OG0000727	N0	n2	0.25	Non-Terminal	XANCAGTX0491_007264-T1, XANPAOZ2100_006276-T1	XANCAGTX0491_002799-T1
OG0000728	N2	n2	0.5	Non-Terminal	XANCAGTX0491_006057-T1	XANCAGTX0491_002813-T1, XANPAGTX0501_000577-T1
OG0000729	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_007856-T1	XANCAGTX0491_002815-T1
OG0000730	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000567-T1	XANPAGTX0501_000566-T1
OG0000731	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002827-T2	XANCAGTX0491_002827-T1
OG0000732	N1	n2	0.5	Non-Terminal	XANPAOZ2100_001567-T1	XANPARI20_008101-T1, XANPAOZ2100_001566-T1
OG0000733	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002837-T1	XANCAGTX0491_002837-T2
OG0000734	N2	n2	0.5	Non-Terminal	XANCAGTX0491_002841-T1, XANPAGTX0501_000546-T2	XANPAGTX0501_000546-T1
OG0000735	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000530-T2	XANPAGTX0501_000530-T1
OG0000736	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000527-T1	XANPAGTX0501_001958-T1
OG0000737	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_002878-T1	XANCAGTX0491_002878-T2
OG0000738	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_002897-T2	XANCAGTX0491_002897-T1
OG0000739	N2	n2	0.5	Non-Terminal	XANCAGTX0491_002899-T1, XANPAGTX0501_003928-T1	XANPAGTX0501_000479-T1
OG0000740	N1	n2	0.5	Non-Terminal	XANPARI20_006290-T1	XANPAOZ2100_001633-T1, XANPARI20_008166-T1
OG0000741	N1	n2	0.5	Non-Terminal	XANPARI20_008167-T1	XANPAOZ2100_001634-T1, XANPARI20_006291-T1
OG0000742	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_008169-T1	XANPARI20_006293-T1
OG0000743	N1	n2	0.5	Non-Terminal	XANPAOZ2100_001638-T1, XANPARI20_006295-T1	XANPARI20_008171-T1
OG0000744	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_008172-T1	XANPARI20_006296-T1
OG0000745	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_006297-T1	XANPARI20_008173-T1
OG0000746	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_008174-T1	XANPARI20_006298-T1
OG0000747	N1	n2	0.5	Non-Terminal	XANPARI20_008176-T1	XANPARI20_006300-T1, XANPAOZ2100_001642-T1
OG0000748	N1	n2	0.5	Non-Terminal	XANPAOZ2100_001643-T1, XANPARI20_006301-T1	XANPARI20_008177-T1
OG0000749	N1	n2	0.5	Non-Terminal	XANPARI20_006302-T1, XANPAOZ2100_001644-T1	XANPARI20_008178-T1
OG0000750	N0	n2	0.25	Non-Terminal	XANPARI20_008179-T1, XANCAGTX0491_002914-T1	XANPARI20_006303-T1
OG0000751	N0	n2	0.25	Non-Terminal	XANPARI20_006304-T1, XANPAGTX0501_000461-T1	XANPARI20_008180-T1
OG0000752	N0	n2	0.25	Non-Terminal	XANPARI20_008181-T1, XANCAGTX0491_002917-T1	XANPARI20_006305-T1
OG0000753	N0	n2	0.25	Non-Terminal	XANPAGTX0501_000459-T1, XANPARI20_006306-T1	XANPARI20_008182-T1
OG0000754	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_006308-T1	XANPARI20_008184-T1
OG0000755	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_006309-T1	XANPARI20_008185-T1
OG0000756	N0	n2	0.25	Non-Terminal	XANPAGTX0501_000455-T1, XANPARI20_006310-T1	XANPARI20_008186-T1
OG0000757	N1	n2	0.5	Non-Terminal	XANPARI20_008187-T1, XANPAOZ2100_001653-T1	XANPARI20_006311-T1
OG0000758	N1	n2	0.5	Non-Terminal	XANPARI20_008188-T1	XANPAOZ2100_001654-T1, XANPARI20_006312-T1
OG0000759	N1	n2	0.5	Non-Terminal	XANPARI20_008189-T1	XANPAOZ2100_001655-T1, XANPARI20_006313-T1
OG0000760	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_008190-T1	XANPARI20_006314-T1
OG0000761	N1	n2	0.5	Non-Terminal	XANPAOZ2100_001658-T1, XANPARI20_008192-T1	XANPARI20_006317-T1
OG0000762	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_006319-T1	XANPARI20_008194-T1
OG0000763	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_008197-T1	XANPARI20_006322-T1
OG0000764	N0	n2	0.25	Non-Terminal	XANCAGTX0491_002936-T1, XANPARI20_008198-T1	XANPARI20_006324-T1
OG0000765	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_008199-T1	XANPARI20_006326-T1
OG0000766	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_006327-T1	XANPARI20_008200-T1
OG0000767	N1	n2	0.5	Non-Terminal	XANPARI20_006330-T1, XANPAOZ2100_001669-T1	XANPARI20_008203-T1
OG0000768	N0	n2	0.25	Non-Terminal	XANPARI20_006331-T1, XANCAGTX0491_002947-T1	XANPARI20_008204-T1
OG0000769	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_008206-T1	XANPARI20_006333-T1
OG0000770	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_008208-T1	XANPARI20_006335-T1
OG0000771	N1	n2	0.5	Non-Terminal	XANPAOZ2100_001675-T1, XANPARI20_006336-T1	XANPARI20_008209-T1
OG0000772	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_006337-T1	XANPARI20_008210-T1
OG0000773	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_006338-T1	XANPARI20_008211-T1
OG0000774	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_006340-T1	XANPARI20_008213-T1
OG0000775	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_006342-T1	XANPARI20_008215-T1
OG0000776	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_006344-T1	XANPARI20_008216-T1
OG0000777	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_008217-T1	XANPARI20_006345-T1
OG0000778	N2	n2	0.5	Non-Terminal	XANPAGTX0501_000409-T1	XANPAGTX0501_000409-T2, XANCAGTX0491_002968-T1
OG0000779	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_000356-T1	XANPAGTX0501_000387-T1
OG0000780	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003004-T1	XANCAGTX0491_003004-T2
OG0000781	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003017-T2	XANCAGTX0491_003017-T1
OG0000782	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_003063-T1	XANCAGTX0491_004940-T1
OG0000783	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003070-T2	XANCAGTX0491_003070-T1
OG0000784	N2	n2	0.5	Non-Terminal	XANPAGTX0501_000263-T2	XANPAGTX0501_000263-T1, XANCAGTX0491_003109-T1
OG0000785	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_006492-T1	XANPARI20_006496-T1
OG0000786	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_006497-T1	XANPARI20_006493-T1
OG0000787	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_006494-T1	XANPARI20_006498-T1
OG0000788	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_006499-T1	XANPARI20_006495-T1
OG0000789	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003123-T1	XANCAGTX0491_003123-T2
OG0000790	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003129-T1	XANCAGTX0491_003129-T2
OG0000791	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003153-T2	XANCAGTX0491_003153-T1
OG0000792	N2	n2	0.5	Non-Terminal	XANCAGTX0491_003168-T1, XANPAGTX0501_000201-T1	XANCAGTX0491_003168-T2
OG0000793	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_000189-T1	XANPAGTX0501_000189-T2
OG0000794	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003191-T1	XANCAGTX0491_003191-T2
OG0000795	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003200-T1	XANCAGTX0491_003200-T2
OG0000796	N2	n2	0.5	Non-Terminal	XANPAGTX0501_000147-T2	XANCAGTX0491_003217-T1, XANPAGTX0501_000147-T1
OG0000797	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000137-T1	XANPAGTX0501_000137-T2
OG0000798	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000095-T2	XANPAGTX0501_000095-T1
OG0000799	N2	n2	0.5	Non-Terminal	XANCAGTX0491_003266-T1, XANPAGTX0501_000094-T1	XANPAGTX0501_000094-T2
OG0000800	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003290-T1	XANCAGTX0491_003290-T2
OG0000801	N2	n2	0.5	Non-Terminal	XANCAGTX0491_003304-T1, XANPAGTX0501_000052-T1	XANCAGTX0491_003304-T2
OG0000802	Xanthoria_parietina_GTX0501	n1	1.0	Terminal	XANPAGTX0501_000051-T1	XANPAGTX0501_002411-T1, XANPAGTX0501_003579-T1, XANPAGTX0501_001970-T1
OG0000802	Xanthoria_parietina_GTX0501	n2	1.0	Terminal	XANPAGTX0501_002411-T1	XANPAGTX0501_003579-T1, XANPAGTX0501_001970-T1
OG0000802	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_003579-T1	XANPAGTX0501_001970-T1
OG0000803	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003306-T1	XANCAGTX0491_003306-T2
OG0000804	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_004791-T1	XANCAGTX0491_003314-T1
