geneID	repID_mmseqs90/80	repID_mmseqs50/80	familyID
fusnan1_tyr6093	fusnan1_tyr6093	fustan1_tyr6732	fam04
fusnan1_tyr6094	fusnan1_tyr6094	fususs4_tyr6846	fam05
fusnan1_tyr6095	fusnan1_tyr6095	fusnan1_tyr6095	fam11
fusnel1_tyr6096	fusoxy37_RKK23635.1	clorhi1_VUC06060.1	fam01
fusnel1_tyr6097	fusnel1_tyr6097	fusred5_tyr6568	fam05
fusnel1_tyr6098	fusnel1_tyr6098	fuschl1_tyr5361	fam01
fusnel1_tyr6099	fususs2_tyr6842	fussp.4_KAF9770092.1	fam09
fusnel1_tyr6100	fusoxy28_797669	fustup1_tyr6815	fam05
fusnem1_tyr6102	fusnem1_tyr6102	clorhi1_VUC06060.1	fam01
fusnem1_tyr6103	fusnem1_tyr6103	fusnem1_tyr6103	fam09
fusnem1_tyr6104	fusnem1_tyr6109	fusman2_tyr6045	fam01
fusnem1_tyr6105	fusnem1_tyr6105	colcam1_KAH0420030.1	fam10
fusnem1_tyr6106	fusnem1_tyr6106	fusnem1_tyr6106	fam09
fusnem1_tyr6107	fusnem1_tyr6107	fusnem1_tyr6107	fam06
fusnem1_tyr6108	fusnem1_tyr6108	fusnem1_tyr6108	fam06
fusnem1_tyr6109	fusnem1_tyr6109	fusman2_tyr6045	fam01
fusnem1_tyr6111	fusnem1_tyr6108	fusnem1_tyr6108	fam06
fusneo1_tyr6113	fusneo1_tyr6113	fustup1_tyr6815	fam05
fusneo1_tyr6114	fusneo1_tyr6114	fusvan1_EEU33802.1	fam01
fusneo1_tyr6115	fusneo1_tyr6115	metmaj1_tyr8185	fam07
fusneo1_tyr6116	fusneo1_tyr6116	clorhi1_VUC06060.1	fam01
fusneo1_tyr6117	fusneo1_tyr6117	fusneo1_tyr6117	fam07
fusneo1_tyr6119	fusneo1_tyr6119	fusneo1_tyr6119	fam09
fusneo1_tyr6121	fusneo1_tyr6121	clorhi1_VUC06060.1	fam01
fusneo1_tyr6122	fusneo1_tyr6122	monsp.5_RYP53371.1	fam06
fusneo1_tyr6123	fusneo1_tyr6123	clorhi1_VUC06060.1	fam01
fusnep2_tyr6124	fusvor1_tyr6962	fusvor1_tyr6962	fam05
fusnep2_tyr6125	fusnep2_tyr6125	fustup1_tyr6815	fam05
fusnew1_tyr6126	fusnew1_tyr6130	fushos2_tyr5963	fam01
fusnew1_tyr6127	fusnew1_tyr6127	fusfus45_tyr5796	fam07
fusnew1_tyr6128	fusnew1_tyr6128	fuskur1_RMI94325.1	fam01
fusnew1_tyr6129	fusnew1_tyr6129	fusman2_tyr6045	fam01
fusnew1_tyr6130	fusnew1_tyr6130	fushos2_tyr5963	fam01
fusnew1_tyr6131	fusnew1_tyr6131	fuskur1_RMI94325.1	fam01
fusnew1_tyr6132	fusnew1_tyr6132	fusmus1_tyr6092	fam05
fusnew1_tyr6134	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusnew1_tyr6135	fushos1_tyr5946	fusnem1_tyr6106	fam09
fusnis1_tyr6136	fusnis1_tyr6136	fuszea1_tyr7100	fam01
fusnur1_tyr6138	fusnur1_tyr6138	fusoxy29_474803	fam05
fusnyg1_PNP52689.1	fusnyg1_PNP52689.1	clorhi1_VUC06060.1	fam01
fusnyg1_PNP57316.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusnyg1_PNP60977.1	fusfus50_tyr5818	fusred5_tyr6568	fam05
fusnyg1_PNP73409.1	fusnyg1_PNP73409.1	fusnyg1_PNP73409.1	fam05
fusnyg1_PNP82087.1	fusman2_tyr6056	clorhi1_VUC06060.1	fam01
fusnyg1_PNP83694.1	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fusnyg1_PNP84285.1	fuslya1_tyr6032	clorhi1_VUC06060.1	fam01
fusnyg1_PNP84958.1	fusoxy36_RKK64490.1	fusoxy36_RKK64490.1	fam07
fusnyg1_tyr6143	fusnyg1_tyr6143	fusnyg1_tyr6143	fam05
fusnyg2_tyr6150	fusman2_tyr6056	clorhi1_VUC06060.1	fam01
fusnyg2_tyr6151	fuslya1_tyr6032	clorhi1_VUC06060.1	fam01
fusnyg2_tyr6152	fusnyg1_PNP73409.1	fusnyg1_PNP73409.1	fam05
fusnyg2_tyr6153	fusnyg3_tyr6159	fuskur1_RMI94325.1	fam01
fusnyg2_tyr6156	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fusnyg2_tyr6157	fusnyg2_tyr6157	fusoxy43_tyr6329	fam05
fusnyg2_tyr6158	fusnyg3_tyr6162	clorhi1_VUC06060.1	fam01
fusnyg3_tyr6159	fusnyg3_tyr6159	fuskur1_RMI94325.1	fam01
fusnyg3_tyr6162	fusnyg3_tyr6162	clorhi1_VUC06060.1	fam01
fusnyg3_tyr6163	fusnyg1_PNP73409.1	fusnyg1_PNP73409.1	fam05
fusnyg3_tyr6165	fuslya1_tyr6032	clorhi1_VUC06060.1	fam01
fusnyg3_tyr6166	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fusnyg3_tyr6167	fuszan1_tyr7098	clorhi1_VUC06060.1	fam01
fusoxy17_24342	fusoxy17_24342	fustup1_tyr6815	fam05
fusoxy17_6164_6165	fusudu1_tyr6817	clorhi1_VUC06060.1	n.d.
fusoxy17_6189	fusoxy17_6189	clorhi1_VUC06060.1	fam01
fusoxy18_12717	fusoxy28_797669	fustup1_tyr6815	fam05
fusoxy18_12722	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy18_19127	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy18_2587	fusfuj2_tyr5568	fusbeo1_KAF4342966.1	fam09
fusoxy18_3449_3450	fusoxy36_RKK19274.1	fuszea1_tyr7100	n.d.
fusoxy18_5233	fusoxy36_RKK19274.1	fuszea1_tyr7100	fam01
fusoxy18_tyr6174	fusoxy43_tyr6329	fusoxy43_tyr6329	fam05
fusoxy19_22126_22127	fusoxy30_13529	fusoxy30_13529	n.d.
fusoxy19_23460_23461	fusudu1_tyr6817	clorhi1_VUC06060.1	n.d.
fusoxy21_15313	fuslya1_tyr6030	dacest1_591128_591130	fam01
fusoxy21_47	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy21_9976	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy21_9977	fusoxy21_9977	fussuc1_tyr6723	fam01
fusoxy21_tyr6192	fusoxy21_tyr6192	fusoxy21_tyr6192	fam01
fusoxy22_6493	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy22_8453	fusfuj2_tyr5568	fusbeo1_KAF4342966.1	fam09
fusoxy23_14368	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy23_19795_19796_19797_19798	fuszan1_tyr7098	clorhi1_VUC06060.1	n.d.
fusoxy23_19801_19802	fusoxy23_19801_19802	fuszea1_tyr7100	n.d.
fusoxy23_2378	fusoxy23_2378	fusste1_tyr6709	fam07
fusoxy23_25375_25376	fuslya1_tyr6031	clorhi1_VUC06060.1	n.d.
fusoxy23_5651	fusoxy23_5651	fustup1_tyr6815	fam05
fusoxy25_13039	fusalg2_tyr5216	clorhi1_VUC06060.1	fam01
fusoxy25_15714	fusoxy25_15714	fusoxy25_15714	fam01
fusoxy25_15739	fusfus3_tyr5767	dacest1_591128_591130	fam01
fusoxy25_17671	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fusoxy25_6360	fusram1_tyr6531	fusfus45_tyr5796	fam07
fusoxy25_7906	fusoxy25_7906	fusman2_tyr6045	fam01
fusoxy25_9534	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy25_tyr6212	fusoxy25_tyr6212	fusoxy25_tyr6212	fam05
fusoxy25_tyr6219	fusoxy25_tyr6219	fusoxy29_474803	fam05
fusoxy26_14495_14496	fusoxy30_13529	fusoxy30_13529	n.d.
fusoxy26_15871_15872	fusoxy26_15871_15872	clorhi1_VUC06060.1	n.d.
fusoxy26_18310	fusoxy26_18310	monsp.5_RYP53371.1	fam06
fusoxy26_20147	fusoxy26_20147	fusoxy26_20147	fam09
fusoxy26_4672	fusfuj2_tyr5568	fusbeo1_KAF4342966.1	fam09
fusoxy26_6825_6826_6827	fusoxy45_KAG7432661.1	clorhi1_VUC06060.1	n.d.
fusoxy26_7350	fusoxy26_7350	clorhi1_VUC06060.1	fam01
fusoxy26_7691_7692	fusudu1_tyr6817	clorhi1_VUC06060.1	n.d.
fusoxy28_687978	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy28_697612	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy28_748297	fusoxy28_748297	clorhi1_VUC06060.1	fam01
fusoxy28_783642	fusoxy44_KAG7413483.1	dacest1_591128_591130	fam01
fusoxy28_784101	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy28_797669	fusoxy28_797669	fustup1_tyr6815	fam05
fusoxy28_802580	fusnyg3_tyr6162	clorhi1_VUC06060.1	fam01
fusoxy28_841713	fusoxy28_841713	clorhi1_VUC06060.1	fam01
fusoxy28_849720	fusoxy28_849720	fusred4_tyr6561	fam01
fusoxy29_467435	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy29_474803	fusoxy29_474803	fusoxy29_474803	fam05
fusoxy29_597113	fusoxy29_597113	fusoxy29_597113	fam01
fusoxy29_685866	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy29_9182	fusoxy36_RKK64490.1	fusoxy36_RKK64490.1	fam07
fusoxy2_266443	fusoxy28_797669	fustup1_tyr6815	fam05
fusoxy2_273515	fusoxy2_273515	fusmet1_tyr6076	fam06
fusoxy2_387396	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy2_407526	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy2_445937	fusfuj2_tyr5568	fusbeo1_KAF4342966.1	fam09
fusoxy2_469730	fusoxy26_15871_15872	clorhi1_VUC06060.1	fam01
fusoxy2_471905	fusoxy2_471905	fusred4_tyr6561	fam01
fusoxy2_474928	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy2_476627	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy2_490425	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy2_tyr6251	fusoxy43_tyr6329	fusoxy43_tyr6329	fam05
fusoxy30_13529	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy30_14434	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy30_15935	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy30_18183	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy30_21179	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy30_9933	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy32_KAF6513717.1	fusfuj2_tyr5568	fusbeo1_KAF4342966.1	fam09
fusoxy32_KAF6514124.1	fusoxy2_471905	fusred4_tyr6561	fam01
fusoxy32_KAF6516135.1	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy32_KAF6516203.1	fusoxy2_273515	fusmet1_tyr6076	fam06
fusoxy32_KAF6517621.1	fusoxy26_15871_15872	clorhi1_VUC06060.1	fam01
fusoxy32_KAF6519525.1	fusoxy28_797669	fustup1_tyr6815	fam05
fusoxy32_KAF6519529.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy32_KAF6525977.1	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy32_KAF6527437.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy32_KAF6530588.1	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy32_tyr6267	fusoxy43_tyr6329	fusoxy43_tyr6329	fam05
fusoxy34_TVY63532.1	fusoxy34_TVY63532.1	clorhi1_VUC06060.1	fam01
fusoxy34_TVY66632.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy35_RYC78927.1	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy35_RYC79232.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy35_RYC79584.1	fusoxy26_18310	monsp.5_RYP53371.1	fam06
fusoxy35_RYC82127.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy36_RKK19121.1	fussp.4_KAF9770609.1	fussib1_tyr6607	fam01
fusoxy36_RKK19274.1	fusoxy36_RKK19274.1	fuszea1_tyr7100	fam01
fusoxy36_RKK21058.1	fusoxy37_RKK23635.1	clorhi1_VUC06060.1	fam01
fusoxy36_RKK24218.1	fusave4_tyr5264	fustup1_tyr6815	fam05
fusoxy36_RKK32011.1	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy36_RKK49728.1_RKK49727.1	fusoxy36_RKK49728.1_RKK49727.1	fusven3_tyr6863	n.d.
fusoxy36_RKK64490.1	fusoxy36_RKK64490.1	fusoxy36_RKK64490.1	fam07
fusoxy36_tyr6292	fusoxy37_tyr6301	fusoxy29_474803	fam05
fusoxy37_RKK23512.1	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy37_RKK23635.1	fusoxy37_RKK23635.1	clorhi1_VUC06060.1	fam01
fusoxy37_RKK27311.1_RKK27312.1	fusoxy36_RKK49728.1_RKK49727.1	fusven3_tyr6863	n.d.
fusoxy37_RKK27667.1	fusave4_tyr5264	fustup1_tyr6815	fam05
fusoxy37_RKK31816.1	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy37_RKK62163.1	fusoxy36_RKK64490.1	fusoxy36_RKK64490.1	fam07
fusoxy37_tyr6301	fusoxy37_tyr6301	fusoxy29_474803	fam05
fusoxy38_RKK08494.1	fusoxy36_RKK49728.1_RKK49727.1	fusven3_tyr6863	fam01
fusoxy38_RKK14405.1	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy38_RKK18157.1	fusoxy36_RKK64490.1	fusoxy36_RKK64490.1	fam07
fusoxy38_RKK20381.1	fusave4_tyr5264	fustup1_tyr6815	fam05
fusoxy3_204726	fusoxy54_tyr6406	fussuc1_tyr6723	fam01
fusoxy3_224805	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy3_316397	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy3_321198	fusfus50_tyr5818	fusred5_tyr6568	fam05
fusoxy40_PCD20232.1	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy40_PCD23178.1	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy40_PCD25770.1	fusoxy40_PCD25770.1	fushae3_tyr5936	fam01
fusoxy40_PCD28577.1	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy40_PCD33755.1	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy40_PCD38702.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy42_ENH71168.1	fusoxy42_ENH71168.1	fususs4_tyr6846	fam05
fusoxy42_ENH71189.1	fusoxy42_ENH71189.1	fusoxy42_ENH71189.1	fam01
fusoxy43_KAG6978696.1	fusoxy2_471905	fusred4_tyr6561	fam01
fusoxy43_KAG6979820.1	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy43_KAG6980576.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy43_KAG6982082.1	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy43_KAG6983461.1	fusoxy2_273515	fusmet1_tyr6076	fam06
fusoxy43_KAG6986353.1	fusoxy28_797669	fustup1_tyr6815	fam05
fusoxy43_KAG6986356.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy43_KAG6989070.1_KAG6989071.1	fusoxy26_15871_15872	clorhi1_VUC06060.1	n.d.
fusoxy43_KAG6991476.1	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy43_KAG7003254.1	fusfuj2_tyr5568	fusbeo1_KAF4342966.1	fam09
fusoxy43_tyr6329	fusoxy43_tyr6329	fusoxy43_tyr6329	fam05
fusoxy44_KAG7402839.1	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy44_KAG7403057.1	fusfus50_tyr5818	fusred5_tyr6568	fam05
fusoxy44_KAG7408505.1	fusoxy44_KAG7408505.1	fusoxy30_13529	fam01
fusoxy44_KAG7413483.1	fusoxy44_KAG7413483.1	dacest1_591128_591130	fam01
fusoxy44_KAG7414214.1	fusoxy44_KAG7414214.1	fustha1_tyr6742	clade03
fusoxy44_KAG7415401.1_KAG7415409.1	fusoxy44_KAG7415401.1_KAG7415409.1	fusoxy44_KAG7415401.1_KAG7415409.1	n.d.
fusoxy44_KAG7417886.1	fuscom1_621142	fuszea1_tyr7100	fam01
fusoxy44_tyr6346	fusoxy44_tyr6346	fususs4_tyr6846	fam05
fusoxy44_tyr6348	fusoxy44_tyr6348	fussuc1_tyr6723	fam01
fusoxy45_KAG7403916.1_KAG7403879.1	fusoxy26_15871_15872	clorhi1_VUC06060.1	n.d.
fusoxy45_KAG7413195.1	fusoxy45_KAG7413195.1	fusoxy45_KAG7413195.1	fam01
fusoxy45_KAG7423522.1	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy45_KAG7424752.1	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy45_KAG7427984.1	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy45_KAG7428178.1	fusfuj2_tyr5568	fusbeo1_KAF4342966.1	fam09
fusoxy45_KAG7429267.1	fusoxy26_18310	monsp.5_RYP53371.1	fam06
fusoxy45_KAG7432661.1	fusoxy45_KAG7432661.1	clorhi1_VUC06060.1	fam01
fusoxy45_KAG7433096.1	fusoxy26_7350	clorhi1_VUC06060.1	fam01
fusoxy45_KAG7435664.1	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy46_KAH7460577.1	fusoxy46_KAH7460577.1	fustup1_tyr6815	fam05
fusoxy46_KAH7471926.1	fusoxy46_KAH7471926.1	fuszea1_tyr7100	fam01
fusoxy46_KAH7478667.1	fusoxy36_RKK64490.1	fusoxy36_RKK64490.1	fam07
fusoxy46_KAH7490251.1	fusfus3_tyr5767	dacest1_591128_591130	fam01
fusoxy46_tyr6361	fusoxy46_tyr6361	fusfus18_tyr5632	clade03
fusoxy52_tyr6397	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy52_tyr6398	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy52_tyr6399	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy53_tyr6400	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy53_tyr6401	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy53_tyr6402	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy53_tyr6403	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy53_tyr6404	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy54_tyr6406	fusoxy54_tyr6406	fussuc1_tyr6723	fam01
fusoxy54_tyr6408	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fusoxy54_tyr6409	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusoxy54_tyr6410	fusfus50_tyr5818	fusred5_tyr6568	fam05
fusoxy55_tyr6411	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy55_tyr6412	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy55_tyr6413	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy55_tyr6414	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy55_tyr6415	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy56_tyr6416	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusoxy56_tyr6417	fusred4_tyr6561	fusred4_tyr6561	fam01
fusoxy57_tyr6419	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy57_tyr6420	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy57_tyr6421	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy57_tyr6422	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy57_tyr6423	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy58_tyr6424	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy58_tyr6425	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fusoxy58_tyr6426	fusoxy30_13529	fusoxy30_13529	fam01
fusoxy58_tyr6427	fusoxy30_14434	fuscul1_tyr5435	fam09
fusoxy58_tyr6428	fusoxy53_tyr6402	clorhi1_VUC06060.1	fam01
fuspal1_tyr6430	fuspal1_tyr6430	fusred5_tyr6568	fam05
fuspal1_tyr6431	fuspal1_tyr6431	clorhi1_VUC06060.1	fam01
fuspen1_tyr6432	fusfuj2_tyr5564	dacest1_591128_591130	fam01
fuspen1_tyr6433	fuspen1_tyr6433	fuspen1_tyr6433	clade03
fuspen1_tyr6435	fusdim1_tyr5469	clorhi1_VUC06060.1	fam01
fuspen1_tyr6436	fuslan3_tyr6026	fustup1_tyr6815	fam05
fuspen1_tyr6437	fuspen1_tyr6437	fuszea1_tyr7100	fam01
fuspen1_tyr6438	fuspen1_tyr6438	fuspen1_tyr6438	fam09
fuspha1_tyr6441	fusfus7_tyr5892	fusman2_tyr6045	fam01
fuspha1_tyr6444	fuspha1_tyr6444	fusman2_tyr6048	fam01
fuspha1_tyr6446	fusvir7_tyr6938	fusfus31_tyr5727	fam09
fuspha1_tyr6447	fusbra1_tyr5310	fusmet1_tyr6076	fam06
fuspha1_tyr6448	fustuc2_tyr6794	fusnem1_tyr6106	fam09
fuspha1_tyr6449	fusbra1_tyr5300	dacest1_591128_591130	fam01
fuspha2_tyr6450	fuspha2_tyr6450	fusvan1_EEU40131.1	fam01
fuspha2_tyr6451	fuspha2_tyr6451	fusvan1_EEU33802.1	fam01
fusphy1_KAF5553754.1	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fusphy1_KAF5565940.1	fusudu1_tyr6817	clorhi1_VUC06060.1	fam01
fusphy1_tyr6455	fusphy1_tyr6455	fusphy1_tyr6455	fam05
fusphy1_tyr6457	fusphy1_tyr6457	fusphy1_tyr6457	fam05
fuspil1_tyr6458	fuspil1_tyr6458	fuspil1_tyr6458	fam01
fuspil1_tyr6460	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fuspil1_tyr6461	fusoxy37_RKK23635.1	clorhi1_VUC06060.1	fam01
fuspoa1_6705	fuscer1_tyr5353	fusmet1_tyr6076	fam06
fuspoa1_6732	fuspoa2_tyr6466	fusmet1_tyr6076	fam06
fuspoa1_6998	fuscer1_tyr5353	fusmet1_tyr6076	fam06
fuspoa1_7027	fusoxy26_7350	clorhi1_VUC06060.1	fam01
fuspoa2_tyr6466	fuspoa2_tyr6466	fusmet1_tyr6076	fam06
fuspoa2_tyr6467	fuscer1_tyr5353	fusmet1_tyr6076	fam06
fuspoa2_tyr6468	fusoxy26_7350	clorhi1_VUC06060.1	fam01
fuspoa2_tyr6469	fuscer1_tyr5353	fusmet1_tyr6076	fam06
fuspoa3_tyr6470	fuscer1_tyr5353	fusmet1_tyr6076	fam06
fuspoa3_tyr6471	fuspoa3_tyr6471	fusfus32_tyr5734	fam06
fuspoa4_tyr6472	fuscer1_tyr5353	fusmet1_tyr6076	fam06
fuspro10_tyr6473	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fuspro10_tyr6474	fuspro10_tyr6474	fuszea1_tyr7100	fam01
fuspro11_tyr6475	fussp.5_KAF5616442.1	dacest1_591128_591130	fam01
fuspro11_tyr6476	fusnyg3_tyr6162	clorhi1_VUC06060.1	fam01
fuspro11_tyr6477	fusram1_tyr6535	fustup1_tyr6815	fam05
fuspro11_tyr6478	fusman2_tyr6053	fussp.5_KAF5611984.1	fam05
fuspro11_tyr6479	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fuspro11_tyr6480	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fuspro1_14154	fussp.5_KAF5616442.1	dacest1_591128_591130	fam01
fuspro1_6012	fusnyg3_tyr6162	clorhi1_VUC06060.1	fam01
fuspro1_6083	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fuspro1_7749	fusram1_tyr6535	fustup1_tyr6815	fam05
fuspro1_7957	fusman2_tyr6053	fussp.5_KAF5611984.1	fam05
fuspro1_7958	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fuspro2_tyr6487	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fuspro2_tyr6488	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fuspro2_tyr6489	fusred4_tyr6561	fusred4_tyr6561	fam01
fuspro3_tyr6490	fusman2_tyr6056	clorhi1_VUC06060.1	fam01
fuspro3_tyr6491	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fuspro3_tyr6492	fusbul2_tyr5334	fusfus18_tyr5632	fam10
fuspro3_tyr6493	fusvet1_tyr6878	fusvor1_tyr6962	fam05
fuspro3_tyr6494	fuspro3_tyr6494	monsp.5_RYP53371.1	fam06
fuspro3_tyr6495	fusfuj5_tyr5577	fuscul1_tyr5435	fam09
fuspro3_tyr6496	fuspro3_tyr6496	dacmac1_659788	fam05
fuspro3_tyr6497	fusman2_tyr6056	clorhi1_VUC06060.1	fam01
fuspro3_tyr6498	fusacu1_KAF4415364.1	fustup1_tyr6815	fam05
fuspro3_tyr6499	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fuspro4_tyr6500	fusred4_tyr6561	fusred4_tyr6561	fam01
fuspro5_tyr6502	fusfus10_tyr5589	fusfus31_tyr5727	fam09
fuspro5_tyr6503	fuspro5_tyr6503	fuspro5_tyr6503	fam01
fuspro5_tyr6505	fuspro5_tyr6505	fuspro5_tyr6505	fam09
fuspro6_tyr6506	fuspro6_tyr6506	fuspro6_tyr6506	fam01
fuspro6_tyr6507	fusram1_tyr6531	fusfus45_tyr5796	fam07
fuspro6_tyr6508	fuspro6_tyr6508	fuspro6_tyr6508	fam01
fuspro6_tyr6509	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fuspro7_tyr6510	fuspro7_tyr6510	fuspro7_tyr6510	fam05
fuspro8_tyr6511	fusoxy25_17671	fussp.5_KAF5611984.1	fam05
fuspse2_KAF5603959.1	fuspse2_KAF5603959.1	fuspse2_KAF5603959.1	fam01
fuspse3_KAF5576884.1	fuspse3_KAF5576884.1	fustja1_KAF5616136.1	fam11
fuspse3_KAF5601402.1	fuspse3_KAF5601402.1	fuspse3_KAF5601402.1	fam06
fuspse4_tyr6516	fusaca1_tyr5170	purlil1_tyr9695	fam06
fuspse7_tyr6520	fusnyg3_tyr6162	clorhi1_VUC06060.1	fam01
fuspse7_tyr6521	fuspse7_tyr6521	fusvor1_tyr6964	fam09
fuspse7_tyr6522	fusaca1_tyr5170	purlil1_tyr9695	fam06
fuspse7_tyr6523	fusave2_tyr5262	fustup1_tyr6815	fam05
fusram1_tyr6524	fusvet1_tyr6878	fusvor1_tyr6962	fam05
fusram1_tyr6525	fusman2_tyr6056	clorhi1_VUC06060.1	fam01
fusram1_tyr6526	fuslya1_tyr6031	clorhi1_VUC06060.1	fam01
fusram1_tyr6528	fusram1_tyr6528	fuscul1_tyr5435	fam09
fusram1_tyr6529	fusvir2_tyr6904	fuszea1_tyr7100	fam01
fusram1_tyr6530	fusvet2_tyr6893	fusvet2_tyr6893	fam05
fusram1_tyr6531	fusram1_tyr6531	fusfus45_tyr5796	fam07
fusram1_tyr6532	fusvet1_tyr6878	fusvor1_tyr6962	fam05
fusram1_tyr6533	fuslya1_tyr6032	clorhi1_VUC06060.1	fam01
