Orthogroup	Xanthoria_parietina_SAMEA115359166	Xanthoria_parietina_GTX0501
OG0005084	XANPARI20_006131-T1	XANPAGTX0501_005208-T1
OG0005085	XANPARI20_006132-T1	XANPAGTX0501_005207-T1
OG0005086	XANPARI20_006134-T1	XANPAGTX0501_005205-T1
OG0005087	XANPARI20_006136-T1	XANPAGTX0501_005203-T1
OG0005088	XANPARI20_006138-T1	XANPAGTX0501_005201-T1
OG0005089	XANPARI20_006139-T1	XANPAGTX0501_005200-T1
OG0005090	XANPARI20_006142-T1	XANPAGTX0501_005197-T1
OG0005091	XANPARI20_006144-T1	XANPAGTX0501_005194-T1
OG0005092	XANPARI20_006150-T1	XANPAGTX0501_005185-T1
OG0005093	XANPARI20_006151-T1	XANPAGTX0501_005184-T1
OG0005094	XANPARI20_006152-T1	XANPAGTX0501_005183-T1
OG0005095	XANPARI20_006153-T1	XANPAGTX0501_005182-T1
OG0005096	XANPARI20_006154-T1	XANPAGTX0501_005180-T1
OG0005097	XANPARI20_006155-T1	XANPAGTX0501_005179-T1
OG0005098	XANPARI20_006156-T1	XANPAGTX0501_005178-T1
OG0005099	XANPARI20_006158-T1	XANPAGTX0501_005176-T1
OG0005100	XANPARI20_006159-T1	XANPAGTX0501_005175-T1
OG0005101	XANPARI20_006160-T1	XANPAGTX0501_005174-T1
OG0005102	XANPARI20_006161-T1	XANPAGTX0501_005172-T1
OG0005103	XANPARI20_006162-T1	XANPAGTX0501_005171-T1
OG0005104	XANPARI20_006163-T1	XANPAGTX0501_005170-T1
OG0005105	XANPARI20_006165-T1	XANPAGTX0501_005168-T1
OG0005106	XANPARI20_006166-T1	XANPAGTX0501_005167-T1
OG0005107	XANPARI20_006167-T1	XANPAGTX0501_005166-T1
OG0005108	XANPARI20_006169-T1	XANPAGTX0501_005164-T1
OG0005109	XANPARI20_006170-T1	XANPAGTX0501_005163-T1
OG0005110	XANPARI20_006171-T1	XANPAGTX0501_005161-T1
OG0005111	XANPARI20_006172-T1	XANPAGTX0501_005160-T1
OG0005112	XANPARI20_006174-T1	XANPAGTX0501_005158-T1
OG0005113	XANPARI20_006177-T1	XANPAGTX0501_005155-T1
OG0005114	XANPARI20_006178-T1	XANPAGTX0501_005154-T1
OG0005115	XANPARI20_006179-T1	XANPAGTX0501_005153-T1
OG0005116	XANPARI20_006180-T1	XANPAGTX0501_005152-T1
OG0005117	XANPARI20_006181-T1	XANPAGTX0501_005151-T1
OG0005118	XANPARI20_006182-T1	XANPAGTX0501_005150-T1
OG0005119	XANPARI20_006183-T1	XANPAGTX0501_005148-T1
OG0005120	XANPARI20_006184-T1	XANPAGTX0501_005147-T1
OG0005121	XANPARI20_006185-T1	XANPAGTX0501_005146-T1
OG0005122	XANPARI20_006186-T1	XANPAGTX0501_005145-T1
OG0005123	XANPARI20_006188-T1	XANPAGTX0501_005143-T1
OG0005124	XANPARI20_006190-T1	XANPAGTX0501_005141-T1
OG0005125	XANPARI20_006191-T1	XANPAGTX0501_005139-T1
OG0005126	XANPARI20_006192-T1	XANPAGTX0501_005138-T1
OG0005127	XANPARI20_006193-T1	XANPAGTX0501_005137-T1
OG0005128	XANPARI20_006194-T1	XANPAGTX0501_005136-T1
OG0005129	XANPARI20_006196-T1	XANPAGTX0501_005133-T1
OG0005130	XANPARI20_006197-T1	XANPAGTX0501_005132-T1
OG0005131	XANPARI20_006199-T1	XANPAGTX0501_005130-T1
OG0005132	XANPARI20_006200-T1	XANPAGTX0501_005129-T1
OG0005133	XANPARI20_006201-T1	XANPAGTX0501_005128-T1
OG0005134	XANPARI20_006203-T1	XANPAGTX0501_005126-T1
OG0005135	XANPARI20_006205-T1	XANPAGTX0501_005124-T1
OG0005136	XANPARI20_006212-T1	XANPAGTX0501_005115-T1
OG0005137	XANPARI20_006213-T1	XANPAGTX0501_005113-T1
OG0005138	XANPARI20_006214-T1	XANPAGTX0501_005112-T1
OG0005139	XANPARI20_006215-T1	XANPAGTX0501_005111-T1
OG0005140	XANPARI20_006225-T1	XANPAGTX0501_010352-T1
OG0005141	XANPARI20_006226-T1	XANPAGTX0501_010353-T1
OG0005142	XANPARI20_006230-T1	XANPAGTX0501_010360-T1
OG0005143	XANPARI20_006231-T1	XANPAGTX0501_010361-T1
OG0005144	XANPARI20_006232-T1	XANPAGTX0501_010363-T1
OG0005145	XANPARI20_006233-T1	XANPAGTX0501_010364-T1
OG0005146	XANPARI20_006234-T1	XANPAGTX0501_010365-T1
OG0005147	XANPARI20_006235-T1	XANPAGTX0501_010366-T1
OG0005148	XANPARI20_006236-T1	XANPAGTX0501_010367-T1
OG0005149	XANPARI20_006237-T1	XANPAGTX0501_010368-T1
OG0005150	XANPARI20_006238-T1	XANPAGTX0501_010369-T1
OG0005151	XANPARI20_006239-T1	XANPAGTX0501_010370-T1
OG0005152	XANPARI20_006240-T1	XANPAGTX0501_010371-T1
OG0005153	XANPARI20_006241-T1	XANPAGTX0501_010373-T1
OG0005154	XANPARI20_006242-T1	XANPAGTX0501_010374-T1
OG0005155	XANPARI20_006248-T1	XANPAGTX0501_010380-T1
OG0005156	XANPARI20_006249-T1	XANPAGTX0501_010381-T1
OG0005157	XANPARI20_006250-T1	XANPAGTX0501_010382-T1
OG0005158	XANPARI20_006251-T1	XANPAGTX0501_010383-T1
OG0005159	XANPARI20_006252-T1	XANPAGTX0501_010384-T1
OG0005160	XANPARI20_006253-T1	XANPAGTX0501_010385-T1
OG0005161	XANPARI20_006254-T1	XANPAGTX0501_010386-T1
OG0005162	XANPARI20_006256-T1	XANPAGTX0501_010388-T1
OG0005163	XANPARI20_006257-T1	XANPAGTX0501_010389-T1
OG0005164	XANPARI20_006258-T1	XANPAGTX0501_010390-T1
OG0005165	XANPARI20_006259-T1	XANPAGTX0501_010391-T1
OG0005166	XANPARI20_006261-T1	XANPAGTX0501_010393-T1
OG0005167	XANPARI20_006262-T1	XANPAGTX0501_010394-T1
OG0005168	XANPARI20_006263-T1	XANPAGTX0501_010396-T1
OG0005169	XANPARI20_006264-T1	XANPAGTX0501_010397-T1
OG0005170	XANPARI20_006266-T1	XANPAGTX0501_010401-T1
OG0005182	XANPARI20_002483-T1	XANPAGTX0501_010584-T1
OG0005183	XANPARI20_002480-T1	XANPAGTX0501_010588-T1
OG0005184	XANPARI20_002478-T1	XANPAGTX0501_010590-T1
OG0005185	XANPARI20_002476-T1	XANPAGTX0501_010593-T1
OG0005186	XANPARI20_002473-T1	XANPAGTX0501_010596-T1
OG0005187	XANPARI20_002470-T1	XANPAGTX0501_010598-T1
OG0005188	XANPARI20_002469-T1	XANPAGTX0501_010599-T1
OG0005189	XANPARI20_002468-T1	XANPAGTX0501_010600-T1
OG0005190	XANPARI20_002467-T1	XANPAGTX0501_010602-T1
OG0005191	XANPARI20_002466-T1	XANPAGTX0501_010603-T1
OG0005192	XANPARI20_002463-T1	XANPAGTX0501_010609-T1
OG0005193	XANPARI20_002462-T1	XANPAGTX0501_010610-T1
OG0005194	XANPARI20_002461-T1	XANPAGTX0501_010611-T1
OG0005195	XANPARI20_002460-T1	XANPAGTX0501_010612-T1
OG0005196	XANPARI20_002459-T1	XANPAGTX0501_010613-T1
OG0005197	XANPARI20_002458-T1	XANPAGTX0501_010614-T1
OG0005198	XANPARI20_002457-T1	XANPAGTX0501_010615-T1
OG0005199	XANPARI20_002456-T1	XANPAGTX0501_010616-T1
OG0005200	XANPARI20_002455-T1	XANPAGTX0501_010617-T1
OG0005201	XANPARI20_002454-T1	XANPAGTX0501_010618-T1
OG0005202	XANPARI20_002453-T1	XANPAGTX0501_010619-T1
OG0005203	XANPARI20_002447-T1	XANPAGTX0501_010566-T1
OG0005204	XANPARI20_002444-T1	XANPAGTX0501_003833-T1
OG0005205	XANPARI20_002443-T1	XANPAGTX0501_003831-T1
OG0005206	XANPARI20_002442-T1	XANPAGTX0501_003829-T1
OG0005207	XANPARI20_002441-T1	XANPAGTX0501_003828-T1
OG0005208	XANPARI20_002439-T1	XANPAGTX0501_003826-T1
OG0005209	XANPARI20_002438-T1	XANPAGTX0501_003825-T1
OG0005210	XANPARI20_002435-T1	XANPAGTX0501_003822-T1
OG0005211	XANPARI20_002434-T1	XANPAGTX0501_003821-T1
OG0005212	XANPARI20_002432-T1	XANPAGTX0501_003819-T1
OG0005213	XANPARI20_002431-T1	XANPAGTX0501_003817-T1
OG0005214	XANPARI20_002430-T1	XANPAGTX0501_003816-T1
OG0005215	XANPARI20_002429-T1	XANPAGTX0501_003815-T1
OG0005216	XANPARI20_002427-T1	XANPAGTX0501_003813-T1
OG0005217	XANPARI20_002426-T1	XANPAGTX0501_003812-T1
OG0005218	XANPARI20_002425-T1	XANPAGTX0501_003810-T1
OG0005219	XANPARI20_002424-T1	XANPAGTX0501_003809-T1
OG0005220	XANPARI20_002423-T1	XANPAGTX0501_003808-T1
OG0005221	XANPARI20_002422-T1	XANPAGTX0501_003807-T1
OG0005222	XANPARI20_002421-T1	XANPAGTX0501_003806-T1
OG0005223	XANPARI20_002419-T1	XANPAGTX0501_003804-T1
OG0005224	XANPARI20_002418-T1	XANPAGTX0501_003803-T1
OG0005225	XANPARI20_002417-T1	XANPAGTX0501_003802-T1
OG0005226	XANPARI20_002416-T1	XANPAGTX0501_003801-T1
OG0005227	XANPARI20_002415-T1	XANPAGTX0501_003799-T1
OG0005228	XANPARI20_002413-T1	XANPAGTX0501_003797-T1
OG0005229	XANPARI20_002412-T1	XANPAGTX0501_003796-T1
OG0005230	XANPARI20_002411-T1	XANPAGTX0501_003795-T1
OG0005231	XANPARI20_002410-T1	XANPAGTX0501_003794-T1
OG0005232	XANPARI20_002408-T1	XANPAGTX0501_003792-T1
OG0005233	XANPARI20_002406-T1	XANPAGTX0501_003790-T1
OG0005234	XANPARI20_002405-T1	XANPAGTX0501_003789-T1
OG0005235	XANPARI20_002404-T1	XANPAGTX0501_003788-T1
OG0005236	XANPARI20_002403-T1	XANPAGTX0501_003787-T1
OG0005237	XANPARI20_002401-T1	XANPAGTX0501_003785-T1
OG0005238	XANPARI20_002400-T1	XANPAGTX0501_003784-T1
OG0005239	XANPARI20_002399-T1	XANPAGTX0501_003783-T1
OG0005240	XANPARI20_002398-T1	XANPAGTX0501_003782-T1
OG0005241	XANPARI20_002397-T1	XANPAGTX0501_003781-T1
OG0005242	XANPARI20_002394-T1	XANPAGTX0501_003777-T1
OG0005243	XANPARI20_002389-T1	XANPAGTX0501_003773-T1
OG0005244	XANPARI20_002387-T1	XANPAGTX0501_003771-T1
OG0005245	XANPARI20_002386-T1	XANPAGTX0501_003770-T1
OG0005246	XANPARI20_002385-T1	XANPAGTX0501_003768-T1
OG0005247	XANPARI20_002384-T1	XANPAGTX0501_003765-T1
OG0005248	XANPARI20_002383-T1	XANPAGTX0501_003764-T1
OG0005249	XANPARI20_002382-T1	XANPAGTX0501_003762-T1
OG0005250	XANPARI20_002381-T1	XANPAGTX0501_003761-T1
OG0005251	XANPARI20_002380-T1	XANPAGTX0501_003760-T1
OG0005252	XANPARI20_002379-T1	XANPAGTX0501_003759-T1
OG0005253	XANPARI20_002377-T1	XANPAGTX0501_003757-T1
OG0005254	XANPARI20_002376-T1	XANPAGTX0501_003756-T1
OG0005255	XANPARI20_002375-T1	XANPAGTX0501_003755-T1
OG0005256	XANPARI20_002374-T1	XANPAGTX0501_003753-T1
OG0005257	XANPARI20_002373-T1	XANPAGTX0501_003752-T1
OG0005258	XANPARI20_002372-T1	XANPAGTX0501_003751-T1
OG0005259	XANPARI20_002370-T1	XANPAGTX0501_003749-T1
OG0005260	XANPARI20_002369-T1	XANPAGTX0501_003748-T1
OG0005261	XANPARI20_002367-T1	XANPAGTX0501_003746-T1
OG0005262	XANPARI20_002366-T1	XANPAGTX0501_003745-T1
OG0005263	XANPARI20_002365-T1	XANPAGTX0501_003744-T1
OG0005264	XANPARI20_002364-T1	XANPAGTX0501_003743-T1
OG0005265	XANPARI20_002363-T1	XANPAGTX0501_003742-T1
OG0005266	XANPARI20_002362-T1	XANPAGTX0501_003741-T1
OG0005267	XANPARI20_002361-T1	XANPAGTX0501_003740-T1
OG0005268	XANPARI20_002360-T1	XANPAGTX0501_003739-T1
OG0005269	XANPARI20_002359-T1	XANPAGTX0501_003738-T1
OG0005270	XANPARI20_002358-T1	XANPAGTX0501_003737-T1
OG0005271	XANPARI20_002357-T1	XANPAGTX0501_003736-T1
OG0005272	XANPARI20_002356-T1	XANPAGTX0501_003735-T1
OG0005273	XANPARI20_002355-T1	XANPAGTX0501_003734-T1
OG0005274	XANPARI20_002354-T1	XANPAGTX0501_003733-T1
OG0005275	XANPARI20_002353-T1	XANPAGTX0501_003732-T1
OG0005276	XANPARI20_002352-T1	XANPAGTX0501_003731-T1
OG0005277	XANPARI20_002350-T1	XANPAGTX0501_003729-T1
OG0005278	XANPARI20_002349-T1	XANPAGTX0501_003728-T1
OG0005279	XANPARI20_002348-T1	XANPAGTX0501_003726-T1
OG0005280	XANPARI20_002347-T1	XANPAGTX0501_003725-T1
OG0005281	XANPARI20_002346-T1	XANPAGTX0501_003723-T1
OG0005282	XANPARI20_002345-T1	XANPAGTX0501_003722-T1
OG0005283	XANPARI20_002344-T1	XANPAGTX0501_003721-T1
OG0005284	XANPARI20_002343-T1	XANPAGTX0501_003720-T1
OG0005285	XANPARI20_002342-T1	XANPAGTX0501_003719-T1
OG0005286	XANPARI20_002341-T1	XANPAGTX0501_003718-T1
OG0005287	XANPARI20_002340-T1	XANPAGTX0501_003717-T1
OG0005288	XANPARI20_002339-T1	XANPAGTX0501_003716-T1
OG0005289	XANPARI20_002338-T1	XANPAGTX0501_003714-T1
OG0005290	XANPARI20_002336-T1	XANPAGTX0501_003713-T1
OG0005291	XANPARI20_002335-T1	XANPAGTX0501_003712-T1
OG0005292	XANPARI20_002333-T1	XANPAGTX0501_003710-T1
OG0005293	XANPARI20_002331-T1	XANPAGTX0501_003708-T1
OG0005294	XANPARI20_002330-T1	XANPAGTX0501_003707-T1
OG0005295	XANPARI20_002329-T1	XANPAGTX0501_003706-T1
OG0005296	XANPARI20_002328-T1	XANPAGTX0501_003705-T1
OG0005297	XANPARI20_002325-T1	XANPAGTX0501_003703-T1
OG0005298	XANPARI20_002324-T1	XANPAGTX0501_003702-T1
OG0005299	XANPARI20_002323-T1	XANPAGTX0501_003700-T1
OG0005300	XANPARI20_002322-T1	XANPAGTX0501_003699-T1
OG0005301	XANPARI20_002321-T1	XANPAGTX0501_003698-T1
OG0005302	XANPARI20_002319-T1	XANPAGTX0501_003696-T1
OG0005303	XANPARI20_002318-T1	XANPAGTX0501_003694-T1
OG0005304	XANPARI20_002317-T1	XANPAGTX0501_003693-T1
OG0005305	XANPARI20_002316-T1	XANPAGTX0501_003692-T1
OG0005306	XANPARI20_002314-T1	XANPAGTX0501_003690-T1
OG0005307	XANPARI20_002313-T1	XANPAGTX0501_003689-T1
OG0005308	XANPARI20_002311-T1	XANPAGTX0501_003688-T1
OG0005309	XANPARI20_002310-T1	XANPAGTX0501_003687-T1
OG0005310	XANPARI20_002309-T1	XANPAGTX0501_003686-T1
OG0005311	XANPARI20_002308-T1	XANPAGTX0501_003685-T1
OG0005312	XANPARI20_002307-T1	XANPAGTX0501_003684-T1
OG0005313	XANPARI20_002306-T1	XANPAGTX0501_003683-T1
OG0005314	XANPARI20_002304-T1	XANPAGTX0501_003681-T1
OG0005315	XANPARI20_002303-T1	XANPAGTX0501_003679-T1
OG0005316	XANPARI20_002302-T1	XANPAGTX0501_003677-T1
OG0005317	XANPARI20_002301-T1	XANPAGTX0501_003676-T1
OG0005318	XANPARI20_002300-T1	XANPAGTX0501_003675-T1
OG0005319	XANPARI20_002299-T1	XANPAGTX0501_003674-T1
OG0005320	XANPARI20_002298-T1	XANPAGTX0501_003673-T1
OG0005321	XANPARI20_002297-T1	XANPAGTX0501_003672-T1
OG0005322	XANPARI20_002295-T1	XANPAGTX0501_003670-T1
OG0005323	XANPARI20_002294-T1	XANPAGTX0501_003669-T1
OG0005324	XANPARI20_002293-T1	XANPAGTX0501_003668-T1
OG0005325	XANPARI20_002292-T1	XANPAGTX0501_003666-T1
OG0005326	XANPARI20_002291-T1	XANPAGTX0501_003665-T1
OG0005327	XANPARI20_002290-T1	XANPAGTX0501_003664-T1
OG0005328	XANPARI20_002289-T1	XANPAGTX0501_003663-T1
OG0005329	XANPARI20_002287-T1	XANPAGTX0501_003661-T1
OG0005330	XANPARI20_002286-T1	XANPAGTX0501_003660-T1
OG0005331	XANPARI20_002285-T1	XANPAGTX0501_003659-T1
OG0005332	XANPARI20_002283-T1	XANPAGTX0501_003656-T1
OG0005333	XANPARI20_002282-T1	XANPAGTX0501_003655-T1
OG0005334	XANPARI20_002281-T1	XANPAGTX0501_003654-T1
OG0005335	XANPARI20_002280-T1	XANPAGTX0501_003653-T1
OG0005336	XANPARI20_002279-T1	XANPAGTX0501_003652-T1
OG0005337	XANPARI20_002278-T1	XANPAGTX0501_003651-T1
OG0005338	XANPARI20_002277-T1	XANPAGTX0501_003650-T1
OG0005339	XANPARI20_002275-T1	XANPAGTX0501_003648-T1
OG0005340	XANPARI20_002274-T1	XANPAGTX0501_003647-T1
OG0005341	XANPARI20_002273-T1	XANPAGTX0501_003646-T1
OG0005342	XANPARI20_002272-T1	XANPAGTX0501_003645-T1
OG0005343	XANPARI20_002271-T1	XANPAGTX0501_003644-T1
OG0005344	XANPARI20_002270-T1	XANPAGTX0501_003643-T1
OG0005345	XANPARI20_002269-T1	XANPAGTX0501_003641-T1
OG0005346	XANPARI20_002268-T1	XANPAGTX0501_003640-T1
OG0005347	XANPARI20_002267-T1	XANPAGTX0501_003639-T1
OG0005348	XANPARI20_002266-T1	XANPAGTX0501_003638-T1
OG0005349	XANPARI20_002264-T1	XANPAGTX0501_003636-T1
OG0005350	XANPARI20_002263-T1	XANPAGTX0501_003635-T1
OG0005351	XANPARI20_002262-T1	XANPAGTX0501_003633-T1
OG0005352	XANPARI20_002261-T1	XANPAGTX0501_003632-T1
OG0005353	XANPARI20_002260-T1	XANPAGTX0501_003631-T1
OG0005354	XANPARI20_002259-T1	XANPAGTX0501_003630-T1
OG0005355	XANPARI20_002257-T1	XANPAGTX0501_003627-T1
OG0005356	XANPARI20_002256-T1	XANPAGTX0501_003625-T1
OG0005357	XANPARI20_002255-T1	XANPAGTX0501_003624-T1
OG0005358	XANPARI20_002254-T1	XANPAGTX0501_003623-T1
OG0005359	XANPARI20_002253-T1	XANPAGTX0501_003622-T1
OG0005360	XANPARI20_002252-T1	XANPAGTX0501_003621-T1
OG0005361	XANPARI20_002250-T1	XANPAGTX0501_003619-T1
OG0005362	XANPARI20_002249-T1	XANPAGTX0501_003618-T1
OG0005363	XANPARI20_002247-T1	XANPAGTX0501_003616-T1
OG0005364	XANPARI20_002246-T1	XANPAGTX0501_003615-T1
OG0005365	XANPARI20_002245-T1	XANPAGTX0501_003614-T1
OG0005366	XANPARI20_002242-T1	XANPAGTX0501_003611-T1
OG0005367	XANPARI20_002241-T1	XANPAGTX0501_003610-T1
OG0005368	XANPARI20_002240-T1	XANPAGTX0501_003609-T1
OG0005369	XANPARI20_002239-T1	XANPAGTX0501_003608-T1
OG0005370	XANPARI20_002238-T1	XANPAGTX0501_003607-T1
OG0005371	XANPARI20_002237-T1	XANPAGTX0501_003606-T1
OG0005372	XANPARI20_002236-T1	XANPAGTX0501_003605-T1
OG0005373	XANPARI20_002233-T1	XANPAGTX0501_003600-T1
OG0005374	XANPARI20_002232-T1	XANPAGTX0501_003599-T1
OG0005375	XANPARI20_002231-T1	XANPAGTX0501_003598-T1
OG0005376	XANPARI20_002230-T1	XANPAGTX0501_003597-T1
OG0005377	XANPARI20_002229-T1	XANPAGTX0501_003596-T1
OG0005378	XANPARI20_002228-T1	XANPAGTX0501_003595-T1
OG0005379	XANPARI20_002227-T1	XANPAGTX0501_003593-T1
OG0005380	XANPARI20_002226-T1	XANPAGTX0501_003592-T1
OG0005381	XANPARI20_002225-T1	XANPAGTX0501_003591-T1
OG0005382	XANPARI20_002224-T1	XANPAGTX0501_003590-T1
OG0005383	XANPARI20_002223-T1	XANPAGTX0501_003589-T1
OG0005384	XANPARI20_002222-T1	XANPAGTX0501_003588-T1
OG0005385	XANPARI20_002220-T1	XANPAGTX0501_003587-T1
OG0005386	XANPARI20_002219-T1	XANPAGTX0501_003586-T1
OG0005387	XANPARI20_002218-T1	XANPAGTX0501_003585-T1
OG0005388	XANPARI20_002215-T1	XANPAGTX0501_003581-T1
OG0005389	XANPARI20_002214-T1	XANPAGTX0501_003580-T1
OG0005390	XANPARI20_002213-T1	XANPAGTX0501_003578-T1
OG0005391	XANPARI20_002211-T1	XANPAGTX0501_003575-T1
OG0005392	XANPARI20_002210-T1	XANPAGTX0501_003574-T1
OG0005393	XANPARI20_002207-T1	XANPAGTX0501_003572-T1
OG0005394	XANPARI20_002206-T1	XANPAGTX0501_003570-T1
OG0005395	XANPARI20_002205-T1	XANPAGTX0501_003569-T1
OG0005396	XANPARI20_002204-T1	XANPAGTX0501_003568-T1
OG0005397	XANPARI20_002202-T1	XANPAGTX0501_003566-T1
OG0005398	XANPARI20_002201-T1	XANPAGTX0501_003565-T1
OG0005399	XANPARI20_002200-T1	XANPAGTX0501_003564-T1
OG0005400	XANPARI20_002199-T1	XANPAGTX0501_003563-T1
OG0005401	XANPARI20_002198-T1	XANPAGTX0501_003562-T1
OG0005402	XANPARI20_002194-T1	XANPAGTX0501_003557-T1
OG0005403	XANPARI20_002192-T1	XANPAGTX0501_003554-T1
OG0005404	XANPARI20_002191-T1	XANPAGTX0501_003553-T1
OG0005405	XANPARI20_002186-T1	XANPAGTX0501_003548-T1
OG0005406	XANPARI20_002185-T1	XANPAGTX0501_003547-T1
OG0005407	XANPARI20_002183-T1	XANPAGTX0501_003545-T1
OG0005408	XANPARI20_002182-T1	XANPAGTX0501_003544-T1
OG0005409	XANPARI20_002181-T1	XANPAGTX0501_003542-T1
OG0005410	XANPARI20_002180-T1	XANPAGTX0501_003540-T1
OG0005411	XANPARI20_002179-T1	XANPAGTX0501_003539-T1
OG0005412	XANPARI20_002178-T1	XANPAGTX0501_003538-T1
OG0005413	XANPARI20_002176-T1	XANPAGTX0501_003536-T1
OG0005414	XANPARI20_002175-T1	XANPAGTX0501_003535-T1
OG0005415	XANPARI20_002174-T1	XANPAGTX0501_003534-T1
OG0005416	XANPARI20_002173-T1	XANPAGTX0501_003533-T1
OG0005417	XANPARI20_002171-T1	XANPAGTX0501_003531-T1
OG0005418	XANPARI20_002170-T1	XANPAGTX0501_003530-T1
OG0005419	XANPARI20_002169-T1	XANPAGTX0501_003529-T1
OG0005420	XANPARI20_002168-T1	XANPAGTX0501_003528-T1
OG0005421	XANPARI20_002167-T1	XANPAGTX0501_003527-T1
OG0005422	XANPARI20_002166-T1	XANPAGTX0501_003523-T1
OG0005423	XANPARI20_002165-T1	XANPAGTX0501_003522-T1
OG0005424	XANPARI20_002164-T1	XANPAGTX0501_003521-T1
OG0005425	XANPARI20_002162-T1	XANPAGTX0501_003520-T1
OG0005426	XANPARI20_002161-T1	XANPAGTX0501_003519-T1
OG0005427	XANPARI20_002159-T1	XANPAGTX0501_003517-T1
OG0005428	XANPARI20_002158-T1	XANPAGTX0501_003516-T1
OG0005429	XANPARI20_002157-T1	XANPAGTX0501_003515-T1
OG0005430	XANPARI20_002156-T1	XANPAGTX0501_003514-T1
OG0005431	XANPARI20_002155-T1	XANPAGTX0501_003512-T1
OG0005432	XANPARI20_002154-T1	XANPAGTX0501_003511-T1
OG0005433	XANPARI20_002152-T1	XANPAGTX0501_003509-T1
OG0005434	XANPARI20_002151-T1	XANPAGTX0501_003508-T1
OG0005435	XANPARI20_002148-T1	XANPAGTX0501_003505-T1
OG0005436	XANPARI20_002147-T1	XANPAGTX0501_003504-T1
OG0005437	XANPARI20_002146-T1	XANPAGTX0501_003503-T1
OG0005438	XANPARI20_002145-T1	XANPAGTX0501_003502-T1
OG0005439	XANPARI20_002144-T1	XANPAGTX0501_003500-T1
OG0005440	XANPARI20_002142-T1	XANPAGTX0501_003496-T1
OG0005441	XANPARI20_002141-T1	XANPAGTX0501_003495-T1
OG0005442	XANPARI20_002140-T1	XANPAGTX0501_003494-T1
OG0005443	XANPARI20_002139-T1	XANPAGTX0501_003493-T1
OG0005444	XANPARI20_002138-T1	XANPAGTX0501_003492-T1
OG0005445	XANPARI20_002137-T1	XANPAGTX0501_003491-T1
OG0005446	XANPARI20_002136-T1	XANPAGTX0501_003490-T1
OG0005447	XANPARI20_002135-T1	XANPAGTX0501_003489-T1
OG0005448	XANPARI20_002134-T1	XANPAGTX0501_003487-T1
OG0005449	XANPARI20_002133-T1	XANPAGTX0501_003486-T1
OG0005450	XANPARI20_002132-T1	XANPAGTX0501_003485-T1
OG0005451	XANPARI20_002131-T1	XANPAGTX0501_003484-T1
OG0005452	XANPARI20_002130-T1	XANPAGTX0501_003483-T1
OG0005453	XANPARI20_002129-T1	XANPAGTX0501_003482-T1
OG0005454	XANPARI20_002128-T1	XANPAGTX0501_003481-T1
OG0005455	XANPARI20_002126-T1	XANPAGTX0501_003479-T1
OG0005456	XANPARI20_002125-T1	XANPAGTX0501_003478-T1
OG0005457	XANPARI20_002124-T1	XANPAGTX0501_003477-T1
OG0005458	XANPARI20_002123-T1	XANPAGTX0501_003475-T1
OG0005459	XANPARI20_002122-T1	XANPAGTX0501_003474-T1
OG0005460	XANPARI20_002121-T1	XANPAGTX0501_003473-T1
OG0005461	XANPARI20_002120-T1	XANPAGTX0501_003471-T1
OG0005462	XANPARI20_002119-T1	XANPAGTX0501_003470-T1
OG0005463	XANPARI20_002118-T1	XANPAGTX0501_003469-T1
OG0005464	XANPARI20_002117-T1	XANPAGTX0501_003467-T1
OG0005465	XANPARI20_002116-T1	XANPAGTX0501_003466-T1
OG0005466	XANPARI20_002115-T1	XANPAGTX0501_003465-T1
OG0005467	XANPARI20_002114-T1	XANPAGTX0501_003464-T1
OG0005468	XANPARI20_002113-T1	XANPAGTX0501_003463-T1
OG0005469	XANPARI20_002112-T1	XANPAGTX0501_003462-T1
OG0005470	XANPARI20_002110-T1	XANPAGTX0501_003460-T1
OG0005471	XANPARI20_002109-T1	XANPAGTX0501_003459-T1
OG0005472	XANPARI20_002108-T1	XANPAGTX0501_003458-T1
OG0005473	XANPARI20_002107-T1	XANPAGTX0501_003456-T1
OG0005474	XANPARI20_002106-T1	XANPAGTX0501_003455-T1
OG0005475	XANPARI20_002105-T1	XANPAGTX0501_003454-T1
OG0005476	XANPARI20_002104-T1	XANPAGTX0501_003453-T1
OG0005477	XANPARI20_002103-T1	XANPAGTX0501_003452-T1
OG0005478	XANPARI20_002102-T1	XANPAGTX0501_003451-T1
OG0005479	XANPARI20_002101-T1	XANPAGTX0501_003449-T1
OG0005480	XANPARI20_002100-T1	XANPAGTX0501_003448-T1
OG0005481	XANPARI20_002098-T1	XANPAGTX0501_003446-T1
OG0005482	XANPARI20_002097-T1	XANPAGTX0501_003444-T1
OG0005483	XANPARI20_002096-T1	XANPAGTX0501_003443-T1
OG0005484	XANPARI20_002095-T1	XANPAGTX0501_003442-T1
OG0005485	XANPARI20_002093-T1	XANPAGTX0501_003439-T1
OG0005486	XANPARI20_002092-T1	XANPAGTX0501_003438-T1
OG0005487	XANPARI20_002091-T1	XANPAGTX0501_003437-T1
OG0005488	XANPARI20_002090-T1	XANPAGTX0501_003436-T1
OG0005489	XANPARI20_002089-T1	XANPAGTX0501_003435-T1
OG0005490	XANPARI20_002088-T1	XANPAGTX0501_003434-T1
OG0005491	XANPARI20_002087-T1	XANPAGTX0501_003432-T1
OG0005492	XANPARI20_002086-T1	XANPAGTX0501_003431-T1
