Orthogroup	Xanthoria_parietina_GTX0501	Xanthoria_parietina_SAMEA115359166
OG0003706	XANPAGTX0501_002148-T1	XANPARI20_000462-T1
OG0003707	XANPAGTX0501_002147-T1	XANPARI20_000461-T1
OG0003708	XANPAGTX0501_002145-T1	XANPARI20_000460-T1
OG0003709	XANPAGTX0501_002144-T1	XANPARI20_000459-T1
OG0003710	XANPAGTX0501_002143-T1	XANPARI20_000458-T1
OG0003711	XANPAGTX0501_002141-T1	XANPARI20_000457-T1
OG0003712	XANPAGTX0501_002140-T1	XANPARI20_000456-T1
OG0003713	XANPAGTX0501_002139-T1	XANPARI20_000455-T1
OG0003714	XANPAGTX0501_002137-T1	XANPARI20_000453-T1
OG0003715	XANPAGTX0501_002135-T1	XANPARI20_000452-T1
OG0003716	XANPAGTX0501_002134-T1	XANPARI20_000450-T1
OG0003717	XANPAGTX0501_002133-T1	XANPARI20_000449-T1
OG0003718	XANPAGTX0501_002132-T1	XANPARI20_000448-T1
OG0003719	XANPAGTX0501_002131-T1	XANPARI20_000447-T1
OG0003720	XANPAGTX0501_002129-T1	XANPARI20_000444-T1
OG0003721	XANPAGTX0501_002128-T1	XANPARI20_000443-T1
OG0003722	XANPAGTX0501_002125-T1	XANPARI20_000441-T1
OG0003723	XANPAGTX0501_002123-T1	XANPARI20_000439-T1
OG0003724	XANPAGTX0501_002122-T1	XANPARI20_000438-T1
OG0003725	XANPAGTX0501_002121-T1	XANPARI20_000437-T1
OG0003726	XANPAGTX0501_002120-T1	XANPARI20_000435-T1
OG0003727	XANPAGTX0501_002119-T1	XANPARI20_000434-T1
OG0003728	XANPAGTX0501_002118-T1	XANPARI20_000433-T1
OG0003729	XANPAGTX0501_002117-T1	XANPARI20_000432-T1
OG0003730	XANPAGTX0501_002115-T1	XANPARI20_000431-T1
OG0003731	XANPAGTX0501_002114-T1	XANPARI20_000430-T1
OG0003732	XANPAGTX0501_002113-T1	XANPARI20_000429-T1
OG0003733	XANPAGTX0501_002112-T1	XANPARI20_000428-T1
OG0003734	XANPAGTX0501_002111-T1	XANPARI20_000427-T1
OG0003735	XANPAGTX0501_002110-T1	XANPARI20_000426-T1
OG0003736	XANPAGTX0501_002109-T1	XANPARI20_000425-T1
OG0003737	XANPAGTX0501_002108-T1	XANPARI20_000424-T1
OG0003738	XANPAGTX0501_002107-T1	XANPARI20_000423-T1
OG0003739	XANPAGTX0501_002105-T1	XANPARI20_000422-T1
OG0003740	XANPAGTX0501_002102-T1	XANPARI20_000420-T1
OG0003741	XANPAGTX0501_002101-T1	XANPARI20_000419-T1
OG0003742	XANPAGTX0501_002099-T1, XANPAGTX0501_002099-T2	XANPARI20_000416-T1
OG0003743	XANPAGTX0501_002098-T1	XANPARI20_000415-T1
OG0003744	XANPAGTX0501_002096-T1	XANPARI20_000414-T1
OG0003745	XANPAGTX0501_002095-T1	XANPARI20_000413-T1
OG0003746	XANPAGTX0501_002093-T1	XANPARI20_000412-T1
OG0003747	XANPAGTX0501_002091-T1	XANPARI20_000411-T1
OG0003748	XANPAGTX0501_002090-T1	XANPARI20_000410-T1
OG0003749	XANPAGTX0501_002087-T1	XANPARI20_000407-T1
OG0003750	XANPAGTX0501_002083-T1	XANPARI20_000405-T1
OG0003751	XANPAGTX0501_002082-T1	XANPARI20_000404-T1
OG0003752	XANPAGTX0501_002081-T1	XANPARI20_000403-T1
OG0003753	XANPAGTX0501_002080-T1	XANPARI20_000402-T1
OG0003754	XANPAGTX0501_002079-T1	XANPARI20_000401-T1
OG0003755	XANPAGTX0501_002078-T1	XANPARI20_000400-T1
OG0003756	XANPAGTX0501_002077-T1	XANPARI20_000399-T1
OG0003757	XANPAGTX0501_002076-T1	XANPARI20_000398-T1
OG0003758	XANPAGTX0501_002073-T1	XANPARI20_000397-T1
OG0003759	XANPAGTX0501_002071-T1	XANPARI20_000395-T1
OG0003760	XANPAGTX0501_002070-T1	XANPARI20_000394-T1
OG0003761	XANPAGTX0501_002068-T1	XANPARI20_000393-T1
OG0003762	XANPAGTX0501_002065-T1	XANPARI20_000390-T1
OG0003763	XANPAGTX0501_002064-T1	XANPARI20_000389-T1
OG0003764	XANPAGTX0501_002062-T1	XANPARI20_000387-T1
OG0003765	XANPAGTX0501_002061-T1	XANPARI20_000386-T1
OG0003766	XANPAGTX0501_002060-T1	XANPARI20_000385-T1
OG0003767	XANPAGTX0501_002058-T1	XANPARI20_000383-T1
OG0003768	XANPAGTX0501_002057-T1	XANPARI20_000382-T1
OG0003769	XANPAGTX0501_002056-T1	XANPARI20_000381-T1
OG0003770	XANPAGTX0501_002055-T1	XANPARI20_000380-T1
OG0003771	XANPAGTX0501_002054-T1	XANPARI20_000379-T1
OG0003772	XANPAGTX0501_002053-T1	XANPARI20_000378-T1
OG0003773	XANPAGTX0501_002051-T1	XANPARI20_000376-T1
OG0003774	XANPAGTX0501_002049-T1	XANPARI20_000375-T1
OG0003775	XANPAGTX0501_002048-T1	XANPARI20_000374-T1
OG0003776	XANPAGTX0501_002045-T1	XANPARI20_000372-T1
OG0003777	XANPAGTX0501_002044-T1	XANPARI20_000371-T1
OG0003778	XANPAGTX0501_002042-T1	XANPARI20_000370-T1
OG0003779	XANPAGTX0501_002041-T1	XANPARI20_000369-T1
OG0003780	XANPAGTX0501_002039-T1	XANPARI20_000368-T1
OG0003781	XANPAGTX0501_002038-T1	XANPARI20_000367-T1
OG0003782	XANPAGTX0501_002036-T1	XANPARI20_000366-T1
OG0003783	XANPAGTX0501_002035-T1	XANPARI20_000365-T1
OG0003784	XANPAGTX0501_002033-T1	XANPARI20_000363-T1
OG0003785	XANPAGTX0501_002032-T1	XANPARI20_000362-T1
OG0003786	XANPAGTX0501_002031-T1	XANPARI20_000361-T1
OG0003787	XANPAGTX0501_002030-T1	XANPARI20_000360-T1
OG0003788	XANPAGTX0501_002029-T1	XANPARI20_000359-T1
OG0003789	XANPAGTX0501_002028-T1	XANPARI20_000358-T1
OG0003790	XANPAGTX0501_002024-T1	XANPARI20_000355-T1
OG0003791	XANPAGTX0501_002023-T1	XANPARI20_000354-T1
OG0003792	XANPAGTX0501_002022-T1	XANPARI20_000353-T1
OG0003793	XANPAGTX0501_002020-T1	XANPARI20_000351-T1
OG0003794	XANPAGTX0501_002018-T1	XANPARI20_000350-T1
OG0003795	XANPAGTX0501_002017-T1	XANPARI20_000349-T1
OG0003796	XANPAGTX0501_002016-T1	XANPARI20_000348-T1
OG0003797	XANPAGTX0501_002015-T1	XANPARI20_000347-T1
OG0003798	XANPAGTX0501_002014-T1	XANPARI20_000346-T1
OG0003799	XANPAGTX0501_002012-T1	XANPARI20_000345-T1
OG0003800	XANPAGTX0501_002011-T1	XANPARI20_000344-T1
OG0003801	XANPAGTX0501_002010-T1	XANPARI20_000343-T1
OG0003802	XANPAGTX0501_002009-T1	XANPARI20_000342-T1
OG0003803	XANPAGTX0501_002008-T1	XANPARI20_000341-T1
OG0003804	XANPAGTX0501_002007-T1	XANPARI20_000340-T1
OG0003805	XANPAGTX0501_002005-T1	XANPARI20_000338-T1
OG0003806	XANPAGTX0501_002004-T1	XANPARI20_000337-T1
OG0003807	XANPAGTX0501_002003-T1	XANPARI20_000336-T1
OG0003808	XANPAGTX0501_002002-T1	XANPARI20_000335-T1
OG0003809	XANPAGTX0501_002001-T1	XANPARI20_000334-T1
OG0003810	XANPAGTX0501_002000-T1	XANPARI20_000333-T1
OG0003811	XANPAGTX0501_001997-T1	XANPARI20_000330-T1
OG0003812	XANPAGTX0501_001996-T1	XANPARI20_000329-T1
OG0003813	XANPAGTX0501_001995-T1	XANPARI20_000328-T1
OG0003814	XANPAGTX0501_001994-T1	XANPARI20_000327-T1
OG0003815	XANPAGTX0501_001993-T1	XANPARI20_000326-T1
OG0003816	XANPAGTX0501_001992-T1	XANPARI20_000325-T1
OG0003817	XANPAGTX0501_001991-T1	XANPARI20_000324-T1
OG0003818	XANPAGTX0501_001987-T1	XANPARI20_000321-T1
OG0003819	XANPAGTX0501_001986-T1	XANPARI20_000320-T1
OG0003820	XANPAGTX0501_001984-T1	XANPARI20_000319-T1
OG0003821	XANPAGTX0501_001982-T1	XANPARI20_000318-T1
OG0003822	XANPAGTX0501_001980-T1	XANPARI20_000317-T1
OG0003823	XANPAGTX0501_001978-T1	XANPARI20_000316-T1
OG0003824	XANPAGTX0501_001977-T1	XANPARI20_000315-T1
OG0003825	XANPAGTX0501_001976-T1	XANPARI20_000314-T1
OG0003826	XANPAGTX0501_001975-T1	XANPARI20_000313-T1
OG0003827	XANPAGTX0501_001960-T1	XANPARI20_000306-T1, XANPARI20_008562-T1
OG0003828	XANPAGTX0501_001957-T1	XANPARI20_008563-T1, XANPARI20_000305-T1
OG0003829	XANPAGTX0501_001941-T1	XANPARI20_008569-T1
OG0003830	XANPAGTX0501_001938-T1	XANPARI20_008570-T1
OG0003831	XANPAGTX0501_001937-T1	XANPARI20_008571-T1
OG0003832	XANPAGTX0501_001936-T1	XANPARI20_008572-T1
OG0003833	XANPAGTX0501_001935-T1	XANPARI20_008573-T1
OG0003834	XANPAGTX0501_001934-T1	XANPARI20_008574-T1
OG0003835	XANPAGTX0501_001930-T1	XANPARI20_008576-T1
OG0003836	XANPAGTX0501_001926-T1	XANPARI20_008578-T1
OG0003837	XANPAGTX0501_001922-T1	XANPARI20_008582-T1
OG0003838	XANPAGTX0501_001921-T1	XANPARI20_008583-T1
OG0003839	XANPAGTX0501_001919-T1	XANPARI20_008585-T1
OG0003840	XANPAGTX0501_001917-T1	XANPARI20_008587-T1
OG0003841	XANPAGTX0501_001914-T1	XANPARI20_008588-T1
OG0003842	XANPAGTX0501_001913-T1	XANPARI20_008589-T1
OG0003843	XANPAGTX0501_001912-T1	XANPARI20_008590-T1
OG0003844	XANPAGTX0501_001911-T1	XANPARI20_008591-T1
OG0003845	XANPAGTX0501_001904-T1	XANPARI20_008596-T1
OG0003846	XANPAGTX0501_001901-T1	XANPARI20_008597-T1
OG0003847	XANPAGTX0501_001900-T1	XANPARI20_008598-T1
OG0003848	XANPAGTX0501_001899-T1	XANPARI20_008599-T1
OG0003849	XANPAGTX0501_001898-T1	XANPARI20_008600-T1
OG0003850	XANPAGTX0501_001897-T1	XANPARI20_008601-T1
OG0003851	XANPAGTX0501_001894-T1	XANPARI20_008603-T1
OG0003852	XANPAGTX0501_001892-T1	XANPARI20_008605-T1
OG0003853	XANPAGTX0501_001891-T1	XANPARI20_008606-T1
OG0003854	XANPAGTX0501_001890-T1	XANPARI20_008607-T1
OG0003855	XANPAGTX0501_001889-T1	XANPARI20_008608-T1
OG0003856	XANPAGTX0501_001887-T1	XANPARI20_008610-T1
OG0003857	XANPAGTX0501_001886-T1	XANPARI20_008611-T1
OG0003858	XANPAGTX0501_001884-T1	XANPARI20_008613-T1
OG0003859	XANPAGTX0501_001881-T1	XANPARI20_008615-T1
OG0003860	XANPAGTX0501_001879-T1	XANPARI20_008616-T1
OG0003861	XANPAGTX0501_001878-T1	XANPARI20_008617-T1
OG0003862	XANPAGTX0501_001877-T1	XANPARI20_008618-T1
OG0003863	XANPAGTX0501_001876-T1	XANPARI20_008619-T1
OG0003864	XANPAGTX0501_001875-T1	XANPARI20_008620-T1
OG0003865	XANPAGTX0501_001873-T1	XANPARI20_008621-T1
OG0003866	XANPAGTX0501_001871-T1	XANPARI20_008622-T1
OG0003867	XANPAGTX0501_001870-T1	XANPARI20_008623-T1
OG0003868	XANPAGTX0501_001869-T1	XANPARI20_008624-T1
OG0003869	XANPAGTX0501_001868-T1	XANPARI20_008625-T1
OG0003870	XANPAGTX0501_001867-T1	XANPARI20_008626-T1
OG0003871	XANPAGTX0501_001866-T1	XANPARI20_008627-T1
OG0003872	XANPAGTX0501_001865-T1	XANPARI20_008628-T1
OG0003873	XANPAGTX0501_001864-T1	XANPARI20_008629-T1
OG0003874	XANPAGTX0501_001862-T1	XANPARI20_008631-T1
OG0003875	XANPAGTX0501_001856-T1	XANPARI20_008634-T1
OG0003876	XANPAGTX0501_001854-T1	XANPARI20_008636-T1
OG0003877	XANPAGTX0501_001852-T1	XANPARI20_008637-T1
OG0003878	XANPAGTX0501_001851-T1	XANPARI20_008638-T1
OG0003879	XANPAGTX0501_001849-T1	XANPARI20_008639-T1
OG0003880	XANPAGTX0501_001848-T1	XANPARI20_008640-T1
OG0003881	XANPAGTX0501_001845-T1	XANPARI20_008642-T1
OG0003882	XANPAGTX0501_001844-T1	XANPARI20_008643-T1
OG0003883	XANPAGTX0501_001843-T1	XANPARI20_008644-T1
OG0003884	XANPAGTX0501_001842-T1	XANPARI20_008645-T1
OG0003885	XANPAGTX0501_001840-T1	XANPARI20_008646-T1
OG0003886	XANPAGTX0501_001838-T1	XANPARI20_008648-T1
OG0003887	XANPAGTX0501_001837-T1	XANPARI20_008649-T1
OG0003888	XANPAGTX0501_001836-T1	XANPARI20_008650-T1
OG0003889	XANPAGTX0501_001835-T1	XANPARI20_008651-T1
OG0003890	XANPAGTX0501_001834-T1	XANPARI20_008652-T1
OG0003891	XANPAGTX0501_001833-T1	XANPARI20_008653-T1
OG0003892	XANPAGTX0501_001832-T1	XANPARI20_008654-T1
OG0003893	XANPAGTX0501_001831-T1	XANPARI20_008655-T1
OG0003894	XANPAGTX0501_001829-T1	XANPARI20_008657-T1
OG0003895	XANPAGTX0501_001828-T1	XANPARI20_008658-T1
OG0003896	XANPAGTX0501_001827-T1	XANPARI20_008659-T1
OG0003897	XANPAGTX0501_001826-T1	XANPARI20_008660-T1
OG0003898	XANPAGTX0501_001824-T1	XANPARI20_008662-T1
OG0003899	XANPAGTX0501_001823-T1	XANPARI20_008663-T1
OG0003900	XANPAGTX0501_001822-T1	XANPARI20_008664-T1
OG0003901	XANPAGTX0501_001821-T1	XANPARI20_008665-T1
OG0003902	XANPAGTX0501_001818-T1	XANPARI20_008668-T1
OG0003903	XANPAGTX0501_001817-T1	XANPARI20_008669-T1
OG0003904	XANPAGTX0501_001816-T1	XANPARI20_008670-T1
OG0003905	XANPAGTX0501_001815-T1	XANPARI20_008671-T1
OG0003906	XANPAGTX0501_001814-T1	XANPARI20_008672-T1
OG0003907	XANPAGTX0501_001813-T1	XANPARI20_008673-T1
OG0003908	XANPAGTX0501_001812-T1	XANPARI20_008674-T1
OG0003909	XANPAGTX0501_001810-T1	XANPARI20_008676-T1
OG0003910	XANPAGTX0501_001808-T1	XANPARI20_008678-T1
OG0003911	XANPAGTX0501_001804-T1	XANPARI20_008680-T1
OG0003912	XANPAGTX0501_001803-T1	XANPARI20_008681-T1
OG0003913	XANPAGTX0501_001802-T1	XANPARI20_008682-T1
OG0003914	XANPAGTX0501_001799-T1	XANPARI20_008684-T1
OG0003915	XANPAGTX0501_001797-T1	XANPARI20_008685-T1
OG0003916	XANPAGTX0501_001796-T1	XANPARI20_008686-T1
OG0003917	XANPAGTX0501_001795-T1	XANPARI20_008687-T1
OG0003918	XANPAGTX0501_001794-T1	XANPARI20_008688-T1
OG0003919	XANPAGTX0501_001791-T1	XANPARI20_008691-T1
OG0003920	XANPAGTX0501_001790-T1	XANPARI20_008692-T1
OG0003921	XANPAGTX0501_001788-T1	XANPARI20_008694-T1
OG0003922	XANPAGTX0501_001787-T1	XANPARI20_008695-T1
OG0003923	XANPAGTX0501_001785-T1	XANPARI20_008696-T1
OG0003924	XANPAGTX0501_001784-T1	XANPARI20_008697-T1
OG0003925	XANPAGTX0501_001783-T1	XANPARI20_008698-T1
OG0003926	XANPAGTX0501_001782-T1	XANPARI20_008699-T1
OG0003927	XANPAGTX0501_001781-T1	XANPARI20_008700-T1
OG0003928	XANPAGTX0501_001780-T1	XANPARI20_008701-T1
OG0003929	XANPAGTX0501_001779-T1	XANPARI20_008702-T1
OG0003930	XANPAGTX0501_001778-T1	XANPARI20_008703-T1
OG0003931	XANPAGTX0501_001777-T1	XANPARI20_008704-T1
OG0003932	XANPAGTX0501_001775-T1	XANPARI20_008705-T1
OG0003933	XANPAGTX0501_001774-T1	XANPARI20_008706-T1
OG0003934	XANPAGTX0501_001773-T1	XANPARI20_008707-T1
OG0003935	XANPAGTX0501_001772-T1	XANPARI20_008708-T1
OG0003936	XANPAGTX0501_001771-T1	XANPARI20_008709-T1
OG0003937	XANPAGTX0501_001770-T1	XANPARI20_008710-T1
OG0003938	XANPAGTX0501_001768-T1	XANPARI20_008712-T1
OG0003939	XANPAGTX0501_001767-T1	XANPARI20_008713-T1
OG0003940	XANPAGTX0501_001765-T1	XANPARI20_008714-T1
OG0003941	XANPAGTX0501_001764-T1	XANPARI20_008715-T1
OG0003942	XANPAGTX0501_001763-T1	XANPARI20_008716-T1
OG0003943	XANPAGTX0501_001759-T1	XANPARI20_008719-T1
OG0003944	XANPAGTX0501_001758-T1	XANPARI20_008720-T1
OG0003945	XANPAGTX0501_001755-T1	XANPARI20_008722-T1
OG0003946	XANPAGTX0501_001754-T1	XANPARI20_008723-T1
OG0003947	XANPAGTX0501_001753-T1	XANPARI20_008724-T1
OG0003948	XANPAGTX0501_001752-T1	XANPARI20_008725-T1
OG0003949	XANPAGTX0501_001751-T1	XANPARI20_008726-T1
OG0003950	XANPAGTX0501_001750-T1	XANPARI20_008727-T1
OG0003951	XANPAGTX0501_001748-T1	XANPARI20_008729-T1
OG0003952	XANPAGTX0501_001747-T1	XANPARI20_008730-T1
OG0003953	XANPAGTX0501_001745-T1	XANPARI20_008732-T1
OG0003954	XANPAGTX0501_001744-T1	XANPARI20_008733-T1
OG0003955	XANPAGTX0501_001743-T1	XANPARI20_008734-T1
OG0003956	XANPAGTX0501_001742-T1	XANPARI20_008735-T1
OG0003957	XANPAGTX0501_001741-T1	XANPARI20_008736-T1
OG0003958	XANPAGTX0501_001740-T1	XANPARI20_008737-T1
OG0003959	XANPAGTX0501_001739-T1	XANPARI20_008738-T1
OG0003960	XANPAGTX0501_001738-T1	XANPARI20_008739-T1
OG0003961	XANPAGTX0501_001736-T1	XANPARI20_008741-T1
OG0003962	XANPAGTX0501_001734-T1	XANPARI20_008742-T1
OG0003963	XANPAGTX0501_001732-T1	XANPARI20_008743-T1
OG0003964	XANPAGTX0501_001731-T1	XANPARI20_008744-T1
OG0003965	XANPAGTX0501_010271-T1	XANPARI20_008753-T1
OG0003966	XANPAGTX0501_010270-T1	XANPARI20_008754-T1
OG0003967	XANPAGTX0501_010269-T1	XANPARI20_008755-T1
OG0003968	XANPAGTX0501_010268-T1	XANPARI20_008756-T1
OG0003969	XANPAGTX0501_010267-T1	XANPARI20_008757-T1
OG0003970	XANPAGTX0501_010266-T1	XANPARI20_008758-T1
OG0003971	XANPAGTX0501_010265-T1	XANPARI20_008759-T1
OG0003972	XANPAGTX0501_010263-T1	XANPARI20_008760-T1
OG0003973	XANPAGTX0501_010262-T1	XANPARI20_008761-T1
OG0003974	XANPAGTX0501_010260-T1	XANPARI20_008763-T1
OG0003975	XANPAGTX0501_010259-T1	XANPARI20_008764-T1
OG0003976	XANPAGTX0501_010256-T1	XANPARI20_008766-T1
OG0003977	XANPAGTX0501_010255-T1	XANPARI20_008767-T1
OG0003978	XANPAGTX0501_010254-T1	XANPARI20_008768-T1
OG0003979	XANPAGTX0501_010253-T1	XANPARI20_008769-T1
OG0003980	XANPAGTX0501_010252-T1	XANPARI20_008770-T1
OG0003981	XANPAGTX0501_010251-T1	XANPARI20_008771-T1
OG0003982	XANPAGTX0501_010248-T1	XANPARI20_008774-T1
OG0003983	XANPAGTX0501_010247-T1	XANPARI20_008775-T1
OG0003984	XANPAGTX0501_010246-T1	XANPARI20_008776-T1
OG0003985	XANPAGTX0501_010244-T1	XANPARI20_008777-T1
OG0003986	XANPAGTX0501_010234-T1	XANPARI20_008786-T1
OG0003987	XANPAGTX0501_010236-T1	XANPARI20_008784-T1
OG0003988	XANPAGTX0501_010237-T1	XANPARI20_008783-T1
OG0003989	XANPAGTX0501_010241-T1	XANPARI20_008780-T1
OG0003990	XANPAGTX0501_010242-T1	XANPARI20_008779-T1
OG0003991	XANPAGTX0501_010530-T1	XANPARI20_008790-T1
OG0003992	XANPAGTX0501_010290-T1	XANPARI20_008804-T1
OG0003993	XANPAGTX0501_010293-T1	XANPARI20_008807-T1
OG0003994	XANPAGTX0501_010294-T1	XANPARI20_008808-T1
OG0003995	XANPAGTX0501_010295-T1	XANPARI20_008809-T1
OG0003996	XANPAGTX0501_010296-T1	XANPARI20_008810-T1
OG0003997	XANPAGTX0501_010297-T1	XANPARI20_008811-T1
OG0003998	XANPAGTX0501_010298-T1	XANPARI20_008812-T1
OG0003999	XANPAGTX0501_010299-T1	XANPARI20_008813-T1
OG0004000	XANPAGTX0501_010302-T1	XANPARI20_008815-T1
OG0004001	XANPAGTX0501_010306-T1	XANPARI20_008817-T1
OG0004002	XANPAGTX0501_010307-T1	XANPARI20_008818-T1
OG0004003	XANPAGTX0501_010308-T1	XANPARI20_008819-T1
OG0004004	XANPAGTX0501_010311-T1	XANPARI20_008821-T1
OG0004005	XANPAGTX0501_010315-T1	XANPARI20_008826-T1
OG0004006	XANPAGTX0501_010316-T1	XANPARI20_008827-T1
OG0004007	XANPAGTX0501_010319-T1	XANPARI20_008829-T1
OG0004008	XANPAGTX0501_010320-T1	XANPARI20_008830-T1
OG0004009	XANPAGTX0501_010324-T1	XANPARI20_008832-T1
OG0004010	XANPAGTX0501_010325-T1	XANPARI20_008833-T1
OG0004011	XANPAGTX0501_010328-T1	XANPARI20_008835-T1
OG0004012	XANPAGTX0501_010708-T1, XANPAGTX0501_007265-T1	XANPARI20_005669-T1
OG0004014	XANPAGTX0501_007268-T1	XANPARI20_005666-T1
OG0004015	XANPAGTX0501_007271-T1	XANPARI20_005663-T1
OG0004016	XANPAGTX0501_007273-T1	XANPARI20_005662-T1
OG0004017	XANPAGTX0501_007276-T1	XANPARI20_005660-T1
OG0004018	XANPAGTX0501_007278-T1	XANPARI20_005658-T1
OG0004019	XANPAGTX0501_007279-T1	XANPARI20_005657-T1
OG0004020	XANPAGTX0501_007280-T1	XANPARI20_005656-T1
OG0004021	XANPAGTX0501_007281-T1	XANPARI20_005655-T1
OG0004022	XANPAGTX0501_007282-T1	XANPARI20_005654-T1
OG0004023	XANPAGTX0501_007283-T1	XANPARI20_005653-T1
OG0004024	XANPAGTX0501_007284-T1	XANPARI20_005652-T1
OG0004025	XANPAGTX0501_007285-T1	XANPARI20_005651-T1
OG0004026	XANPAGTX0501_007286-T1	XANPARI20_005650-T1
OG0004027	XANPAGTX0501_007287-T1	XANPARI20_005649-T1
OG0004028	XANPAGTX0501_007288-T1	XANPARI20_005648-T1
OG0004029	XANPAGTX0501_007289-T1	XANPARI20_005647-T1
OG0004030	XANPAGTX0501_007291-T1	XANPARI20_005646-T1
OG0004031	XANPAGTX0501_007292-T1	XANPARI20_005645-T1
OG0004032	XANPAGTX0501_007294-T1	XANPARI20_005643-T1
OG0004033	XANPAGTX0501_007296-T1	XANPARI20_005641-T1
OG0004034	XANPAGTX0501_007298-T1	XANPARI20_005639-T1
OG0004035	XANPAGTX0501_007299-T1	XANPARI20_005638-T1
OG0004036	XANPAGTX0501_007301-T1	XANPARI20_005637-T1
OG0004037	XANPAGTX0501_007303-T1	XANPARI20_005635-T1
OG0004038	XANPAGTX0501_007315-T1	XANPARI20_005626-T1
OG0004039	XANPAGTX0501_007316-T1	XANPARI20_005625-T1
OG0004040	XANPAGTX0501_007317-T1	XANPARI20_005624-T1
OG0004041	XANPAGTX0501_007318-T1	XANPARI20_005623-T1
OG0004042	XANPAGTX0501_007319-T1	XANPARI20_005621-T1
OG0004043	XANPAGTX0501_007320-T1	XANPARI20_005620-T1
OG0004044	XANPAGTX0501_007322-T1	XANPARI20_005618-T1
OG0004045	XANPAGTX0501_007325-T1	XANPARI20_005615-T1
OG0004046	XANPAGTX0501_007326-T1	XANPARI20_005614-T1
OG0004047	XANPAGTX0501_007328-T1	XANPARI20_005613-T1
OG0004048	XANPAGTX0501_007339-T1	XANPARI20_005602-T1
OG0004049	XANPAGTX0501_007340-T1	XANPARI20_005601-T1
OG0004050	XANPAGTX0501_007342-T1	XANPARI20_005599-T1
OG0004051	XANPAGTX0501_007343-T1	XANPARI20_005598-T1
OG0004052	XANPAGTX0501_007344-T1	XANPARI20_005597-T1
OG0004053	XANPAGTX0501_007353-T1	XANPARI20_005593-T1
OG0004054	XANPAGTX0501_007355-T1	XANPARI20_005590-T1
OG0004055	XANPAGTX0501_007356-T1	XANPARI20_005589-T1
OG0004056	XANPAGTX0501_007357-T1	XANPARI20_005588-T1
OG0004057	XANPAGTX0501_007358-T1	XANPARI20_005587-T1
OG0004058	XANPAGTX0501_007359-T1	XANPARI20_005586-T1
OG0004059	XANPAGTX0501_007360-T1	XANPARI20_005585-T1
OG0004060	XANPAGTX0501_007362-T1	XANPARI20_005584-T1
OG0004061	XANPAGTX0501_007364-T1	XANPARI20_005582-T1
OG0004062	XANPAGTX0501_007366-T1	XANPARI20_005581-T1
OG0004063	XANPAGTX0501_007367-T1	XANPARI20_005580-T1
OG0004064	XANPAGTX0501_007368-T1	XANPARI20_005579-T1
OG0004065	XANPAGTX0501_007371-T1	XANPARI20_005577-T1
OG0004066	XANPAGTX0501_007372-T1	XANPARI20_005576-T1
OG0004067	XANPAGTX0501_007374-T1	XANPARI20_005575-T1
OG0004068	XANPAGTX0501_007376-T1	XANPARI20_005573-T1
OG0004069	XANPAGTX0501_007378-T1	XANPARI20_005572-T1
OG0004070	XANPAGTX0501_007379-T1	XANPARI20_005571-T1
OG0004071	XANPAGTX0501_007381-T1	XANPARI20_005569-T1
OG0004072	XANPAGTX0501_007382-T1	XANPARI20_005568-T1
OG0004073	XANPAGTX0501_007383-T1	XANPARI20_005566-T1
OG0004074	XANPAGTX0501_007384-T1	XANPARI20_005565-T1
OG0004075	XANPAGTX0501_007385-T1	XANPARI20_005564-T1
OG0004076	XANPAGTX0501_007386-T1	XANPARI20_005563-T1
OG0004077	XANPAGTX0501_007387-T1	XANPARI20_005562-T1
OG0004078	XANPAGTX0501_007388-T1	XANPARI20_005561-T1
OG0004079	XANPAGTX0501_007390-T1	XANPARI20_005560-T1
OG0004080	XANPAGTX0501_007392-T1	XANPARI20_005559-T1
OG0004081	XANPAGTX0501_007393-T1	XANPARI20_005558-T1
OG0004082	XANPAGTX0501_007395-T1	XANPARI20_005556-T1
OG0004083	XANPAGTX0501_007397-T1	XANPARI20_005555-T1
OG0004084	XANPAGTX0501_007398-T1	XANPARI20_005554-T1
OG0004085	XANPAGTX0501_007399-T1	XANPARI20_005553-T1
OG0004086	XANPAGTX0501_007400-T1	XANPARI20_005551-T1
OG0004087	XANPAGTX0501_007401-T1	XANPARI20_005550-T1
OG0004088	XANPAGTX0501_007402-T1	XANPARI20_005549-T1
OG0004089	XANPAGTX0501_007403-T1	XANPARI20_005548-T1
OG0004090	XANPAGTX0501_007406-T1	XANPARI20_005546-T1
OG0004091	XANPAGTX0501_007407-T1	XANPARI20_005545-T1
OG0004092	XANPAGTX0501_007408-T1	XANPARI20_005543-T1
OG0004093	XANPAGTX0501_007409-T1	XANPARI20_005542-T1
OG0004094	XANPAGTX0501_007410-T1	XANPARI20_005541-T1
OG0004095	XANPAGTX0501_007411-T1	XANPARI20_005540-T1
OG0004096	XANPAGTX0501_007412-T1	XANPARI20_005539-T1
OG0004097	XANPAGTX0501_007413-T1	XANPARI20_005538-T1
OG0004098	XANPAGTX0501_007414-T1	XANPARI20_005537-T1
OG0004099	XANPAGTX0501_007416-T1	XANPARI20_005536-T1
OG0004100	XANPAGTX0501_007417-T1	XANPARI20_005535-T1
OG0004101	XANPAGTX0501_007418-T1	XANPARI20_005534-T1
OG0004102	XANPAGTX0501_007419-T1	XANPARI20_005533-T1
OG0004103	XANPAGTX0501_007420-T1	XANPARI20_005532-T1
