query	subject	pid	taxid	phylum	class	order	species
XANPAOZ2100_002166-T1	XP_047791301.1	59.624	326644	Ascomycota	Sordariomycetes	Xylariales	Daldinia caldariorum
XANPAOZ2100_002166-T1	KAI0102997.1	59.709	2663370	Ascomycota	Sordariomycetes	Xylariales	Nemania sp. FL0031
XANPAOZ2100_002166-T1	KAH8159720.1	60.87	77046	Ascomycota	Sordariomycetes	Xylariales	Xylaria polymorpha
XANPAOZ2100_002166-T1	KAI1293216.1	60.386	743302	Ascomycota	Sordariomycetes	Xylariales	Xylaria venustula
XANPAOZ2100_002166-T1	XP_003001515.1	59.193	526221	Ascomycota	Sordariomycetes	Glomerellales	Verticillium alfalfae
XANPAOZ2100_002166-T1	TDZ18137.1	60	1213857	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum orbiculare
XANPAOZ2100_002166-T1	KAI0968731.1	60.87	114810	Ascomycota	Sordariomycetes	Xylariales	Xylaria arbuscula
XANPAOZ2100_002166-T1	XP_028496235.1	59.193	1051616	Ascomycota	Sordariomycetes	Glomerellales	Verticillium nonalfalfae
XANPAOZ2100_002166-T1	TEA16327.1	60.094	1347389	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum sidae
XANPAOZ2100_002166-T1	RMZ90803.1	62.927	2249418	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales sp. CBS 134916
XANPAOZ2100_002166-T1	KAG7105885.1	61.215	100787	Ascomycota	Sordariomycetes	Glomerellales	Verticillium longisporum
XANPAOZ2100_002166-T1	WYZ45747.1	60.563	2283408	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum jinshuiense
XANPAOZ2100_002166-T1	KAF3356344.1	60.748	1027910	Ascomycota	Sordariomycetes	Glomerellales	Verticillium dahliae
XANPAOZ2100_002166-T1	PNH70292.1	60.748	27337	Ascomycota	Sordariomycetes	Glomerellales	Verticillium dahliae
XANPAOZ2100_002166-T1	KAI0393020.1	61.353	2614590	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae sp. FL0594
XANPAOZ2100_002167-T1	CAL8575823.1	99.232	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002167-T1	KAI4093292.1	95.819	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002167-T1	KAI4192894.1	96.758	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_002167-T1	KAI4268987.1	86.237	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_002167-T1	KAI4144299.1	78.48	2905937	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca ligustica
XANPAOZ2100_002167-T1	KAI4257592.1	77.269	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_002167-T1	KAK5099536.1	68.28	1690604	Ascomycota	Eurotiomycetes	Chaetothyriales	Lithohypha guttulata
XANPAOZ2100_002167-T1	KAJ9653673.1	67.589	3383035	Ascomycota	Eurotiomycetes	Chaetothyriales	Neophaeococcomyces mojaviensis
XANPAOZ2100_002167-T1	XP_007746904.1	65.731	1182543	Ascomycota	Eurotiomycetes	Chaetothyriales	Cladophialophora psammophila
XANPAOZ2100_002167-T1	KAK5220584.1	64.443	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5413544.1	64.443	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5232289.1	64.358	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	XP_018692686.1	63.613	1367422	Ascomycota	Eurotiomycetes	Chaetothyriales	Fonsecaea erecta
XANPAOZ2100_002167-T1	KAK5317160.1	63.342	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5497395.1	63.342	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAJ9493781.1	63.259	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	XP_016626445.1	63.698	1442371	Ascomycota	Eurotiomycetes	Chaetothyriales	Fonsecaea multimorphosa
XANPAOZ2100_002167-T1	KAI4184515.1	73.6	520572	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aetnensis
XANPAOZ2100_002167-T1	KAI4174911.1	73.643	1301418	Ascomycota	Lecanoromycetes	Teloschistales	Gyalolechia ehrenbergii
XANPAOZ2100_002167-T1	KAK5454434.1	59.767	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	XP_007758673.1	57.381	1182544	Ascomycota	Eurotiomycetes	Chaetothyriales	Cladophialophora yegresii
XANPAOZ2100_002167-T1	KAK5377447.1	63.758	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5192430.1	62.538	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5267727.1	62.437	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5476465.1	62.437	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5445965.1	65.967	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5292298.1	65.856	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5513628.1	65.856	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KAK5336311.1	64.394	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	SPO00078.1	49.16	2041049	Ascomycota	Sordariomycetes	Microascales	Cephalotrichum gorgonifer
XANPAOZ2100_002167-T1	MCJ1360344.1	45.874	NA	NA	NA	NA	NA
XANPAOZ2100_002167-T1	XP_016645602.1	45.637	563466	Ascomycota	Sordariomycetes	Microascales	Scedosporium apiospermum
XANPAOZ2100_002167-T1	KFY93587.1	44.798	1420911	Ascomycota	Leotiomycetes	Thelebolales	Pseudogymnoascus sp. VKM F-4517 (FW-2822)
XANPAOZ2100_002167-T1	KAH8787385.1	45.656	2614599	Ascomycota	Leotiomycetes	Helotiales	Hyaloscypha sp. PMI_1271
XANPAOZ2100_002167-T1	KFY66541.1	44.831	1420909	Ascomycota	Leotiomycetes	Thelebolales	Pseudogymnoascus sp. VKM F-4515 (FW-2607)
XANPAOZ2100_002167-T1	KAH8746156.1	45.184	2482753	Ascomycota	Leotiomycetes	Helotiales	Hyaloscypha finlandica
XANPAOZ2100_002167-T1	KFY32033.1	45.579	1420906	Ascomycota	Leotiomycetes	Thelebolales	Pseudogymnoascus sp. VKM F-4281 (FW-2241)
XANPAOZ2100_002167-T1	KAK5207557.1	63.7	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002167-T1	KND92704.1	43.81	1163406	Ascomycota	Sordariomycetes	Hypocreales	Tolypocladium ophioglossoides
XANPAOZ2100_002167-T1	MCJ1419515.1	41.786	NA	NA	NA	NA	NA
XANPAOZ2100_002167-T1	KAH6884995.1	44.611	1576542	Ascomycota	Sordariomycetes	Hypocreales	Thelonectria olida
XANPAOZ2100_002167-T1	MCJ1435357.1	42.061	NA	NA	NA	NA	NA
XANPAOZ2100_002167-T1	TVY67447.1	46.46	602035	Ascomycota	Leotiomycetes	Helotiales	Lachnellula suecica
XANPAOZ2100_002167-T1	KAG4414946.1	44.969	108018	Ascomycota	Leotiomycetes	Helotiales	Cadophora malorum
XANPAOZ2100_002167-T1	KAI9739902.1	42.783	2939399	Ascomycota	Leotiomycetes	Leotiales	Claussenomyces sp. TS43310
XANPAOZ2100_002167-T1	KAH7033991.1	42.578	35725	Ascomycota	Dothideomycetes	Botryosphaeriales	Macrophomina phaseolina
XANPAOZ2100_002167-T1	KAI1244963.1	44.336	97096	Ascomycota	Sordariomycetes	Xylariales	Eutypa lata
XANPAOZ2100_002167-T1	TGO90390.1	42.895	87229	Ascomycota	Leotiomycetes	Helotiales	Botrytis porri
XANPAOZ2100_002167-T1	XP_038773195.1	42.807	87229	Ascomycota	Leotiomycetes	Helotiales	Botrytis porri
XANPAOZ2100_002167-T1	KAH7360505.1	44.444	2042821	Ascomycota	Leotiomycetes	Helotiales	Rhexocercosporidium sp. MPI-PUGE-AT-0058
XANPAOZ2100_002167-T1	KAI9898866.1	41.711	47278	Ascomycota	Sordariomycetes	Hypocreales	Trichothecium roseum
XANPAOZ2100_002167-T1	KAI1498957.1	45.854	110534	Ascomycota	Sordariomycetes	Xylariales	Biscogniauxia marginata
XANPAOZ2100_002167-T1	KAF7877700.1	43.069	38492	Ascomycota	Leotiomycetes	Helotiales	Stromatinia cepivora
XANPAOZ2100_002167-T1	XP_035342929.1	41.681	121627	Ascomycota	Eurotiomycetes	Eurotiales	Talaromyces rugulosus
XANPAOZ2100_002167-T1	MCJ1333504.1	41.918	NA	NA	NA	NA	NA
XANPAOZ2100_002167-T1	XP_037192546.1	41.874	1964551	Ascomycota	Leotiomycetes	Helotiales	Botrytis fragariae
XANPAOZ2100_002167-T1	KAJ2982487.1	41.319	93591	Ascomycota	Sordariomycetes	Hypocreales	Lecanicillium fungicola
XANPAOZ2100_002167-T1	XMA20553.1	44.783	2792576	Ascomycota	Leotiomycetes	Helotiales	Rhynchosporium graminicola
XANPAOZ2100_002167-T1	CZS91130.1	44.598	914238	Ascomycota	Leotiomycetes	Helotiales	Rhynchosporium agropyri
XANPAOZ2100_002167-T1	KAF2267298.1	41.216	147567	Ascomycota	Dothideomycetes	Pleosporales	Lojkania enalia
XANPAOZ2100_002167-T1	KAL2812448.1	40.229	176166	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus cavernicola
XANPAOZ2100_002167-T1	XP_016589925.1	43.739	1397361	Ascomycota	Sordariomycetes	Ophiostomatales	Sporothrix schenckii
XANPAOZ2100_002167-T1	TGO14250.1	43.351	87230	Ascomycota	Leotiomycetes	Helotiales	Botrytis tulipae
XANPAOZ2100_002167-T1	KAF2721180.1	40.725	1314669	Ascomycota	Dothideomycetes	Capnodiales	Polychaeton citri
XANPAOZ2100_002167-T1	KFA71991.1	40.893	1283842	Ascomycota	Sordariomycetes	Hypocreales	Stachybotrys chartarum
XANPAOZ2100_002167-T1	KFA51369.1	40.804	1280524	Ascomycota	Sordariomycetes	Hypocreales	Stachybotrys chartarum
XANPAOZ2100_002167-T1	KEY68192.1	40.893	1280523	Ascomycota	Sordariomycetes	Hypocreales	Stachybotrys chartarum
XANPAOZ2100_002167-T1	XP_020117623.1	42.063	1441469	Ascomycota	Eurotiomycetes	Eurotiales	Talaromyces atroroseus
XANPAOZ2100_002167-T1	XP_033549201.1	41.821	673940	Ascomycota	Dothideomycetes	Pleosporales	Lindgomyces ingoldianus
XANPAOZ2100_002167-T1	KAJ4034162.1	41.376	5507	Ascomycota	Sordariomycetes	Hypocreales	Fusarium oxysporum
XANPAOZ2100_002167-T1	KAL4745171.1	41.041	138288	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus terricola
XANPAOZ2100_002167-T1	KAK4042994.1	43.426	2588326	Ascomycota	Sordariomycetes	Sordariales	Parachaetomium inaequale
XANPAOZ2100_002167-T1	KAK2756388.1	42.96	2135914	Ascomycota	Eurotiomycetes	Onygenales	Arachnomyces sp. PD_36
XANPAOZ2100_002167-T1	KFA60285.1	40.731	1283841	Ascomycota	Sordariomycetes	Hypocreales	Stachybotrys chlorohalonatus
XANPAOZ2100_002167-T1	ERS96506.1	44.78	1391915	Ascomycota	Sordariomycetes	Ophiostomatales	Sporothrix schenckii
XANPAOZ2100_002167-T1	KPA38773.1	43.041	179993	Ascomycota	Sordariomycetes	Hypocreales	Fusarium langsethiae
XANPAOZ2100_002167-T1	OAQ96024.1	40.622	2714763	Ascomycota	Sordariomycetes	Hypocreales	Akanthomyces lecanii
XANPAOZ2100_002167-T1	XP_007731338.1	42.818	1182542	Ascomycota	Eurotiomycetes	Chaetothyriales	Capronia epimyces
XANPAOZ2100_002167-T1	KAG4282239.1	42.818	948311	Ascomycota	Sordariomycetes	Hypocreales	Fusarium proliferatum
XANPAOZ2100_002167-T1	KAL4412143.1	43.45	1671311	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum abscissum
XANPAOZ2100_002167-T1	KAL4936888.1	41.778	1250372	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus oleicola
XANPAOZ2100_002167-T1	CRG85930.1	41.897	28573	Ascomycota	Eurotiomycetes	Eurotiales	Talaromyces islandicus
XANPAOZ2100_002167-T1	KAF2440432.1	41.11	1392251	Ascomycota	Dothideomycetes	Pleosporales	Karstenula rhodostoma
XANPAOZ2100_002167-T1	KAI0476881.1	40.526	1803070	Ascomycota	Sordariomycetes	Xylariales	Xylaria cf. heliscus
XANPAOZ2100_002167-T1	GKU22515.1	40.971	179993	Ascomycota	Sordariomycetes	Hypocreales	Fusarium langsethiae
XANPAOZ2100_002167-T1	KAF5963870.1	41.056	79018	Ascomycota	Sordariomycetes	Hypocreales	Fusarium bulbicola
XANPAOZ2100_002167-T1	XP_013270811.1	41.764	1442369	Ascomycota	Eurotiomycetes	Chaetothyriales	Rhinocladiella mackenziei
XANPAOZ2100_002167-T1	XP_030996222.1	41.198	1093900	Ascomycota	Sordariomycetes	Thyridiales	Thyridium curvatum
XANPAOZ2100_002167-T1	KAI8669859.1	42.265	2898544	Ascomycota	Sordariomycetes	Hypocreales	Fusarium sp. Ph1
XANPAOZ2100_002167-T1	EKG09569.1	42.304	1126212	Ascomycota	Dothideomycetes	Botryosphaeriales	Macrophomina phaseolina
XANPAOZ2100_002167-T1	KAL4920386.1	43.01	41725	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus aurantiobrunneus
XANPAOZ2100_002167-T1	CAH0044534.1	42.455	160281	Ascomycota	Sordariomycetes	Hypocreales	Clonostachys solani
XANPAOZ2100_002167-T1	KAJ4176473.1	42.265	195108	Ascomycota	Sordariomycetes	Hypocreales	Fusarium falciforme
XANPAOZ2100_002167-T1	CAG9952017.1	42.105	1349383	Ascomycota	Sordariomycetes	Hypocreales	Clonostachys rosea
XANPAOZ2100_002167-T1	RSL95565.1	41.607	131363	Ascomycota	Sordariomycetes	Hypocreales	Fusarium ambrosium
XANPAOZ2100_002167-T1	RYN63058.1	38.954	5599	Ascomycota	Dothideomycetes	Pleosporales	Alternaria alternata
XANPAOZ2100_002167-T1	XP_038734926.1	42.02	139641	Ascomycota	Leotiomycetes	Helotiales	Botrytis byssoidea
XANPAOZ2100_002167-T1	RYN86498.1	38.702	119927	Ascomycota	Dothideomycetes	Pleosporales	Alternaria tenuissima
XANPAOZ2100_002167-T1	KAK7224785.1	42.163	1926264	Ascomycota	Sordariomycetes	Hypocreales	Clonostachys chloroleuca
XANPAOZ2100_002167-T1	KAF4955318.1	40.614	282569	Ascomycota	Sordariomycetes	Hypocreales	Fusarium gaditjirri
XANPAOZ2100_002168-T1	CAL8575830.1	100	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002168-T1	KAI4234133.1	96.907	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002168-T1	KAI4106691.1	96.186	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002168-T1	KAI4226060.1	95.773	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_002168-T1	KAI4284197.1	87.423	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_002168-T1	KAI4254641.1	86.598	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_002168-T1	KAI4276838.1	76.622	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_002168-T1	KAI4243256.1	70.134	2903221	Ascomycota	Lecanoromycetes	Teloschistales	Xanthomendoza cf. fulva
XANPAOZ2100_002168-T1	KAI4148876.1	60.494	2905937	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca ligustica
XANPAOZ2100_002168-T1	KAI4114573.1	61.071	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_002168-T1	KAI4194760.1	60.185	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_002168-T1	KAI4169156.1	59.129	1301418	Ascomycota	Lecanoromycetes	Teloschistales	Gyalolechia ehrenbergii
XANPAOZ2100_002168-T1	KAI4093711.1	59.877	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPAOZ2100_002168-T1	KAI4191077.1	58.078	520572	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aetnensis
XANPAOZ2100_002168-T1	KAI4256276.1	60.187	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_002168-T1	KAI4139071.1	56.743	1301589	Ascomycota	Lecanoromycetes	Teloschistales	Variospora aurantia
XANPAOZ2100_002168-T1	KAI4096337.1	56.584	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_002168-T1	KAI4196606.1	56.276	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_002168-T1	KAI4114991.1	56.432	671929	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora villosa
XANPAOZ2100_002168-T1	KAI4281758.1	56.062	520571	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aegaea
XANPAOZ2100_002168-T1	KAK0507507.1	52.414	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPAOZ2100_002168-T1	XP_037168735.1	51.449	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_002168-T1	MCJ1229483.1	55.116	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	XP_037150079.1	52.108	560253	Ascomycota	Lecanoromycetes	Lecanorales	Letharia lupina
XANPAOZ2100_002168-T1	MCJ1256516.1	50.895	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAL2036546.1	51.153	373712	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulon virgatum
XANPAOZ2100_002168-T1	MCJ1291793.1	50.849	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1395060.1	50.1	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1316799.1	50.902	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1298561.1	53.189	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1437847.1	50.502	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAK3176484.1	57.143	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPAOZ2100_002168-T1	KAI9873689.1	51.041	318763	Ascomycota	Lecanoromycetes	Acarosporales	Pleopsidium flavum
XANPAOZ2100_002168-T1	KAI4135729.1	53.821	87287	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicaria vellea
XANPAOZ2100_002168-T1	KAG6991399.1	55.26	116821	Ascomycota	Lecanoromycetes	Caliciales	Physcia stellaris
XANPAOZ2100_002168-T1	MCJ1402416.1	50.05	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1378952.1	50.657	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	CAF9934508.1	54.142	116794	Ascomycota	Lecanoromycetes	Caliciales	Heterodermia speciosa
XANPAOZ2100_002168-T1	MCJ1260930.1	50.905	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1457148.1	52.429	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1424216.1	50.101	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	CAF9909630.1	55.385	1903189	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria fallacina
XANPAOZ2100_002168-T1	CAF9912052.1	55.83	172621	Ascomycota	Lecanoromycetes	Lecanorales	Imshaugia aleurites
XANPAOZ2100_002168-T1	MCJ1465554.1	50.604	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1282247.1	48.932	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAK4692310.1	50.961	3038893	Ascomycota	Lecanoromycetes	NA	Lecanoromycetidae sp. Uapishka_2
XANPAOZ2100_002168-T1	KAI9811841.1	50.049	1453791	Ascomycota	Candelariomycetes	Candelariales	Pycnora praestabilis
XANPAOZ2100_002168-T1	MCJ1368595.1	50.05	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1413951.1	50.1	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAA6409784.1	53.611	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_002168-T1	SLM39214.1	53.282	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_002168-T1	MCJ1278336.1	54.181	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1480632.1	50.2	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	MCJ1250489.1	50	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAI9790645.1	51.409	2939412	Ascomycota	Lecanoromycetes	NA	Piccolia ochrophora
XANPAOZ2100_002168-T1	MCJ1340741.1	49.399	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	CAD6578758.1	56.03	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_002168-T1	CAD6591291.1	55.975	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_002168-T1	MCJ1408560.1	46.418	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAI9711659.1	47.531	460848	Ascomycota	Candelariomycetes	Candelariales	Candelaria pacifica
XANPAOZ2100_002168-T1	KAL2352532.1	48.089	329879	Ascomycota	Dothideomycetes	NA	Cryomyces antarcticus
XANPAOZ2100_002168-T1	MCJ1235729.1	53.092	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAK5162595.1	50.513	2901249	Ascomycota	Dothideomycetes	Mycosphaerellales	Oleoguttula sp. CCFEE 6159
XANPAOZ2100_002168-T1	KAI9684382.1	51.152	2939402	Ascomycota	NA	NA	Trizodia sp. TS-e1964
XANPAOZ2100_002168-T1	KAK5290118.1	50.399	329879	Ascomycota	Dothideomycetes	NA	Cryomyces antarcticus
XANPAOZ2100_002168-T1	MCJ1474468.1	53.099	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAH0536721.1	48.98	1670608	Ascomycota	Geoglossomycetes	Geoglossales	Glutinoglossum americanum
XANPAOZ2100_002168-T1	KAI9769779.1	51.564	1086352	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossum simile
XANPAOZ2100_002168-T1	KAI9696237.1	52.483	460853	Ascomycota	Candelariomycetes	Candelariales	Candelina mexicana
XANPAOZ2100_002168-T1	KAI9867487.1	50.812	265104	Ascomycota	Geoglossomycetes	Geoglossales	Trichoglossum hirsutum
XANPAOZ2100_002168-T1	MCJ1355968.1	49.244	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	KAL2365684.1	48.073	5039	Ascomycota	Eurotiomycetes	Onygenales	Blastomyces dermatitidis
XANPAOZ2100_002168-T1	XP_045274819.1	48.073	559297	Ascomycota	Eurotiomycetes	Onygenales	Blastomyces dermatitidis
XANPAOZ2100_002168-T1	XP_002624109.1	48.073	559298	Ascomycota	Eurotiomycetes	Onygenales	Blastomyces gilchristii
XANPAOZ2100_002168-T1	TKA78269.1	49.307	331657	Ascomycota	Dothideomycetes	NA	Cryomyces minteri
XANPAOZ2100_002168-T1	MDI1485270.1	51.596	NA	NA	NA	NA	NA
XANPAOZ2100_002168-T1	XP_018189044.1	51.782	1328760	Ascomycota	Xylonomycetes	Xylonales	Xylona heveae
XANPAOZ2100_002168-T1	PMD47576.1	46.707	1149755	Ascomycota	Leotiomycetes	Helotiales	Hyaloscypha variabilis
XANPAOZ2100_002168-T1	OAX80060.1	48.794	1955775	Ascomycota	Eurotiomycetes	Onygenales	Emergomyces africanus
XANPAOZ2100_002168-T1	KAI9672497.1	46.108	2939410	Ascomycota	Lecanoromycetes	Acarosporales	Caeruleum heppii
XANPAOZ2100_002168-T1	KAK5016443.1	49.487	329879	Ascomycota	Dothideomycetes	NA	Cryomyces antarcticus
XANPAOZ2100_002168-T1	XP_033604837.1	46.468	470096	Ascomycota	Dothideomycetes	Acrospermales	Pseudovirgaria hyperparasitica
XANPAOZ2100_002168-T1	XP_067509252.1	51.451	794803	Ascomycota	Dothideomycetes	Gloniales	Cenococcum geophilum
XANPAOZ2100_002168-T1	XP_033521918.1	46.794	1392245	Ascomycota	Dothideomycetes	Pleosporales	Dothidotthia symphoricarpi
XANPAOZ2100_002168-T1	KAI2475011.1	45.992	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPAOZ2100_002168-T1	KAF7447404.1	46.667	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPAOZ2100_002168-T1	XP_001935477.2	46.667	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPAOZ2100_002168-T1	KAI9757228.1	49.608	164576	Ascomycota	Coniocybomycetes	Coniocybales	Chaenotheca gracillima
XANPAOZ2100_002168-T1	EDU48051.1	46.566	426418	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPAOZ2100_002168-T1	KAI1574558.1	46.566	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPAOZ2100_002168-T1	KAH8702705.1	46.853	1770614	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae sp. PMI808
XANPAOZ2100_002168-T1	OJD25937.1	47.742	1658174	Ascomycota	Eurotiomycetes	Onygenales	Blastomyces percursus
XANPAOZ2100_002168-T1	KAF2193185.1	47.718	1314779	Ascomycota	Dothideomycetes	NA	Zopfia rhizophila
XANPAOZ2100_002168-T1	PGH05795.1	46.978	2060905	Ascomycota	Eurotiomycetes	Onygenales	Blastomyces parvus
XANPAOZ2100_002168-T1	PGG96104.1	50.93	1447875	Ascomycota	Eurotiomycetes	Onygenales	Helicocarpus griseus
XANPAOZ2100_002168-T1	XP_044667829.1	47.465	2732470	Ascomycota	Lecanoromycetes	Lecanorales	Bacidia gigantensis
XANPAOZ2100_002168-T1	KAF1997792.1	47.913	1392246	Ascomycota	Dothideomycetes	Pleosporales	Amniculicola lignicola
XANPAOZ2100_002168-T1	KAI9737816.1	45.226	1130053	Ascomycota	Xylobotryomycetes	Xylobotryales	Cirrosporium novae-zelandiae
XANPAOZ2100_002168-T1	KAI9778974.1	50.909	315204	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossum umbratile
XANPAOZ2100_002168-T1	KAF2427233.1	50.691	1048955	Ascomycota	Dothideomycetes	Venturiales	Tothia fuscella
